index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
9039,1463474922,720,PA,15144,107905.8,0.03125,537.21,0.0,C,300,04/29/2020,286,0.0,173000,62.37,SFH,OO,1
12365,1466637202,720,AZ,86025,156297.18,0.0325,689.37,0.0,C,360,05/21/2020,352,0.0,198000,78.94,SFH,OO,1
32087,1469144677,720,CA,91406,672193.56,0.03,2852.15,129.66,C,360,09/21/2020,357,0.0,812000,82.78,SFH,OO,1
13311,1466651898,720,SC,29527,129666.67,0.03,624.77,17.57,C,300,05/29/2020,293,0.0,159000,81.55,SFH,OO,1
16753,1466698477,720,FL,34772,185857.7,0.03,893.89,0.0,C,300,06/22/2020,294,0.0,240000,77.44,SFH,OO,1
38951,1469229387,720,CA,92064,452878.93,0.025,1813.6,0.0,C,360,10/14/2020,352,0.0,999999,45.29,SFH,OO,1
9895,1463487924,720,CA,93010,445373.03,0.0325,1961.04,0.0,C,360,05/06/2020,353,0.0,805000,55.33,SFH,OO,1
12402,1466637723,720,MS,38655,307587.46,0.02875,1294.46,0.0,C,360,05/26/2020,352,0.0,390000,78.87,SFH,OO,1
30641,1469126955,720,AZ,85258,377536.8,0.02875,1575.93,0.0,C,360,09/15/2020,357,0.0,800000,47.19,SFH,OO,1
45280,1473083143,720,MD,21084,443774.94,0.02875,1852.08,0.0,C,360,10/29/2020,358,0.0,585000,75.86,SFH,OO,1
1787,1448922854,720,MN,55016,78667.3,0.0425,662.01,0.0,C,180,12/31/2018,155,0.0,173000,45.47,SFH,OO,1
40331,1469245292,720,AZ,85704,147469.33,0.0275,604.2,0.0,C,360,10/20/2020,358,0.0,187000,78.86,SFH,OO,1
11265,1463507630,720,NJ,7676,290496.34,0.0275,2035.86,0.0,C,180,05/15/2020,173,0.0,405000,71.73,SFH,OO,1
43842,1473065512,720,GA,30309,321674.29,0.02625,1296.93,0.0,C,360,10/28/2020,358,0.0,550000,58.49,SFH,OO,1
18964,1466731393,720,TX,75058,316476.38,0.03375,1416.92,0.0,C,360,07/07/2020,355,0.0,435000,72.75,SFH,OO,1
2572,1448948701,720,GA,30083,184561.07,0.0399,905.52,34.82,C,360,08/23/2019,342,0.0,220000,83.89,SFH,OO,1
19448,1466737424,720,CA,95661,299909.55,0.0275,1651.98,0.0,C,240,07/13/2020,235,0.0,550000,54.53,SFH,OO,1
30629,1469126310,720,GA,31907,167769.47,0.025,907.1,0.0,C,240,09/14/2020,236,0.0,215000,78.03,SFH,OO,1
37853,1469216350,720,NV,89044,348739.13,0.03,1475.61,0.0,C,360,10/13/2020,358,0.0,475000,73.42,SFH,OO,1
31519,1469138240,720,TX,76262,272639.62,0.03,1155.42,0.0,C,360,09/18/2020,357,0.0,482500,56.51,SFH,OO,1
38181,1469220113,720,NV,89166,239321.66,0.025,949.16,0.0,C,360,10/14/2020,358,0.0,320000,74.79,SFH,OO,1
48317,1473120853,720,UT,84123,403106.29,0.0225,2653.09,0.0,C,180,11/10/2020,179,0.0,508000,79.35,SFH,OO,1
