index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
35937,1469192346,720,ME,4847,197974.19,0.02625,1345.38,0.0,C,180,10/02/2020,178,0.0,339450,58.32,SFH,OO,1
40315,1469245128,720,MI,48088,106920.97,0.0275,438.86,0.0,C,360,10/20/2020,357,0.0,185000,57.8,SFH,OO,1
22926,1466785043,720,CO,81226,221939.15,0.03,1250.29,0.0,C,240,07/29/2020,236,0.0,290000,76.53,SFH,OO,1
19192,1466734140,720,LA,70710,170217.93,0.03,725.16,0.0,C,360,07/08/2020,354,0.0,215000,79.17,SFH,OO,1
44961,1473078127,720,IL,60422,174436.25,0.03375,773.67,0.0,C,360,10/30/2020,358,0.0,245000,71.2,SFH,OO,1
44851,1473076915,720,FL,33036,289365.96,0.02625,1168.67,0.0,C,360,10/26/2020,357,0.0,715000,40.47,SFH,OO,1
31321,1469134827,720,NC,27858,198328.59,0.0225,1318.69,0.0,C,180,09/18/2020,177,0.0,263000,75.41,SFH,OO,1
20314,1466750849,720,TX,77564,163553.83,0.02625,1128.77,0.0,C,180,07/16/2020,175,0.0,221000,74.01,SFH,OO,1
36785,1469203176,720,GA,30102,293873.53,0.02375,1146.53,41.79,C,360,10/05/2020,358,0.0,355000,82.78,SFH,OO,1
30687,1469127482,720,PA,15642,305138.11,0.02875,1688.95,0.0,C,240,09/15/2020,237,0.0,385000,79.26,SFH,OO,1
1559,1448916013,720,AR,72764,99033.48,0.04625,534.71,0.0,C,360,07/10/2018,331,0.0,146000,67.83,SFH,OO,1
