index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
40300,1469244972,720,SC,29710,248411.96,0.02625,1340.03,0.0,C,240,10/19/2020,238,0.0,370000,67.14,SFH,OO,1
45326,1473083697,720,CA,95251,175031.84,0.025,694.7,0.0,C,360,10/30/2020,358,0.0,250000,70.01,SFH,OO,1
46992,1473103511,720,AZ,85381,250251.51,0.02875,1040.1,0.0,C,360,11/06/2020,359,0.0,333000,75.15,SFH,OO,1
10472,1463495893,720,OH,43147,116559.66,0.03,498.42,0.0,C,360,04/30/2020,352,0.0,185000,63.01,SFH,OO,1
21783,1466769286,720,PA,19008,264348.33,0.02625,1823.18,0.0,C,180,07/27/2020,175,0.0,525000,50.35,SFH,OO,1
42553,1473050753,720,SC,29708,212471.38,0.0225,1411.71,0.0,C,180,10/26/2020,177,0.0,398000,53.38,SFH,OO,1
12809,1466645437,720,LA,70085,95708.08,0.02375,657.62,12.44,C,180,05/26/2020,172,0.0,115000,83.22,SFH,OO,1
6159,1463426989,720,MA,2780,315105.23,0.0325,1394.56,0.0,C,360,03/25/2020,350,0.0,500000,63.02,SFH,OO,1
10510,1463496370,720,NC,27713,162056.68,0.03125,702.54,0.0,C,360,05/05/2020,353,0.0,205000,79.05,SFH,OO,1
42856,1473054292,720,UT,84783,458350.63,0.0275,1877.91,95.83,C,360,10/23/2020,358,0.0,521000,87.98,SFH,OO,1
4502,1448993616,720,TX,78028,314192.72,0.03375,1416.81,0.0,C,360,12/30/2019,348,0.0,465000,67.57,SFH,OO,1
49064,1473129367,720,MD,21742,325326.94,0.0275,1334.95,79.03,C,360,11/13/2020,358,0.0,350000,92.95,SFH,OO,1
38713,1469226821,720,MS,38672,223502.56,0.025,888.03,0.0,C,360,10/15/2020,358,0.0,295000,75.76,SFH,OO,1
37023,1469205783,720,GA,30135,135959.85,0.02625,622.36,0.0,C,300,10/06/2020,298,0.0,185000,73.49,SFH,OO,1
9847,1463487262,720,FL,32073,121931.09,0.025,840.15,0.0,C,180,05/07/2020,173,0.0,206000,59.19,SFH,OO,1
11930,1466631007,720,OR,97222,309369.16,0.0325,1362.2,44.34,C,360,05/21/2020,353,0.0,384000,80.56,SFH,OO,1
39450,1469235129,720,VA,23188,159698.63,0.0225,1061.07,0.0,C,180,10/14/2020,177,0.0,340000,46.97,SFH,OO,1
2863,1448956514,720,CO,80951,173496.03,0.0375,824.35,0.0,C,360,09/20/2019,345,0.0,273000,63.55,SFH,OO,1
8069,1463457620,720,NC,28712,114353.01,0.03,489.06,0.0,C,360,04/22/2020,352,0.0,145000,78.86,SFH,OO,1
45493,1473085569,720,CO,80301,199101.27,0.025,817.9,0.0,C,360,11/02/2020,337,0.0,800000,24.89,SFH,OO,1
19684,1466743000,720,FL,33594,247343.69,0.02875,1732.0,0.0,C,180,07/14/2020,175,0.0,340000,72.75,SFH,OO,1
28630,1469099590,720,MI,48421,138101.94,0.03375,614.51,0.0,C,360,09/01/2020,356,0.0,215000,64.23,SFH,OO,1
25146,1466817382,720,VA,22201,540451.59,0.02375,3646.96,0.0,C,180,08/14/2020,176,0.0,712000,75.91,SFH,OO,1
38131,1469219602,720,CA,92130,306316.01,0.02375,1195.11,0.0,C,360,10/14/2020,358,0.0,999000,30.66,SFH,OO,1
39721,1469238180,720,MN,55404,134788.13,0.02875,931.04,0.0,C,180,10/16/2020,178,0.0,172000,78.37,SFH,OO,1
50807,1473151106,720,CO,80108,502658.59,0.025,1991.41,0.0,C,360,11/17/2020,359,0.0,640000,78.54,SFH,OO,1
8898,1463471043,720,GA,30542,246441.07,0.02875,1041.38,0.0,C,360,04/27/2020,350,0.0,400000,61.61,SFH,OO,1
727,1440035168,720,CA,93560,171614.05,0.0325,1162.75,0.0,C,240,11/23/2016,191,0.0,288000,59.59,SFH,OO,1
11541,1463511806,720,NC,27041,189017.39,0.03625,872.88,0.0,C,360,05/18/2020,352,0.0,260000,72.7,SFH,OO,1
18390,1466721477,720,MA,2140,310712.18,0.0275,2185.16,0.0,C,180,07/02/2020,175,0.0,999000,31.1,SFH,OO,1
31639,1469139636,720,FL,33556,222545.55,0.02875,928.22,0.0,C,360,09/21/2020,357,0.0,414000,53.75,SFH,OO,1
36353,1469197089,720,FL,33596,169760.7,0.0225,891.71,0.0,C,240,10/06/2020,235,0.0,256000,66.31,SFH,OO,1
42471,1473049888,720,CA,95822,395592.25,0.02875,1659.57,0.0,C,360,10/26/2020,352,0.0,700000,56.51,SFH,OO,1
19476,1466737812,720,PA,18443,307024.57,0.03,1306.97,0.0,C,360,07/13/2020,355,0.0,388000,79.13,SFH,OO,1
24852,1466813712,720,KY,40223,272608.72,0.03,1157.3,95.27,C,360,08/07/2020,356,0.0,305000,89.38,SFH,OO,1
42121,1473045928,720,KY,40065,383485.27,0.0225,2567.93,0.0,C,180,10/26/2020,177,0.0,490000,78.26,SFH,OO,1
4765,1448999563,720,TX,75956,135049.67,0.03375,608.99,51.66,C,360,12/23/2019,348,0.0,150000,90.03,SFH,OO,1
48074,1473118063,720,MD,21770,328385.47,0.025,1299.95,0.0,C,360,11/09/2020,359,0.0,575000,57.11,SFH,OO,1
18355,1466721006,720,MN,55126,505111.83,0.03,2151.87,0.0,C,360,07/01/2020,354,0.0,795000,63.54,SFH,OO,1
20445,1466752415,720,CT,6033,261221.03,0.0275,1076.09,0.0,C,360,07/17/2020,355,0.0,363000,71.96,SFH,OO,1
4642,1448996551,720,VA,22407,160402.72,0.03625,1222.16,0.0,C,180,01/06/2020,168,0.0,300000,53.47,SFH,OO,1
13028,1466648258,720,GA,30067,504222.74,0.03,2151.87,0.0,C,360,05/29/2020,353,0.0,880000,57.3,SFH,OO,1
46002,1473092516,720,WA,98340,99809.27,0.02375,388.65,0.0,C,360,11/03/2020,359,0.0,525000,19.01,SFH,OO,1
14430,1466669692,720,NC,27587,292583.57,0.03125,1269.06,0.0,C,360,06/10/2020,353,0.0,405000,72.24,SFH,OO,1
20703,1466755574,720,GA,30666,257306.19,0.03,1096.17,0.0,C,360,07/20/2020,354,0.0,450000,57.18,SFH,OO,1
41635,1469260085,720,CA,95123,485348.93,0.0275,1992.22,0.0,C,360,10/19/2020,357,0.0,900000,53.93,SFH,OO,1
9878,1463487742,720,HI,96706,399492.41,0.03125,1950.84,0.0,C,300,05/08/2020,293,0.0,610000,65.49,SFH,OO,1
7568,1463450252,720,CO,80601,202515.93,0.03,865.81,0.0,C,360,04/15/2020,352,0.0,256700,78.89,SFH,OO,1
9352,1463480630,720,CO,80233,175143.68,0.0325,772.49,0.0,C,360,04/30/2020,352,0.0,340000,51.51,SFH,OO,1
