index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
47184,1473105631,720,OR,97220,204200.81,0.0225,783.6,0.0,C,360,11/04/2020,358,0.0,360000,56.72,SFH,OO,1
42039,1473045001,720,NJ,7463,345755.79,0.0275,1416.6,0.0,C,360,10/23/2020,358,0.0,434000,79.67,SFH,OO,1
26914,1469075194,720,NC,27410,140067.96,0.02375,943.26,0.0,C,180,08/24/2020,176,0.0,183000,76.54,SFH,OO,1
40670,1469249161,720,CA,95337,369810.02,0.025,1668.85,0.0,C,300,10/21/2020,298,0.0,700000,52.83,SFH,OO,1
2068,1448934834,720,WV,26571,126818.36,0.045,658.69,0.0,C,360,06/07/2019,342,0.0,195000,65.04,SFH,OO,1
35416,1469185142,720,TN,37138,235623.61,0.0225,1558.12,27.75,C,180,10/02/2020,178,0.0,280000,84.15,SFH,OO,1
30104,1469120438,720,AZ,85142,215880.07,0.03,914.88,0.0,C,360,09/11/2020,357,0.0,310000,69.64,SFH,OO,1
29075,1469104648,720,NH,3801,281072.03,0.025,1900.35,0.0,C,180,09/04/2020,177,0.0,800000,35.13,SFH,OO,1
892,1440042271,720,TX,77515,207805.23,0.04375,1409.21,0.0,C,262,02/27/2017,229,0.0,315000,65.97,SFH,OO,1
513,1440027736,720,CA,92308,45241.66,0.03,423.67,0.0,C,180,10/04/2016,130,0.0,150000,30.16,SFH,OO,1
25958,1466828058,720,VA,23831,231224.06,0.04125,1132.14,0.0,C,360,08/19/2020,357,0.0,292000,79.19,SFH,OO,1
44496,1473072807,720,VA,22203,506716.58,0.025,2702.5,0.0,C,240,10/30/2020,238,0.0,999999,50.67,SFH,OO,1
