index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
29531,1469113748,720,VA,20170,399509.98,0.0225,2685.85,0.0,C,180,09/09/2020,176,0.0,581400,68.72,SFH,OO,1
21697,1466768213,720,TX,75075,188333.12,0.0225,1267.59,0.0,C,180,07/24/2020,175,0.0,360000,52.31,SFH,OO,1
20489,1466752951,720,CA,94595,269414.15,0.02625,1863.35,0.0,C,180,07/20/2020,174,0.0,900000,29.93,SFH,OO,1
48177,1473119244,720,AR,72714,145855.11,0.0225,966.54,0.0,C,180,11/09/2020,177,0.0,200000,72.93,SFH,OO,1
51151,1473155693,720,TX,76710,457847.5,0.0225,3013.39,0.0,C,180,11/18/2020,179,0.0,1250000,36.63,SFH,OO,1
10028,1463489805,720,MA,2660,317421.54,0.0275,2236.99,0.0,C,180,05/04/2020,172,0.0,552000,57.5,SFH,OO,1
42856,1473054292,720,UT,84783,458350.63,0.0275,1877.91,95.83,C,360,10/23/2020,358,0.0,521000,87.98,SFH,OO,1
32730,1469151920,720,TN,37027,326553.43,0.025,1751.33,0.0,C,240,09/23/2020,237,0.0,500000,65.31,SFH,OO,1
5548,1451517922,720,HI,96776,301228.87,0.03875,1437.99,0.0,C,360,02/24/2020,350,0.0,650000,46.34,SFH,OO,1
29318,1469109779,720,WA,98407,404438.9,0.0225,2709.1,0.0,C,180,09/04/2020,176,0.0,844600,47.89,SFH,OO,1
28911,1469102758,720,CA,91436,575450.22,0.02875,2400.15,0.0,C,360,09/04/2020,357,0.0,1250000,46.04,SFH,OO,1
37727,1469213829,720,CA,95407,410701.33,0.035,1850.06,0.0,C,360,10/13/2020,358,0.0,515000,79.75,SFH,OO,1
3854,1448979276,720,ID,83713,144929.88,0.03375,654.65,0.0,C,360,11/26/2019,347,0.0,285000,50.85,SFH,OO,1
41173,1469254906,720,KY,42001,125491.36,0.025,498.64,0.0,C,360,10/21/2020,357,0.0,240200,52.24,SFH,OO,1
10527,1463496545,720,NC,27263,189453.12,0.0325,939.79,80.35,C,300,05/07/2020,292,0.0,222000,85.34,SFH,OO,1
14731,1466673454,720,SC,29708,381509.52,0.02875,2138.61,0.0,C,240,06/10/2020,233,0.0,530000,71.98,SFH,OO,1
31930,1469142887,720,CA,92154,365610.54,0.02625,1479.34,0.0,C,360,09/21/2020,356,0.0,535000,68.34,SFH,OO,1
25118,1466817069,720,FL,32955,221496.95,0.03125,955.28,0.0,C,360,08/14/2020,356,0.0,299000,74.08,SFH,OO,1
33998,1469167975,720,CA,93461,401326.57,0.02625,1620.97,0.0,C,360,09/28/2020,357,0.0,725000,55.36,SFH,OO,1
3358,1448966653,720,PA,17771,184541.65,0.0425,927.48,0.0,C,360,10/28/2019,345,0.0,300000,61.51,SFH,OO,1
3927,1448980431,720,OH,43560,134070.68,0.0375,633.54,0.0,C,360,11/29/2019,347,0.0,171000,78.4,SFH,OO,1
38290,1469221392,720,NC,27291,230939.33,0.02375,1540.61,0.0,C,180,10/09/2020,178,0.0,500000,46.19,SFH,OO,1
18860,1466730106,720,LA,70433,249726.08,0.03,1062.44,0.0,C,360,07/07/2020,355,0.0,315000,79.28,SFH,OO,1
31804,1469141475,720,CA,91752,329791.19,0.025,2229.74,0.0,C,180,09/21/2020,177,0.0,600000,54.97,SFH,OO,1
15267,1466679782,720,VA,20170,560923.35,0.0275,2324.93,0.0,C,360,06/12/2020,354,0.0,800000,70.12,SFH,OO,1
45251,1473082822,720,KY,40228,74768.69,0.03625,342.04,0.0,C,360,10/28/2020,358,0.0,100000,74.77,SFH,OO,1
5239,1449012119,720,GA,30093,106317.67,0.03875,510.91,0.0,C,360,02/18/2020,349,0.0,182000,58.42,SFH,OO,1
36819,1469203556,720,KY,40503,243586.75,0.0225,1276.92,0.0,C,240,10/07/2020,237,0.0,350000,69.6,SFH,OO,1
30828,1469129108,720,FL,33467,150601.83,0.02875,628.15,0.0,C,360,09/15/2020,357,0.0,290000,51.93,SFH,OO,1
43776,1473064721,720,CO,80017,342268.35,0.0275,1402.31,83.01,C,360,10/29/2020,358,0.0,365000,93.77,SFH,OO,1
14572,1466671490,720,LA,70057,218851.59,0.02375,1487.98,0.0,C,180,06/09/2020,174,0.0,319000,68.61,SFH,OO,1
22533,1466780127,720,FL,32712,202435.28,0.0225,1357.99,0.0,C,180,07/29/2020,175,0.0,345000,58.68,SFH,OO,1
4635,1448996486,720,IA,50131,298482.27,0.0425,1491.56,0.0,C,360,01/13/2020,349,0.0,379000,78.76,SFH,OO,1
31436,1469137267,720,CA,94517,624929.69,0.02375,4188.59,0.0,C,180,09/17/2020,177,0.0,950000,65.78,SFH,OO,1
23648,1466796149,720,UT,84096,184409.72,0.02375,1241.87,0.0,C,180,08/05/2020,176,0.0,449000,41.07,SFH,OO,1
17219,1466704341,720,WA,98516,169464.64,0.03,722.21,0.0,C,360,06/25/2020,354,0.0,500000,33.89,SFH,OO,1
14632,1466672241,720,PA,19606,216157.7,0.02625,1502.12,0.0,C,180,06/08/2020,173,0.0,295000,73.27,SFH,OO,1
47625,1473112959,720,TN,37055,104509.04,0.0225,687.84,0.0,C,180,11/09/2020,179,0.0,165000,63.34,SFH,OO,1
