index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
33577,1469163271,720,RI,2871,181908.9,0.02625,736.04,0.0,C,360,09/28/2020,356,0.0,340000,53.5,SFH,OO,1
19919,1466745989,720,NM,87047,400488.96,0.03,1711.71,0.0,C,360,07/15/2020,355,0.0,550000,72.82,SFH,OO,1
32308,1469147142,720,GA,30705,124883.05,0.03375,554.83,61.7,C,360,09/21/2020,357,0.0,140000,89.2,SFH,OO,1
49472,1473135869,720,TN,38401,399298.76,0.02875,1659.57,0.0,C,360,11/16/2020,359,0.0,500000,79.86,SFH,OO,1
8741,1463468858,720,TN,38111,189340.98,0.03,809.48,24.0,C,360,04/27/2020,352,0.0,228000,83.04,SFH,OO,1
13604,1466655741,720,CA,92346,382109.36,0.03375,2792.51,0.0,C,180,06/01/2020,173,0.0,525000,72.78,SFH,OO,1
18927,1466730940,720,AZ,85295,325459.93,0.03,1384.97,0.0,C,360,07/07/2020,355,0.0,446000,72.97,SFH,OO,1
20714,1466755707,720,IL,60439,95804.09,0.02625,660.65,0.0,C,180,07/20/2020,175,0.0,280000,34.22,SFH,OO,1
23487,1466794169,720,MA,1969,260336.0,0.025,1397.88,0.0,C,240,08/04/2020,236,0.0,450000,57.85,SFH,OO,1
17424,1466709480,720,CA,92646,185933.63,0.02375,1270.29,0.0,C,180,06/26/2020,173,0.0,790000,23.54,SFH,OO,1
26954,1469075640,720,CA,92806,486218.07,0.02875,2032.97,0.0,C,360,08/25/2020,356,0.0,612500,79.38,SFH,OO,1
15728,1466685649,720,RI,2833,220474.93,0.03,1564.17,0.0,C,180,06/16/2020,174,0.0,285000,77.36,SFH,OO,1
18751,1466728704,720,AL,35150,149670.04,0.02875,626.49,96.89,C,360,07/06/2020,355,0.0,160000,93.54,SFH,OO,1
25343,1466819685,720,IN,46901,124453.97,0.02375,557.36,0.0,C,300,08/17/2020,295,0.0,168000,74.08,SFH,OO,1
20699,1466755525,720,OH,44280,227642.19,0.0275,939.48,0.0,C,360,07/20/2020,354,0.0,468000,48.64,SFH,OO,1
23536,1466794789,720,GA,30044,180268.09,0.03,1012.14,0.0,C,240,08/04/2020,236,0.0,325000,55.47,SFH,OO,1
7457,1463448587,720,FL,34773,231676.38,0.02875,975.0,0.0,C,360,04/09/2020,352,0.0,295000,78.53,SFH,OO,1
20042,1466747456,720,OK,74066,297128.57,0.0325,1310.99,0.0,C,360,07/15/2020,351,0.0,383000,77.58,SFH,OO,1
13260,1466651237,720,NJ,8559,267689.99,0.03125,1160.47,0.0,C,360,05/29/2020,353,0.0,363000,73.74,SFH,OO,1
28585,1469099053,720,OR,97140,392144.84,0.03,2201.75,0.0,C,240,09/02/2020,236,0.0,575000,68.2,SFH,OO,1
21945,1466771175,720,NJ,7307,198333.39,0.0275,818.52,0.0,C,360,07/27/2020,354,0.0,480000,41.32,SFH,OO,2
48254,1473120085,720,WI,53185,278020.61,0.02875,1157.55,39.53,C,360,11/10/2020,358,0.0,335000,82.99,SFH,OO,1
49903,1473140711,720,MA,1830,249561.73,0.02875,1037.23,0.0,C,360,11/16/2020,359,0.0,445000,56.08,SFH,OO,1
51524,1473161774,720,OH,43606,150705.94,0.0225,577.19,0.0,C,360,11/18/2020,359,0.0,250000,60.28,SFH,OO,1
45552,1473086237,720,MT,59602,308309.17,0.02875,1287.83,0.0,C,360,10/30/2020,358,0.0,388000,79.46,SFH,OO,1
24728,1466812193,720,CA,93611,453504.03,0.025,2054.3,0.0,C,300,08/12/2020,296,0.0,620000,73.15,SFH,OO,1
3301,1448965721,720,WA,98406,135831.63,0.0325,1025.9,0.0,C,180,10/25/2019,165,0.0,380000,35.75,SFH,OO,1
25048,1466816095,720,NV,89141,354339.73,0.0225,2390.78,0.0,C,180,08/14/2020,175,0.0,700000,50.62,SFH,OO,1
27405,1469082018,720,NC,27613,238153.1,0.02875,995.08,39.97,C,360,08/26/2020,356,0.0,280000,85.05,SFH,OO,1
12890,1466646435,720,MD,20854,310279.3,0.03125,1345.1,0.0,C,360,05/27/2020,353,0.0,782000,39.68,SFH,OO,1
11248,1463507424,720,TX,78260,163325.82,0.0275,1149.59,0.0,C,180,05/15/2020,173,0.0,325000,50.25,SFH,OO,1
5291,1449013075,720,GA,30308,360279.26,0.03125,2629.7,0.0,C,180,02/18/2020,170,0.0,750000,48.04,SFH,OO,4
19133,1466733399,720,IN,47172,134590.95,0.03,573.38,0.0,C,360,07/08/2020,354,0.0,170000,79.17,SFH,OO,1
33293,1469159972,720,AZ,85286,249325.09,0.025,1693.64,0.0,C,180,09/21/2020,176,0.0,375000,66.49,SFH,OO,1
44573,1473073722,720,VA,23223,187807.78,0.0275,770.87,86.55,C,360,10/30/2020,357,0.0,210000,89.43,SFH,OO,1
12598,1466642863,720,SC,29926,207898.52,0.0275,1457.0,0.0,C,180,05/26/2020,173,0.0,525000,39.6,SFH,OO,1
15193,1466678842,720,AL,35173,155350.48,0.03,661.92,0.0,C,360,06/08/2020,354,0.0,255000,60.92,SFH,OO,1
26486,1469070047,720,UT,84065,127797.61,0.02625,522.15,0.0,C,360,08/24/2020,355,0.0,410000,31.17,SFH,OO,1
2385,1448944965,720,AL,35173,114665.75,0.0275,848.28,0.0,C,180,07/31/2019,162,0.0,194000,59.11,SFH,OO,1
41051,1469253460,720,GA,30328,295888.9,0.03,1258.49,0.0,C,360,10/19/2020,356,0.0,550000,53.8,SFH,OO,1
21546,1466766316,720,NV,89113,337374.69,0.0275,1391.29,0.0,C,360,07/24/2020,355,0.0,460000,73.34,SFH,OO,1
49272,1473131827,720,CA,92240,236277.05,0.02625,950.75,51.29,C,360,11/16/2020,359,0.0,269000,87.84,SFH,OO,1
20622,1466754551,720,NC,28806,238058.96,0.03375,1061.03,0.0,C,360,07/20/2020,355,0.0,400000,59.51,SFH,OO,1
48181,1473119285,720,TX,77365,141722.8,0.02625,570.34,0.0,C,360,11/10/2020,359,0.0,225000,62.99,SFH,OO,1
33037,1469155392,720,TN,37725,457856.29,0.03,2567.79,0.0,C,240,09/24/2020,237,0.0,680000,67.33,SFH,OO,1
32385,1469148074,720,VA,24184,444094.15,0.03,1882.03,0.0,C,360,09/22/2020,357,0.0,850000,52.25,SFH,OO,1
20494,1466753009,720,CA,94619,497854.66,0.02875,2117.61,0.0,C,360,07/20/2020,355,0.0,852000,58.43,SFH,OO,1
15867,1466687439,720,AR,72719,135393.47,0.0275,748.19,0.0,C,240,06/16/2020,234,0.0,190000,71.26,SFH,OO,1
4598,1448995223,720,FL,33155,455253.15,0.035,3462.53,0.0,C,180,12/27/2019,168,0.0,670000,67.95,SFH,OO,1
18395,1466721527,720,CT,6442,262222.2,0.02875,1851.8,0.0,C,180,07/01/2020,174,0.0,340000,77.12,SFH,OO,1
15792,1466686423,720,AR,72715,141761.73,0.025,981.51,0.0,C,180,06/16/2020,172,0.0,184000,77.04,SFH,OO,1
50795,1473150983,720,OH,45371,210709.06,0.025,835.68,29.96,C,360,11/18/2020,358,0.0,250000,84.28,SFH,OO,1
36885,1469204273,720,AL,36535,161578.66,0.02875,673.93,0.0,C,360,10/06/2020,357,0.0,210000,76.94,SFH,OO,1
18210,1466719174,720,MI,48193,200585.16,0.0275,941.07,0.0,C,300,07/02/2020,293,0.0,255000,78.66,SFH,OO,1
16955,1466700968,720,MD,21636,176443.47,0.0325,775.59,0.0,C,360,06/23/2020,354,0.0,237000,74.45,SFH,OO,1
31035,1469131476,720,WA,98038,726340.19,0.03,3088.67,0.0,C,360,09/17/2020,357,0.0,1075000,67.57,SFH,OO,1
549,1440028601,720,CA,91208,298502.1,0.03375,1573.86,0.0,C,360,10/11/2016,310,0.0,0,0.0,SFH,OO,1
691,1440033676,720,VA,24637,52132.69,0.025,891.5,0.0,C,180,11/14/2016,62,0.0,185000,28.18,SFH,OO,1
