index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
12435,1466638150,720,GA,30606,389033.92,0.03,1660.28,0.0,C,360,05/26/2020,353,0.0,515000,75.54,SFH,OO,1
17929,1466715628,720,IA,50158,58434.83,0.0325,421.6,0.0,C,180,06/30/2020,174,0.0,103000,56.73,SFH,OO,1
34738,1469177297,720,CA,93449,449959.08,0.025,1787.92,0.0,C,360,09/29/2020,357,0.0,900000,50.0,SFH,OO,1
27275,1469080509,720,CA,92374,397016.98,0.02875,2204.41,0.0,C,240,08/27/2020,236,0.0,550000,72.18,SFH,OO,1
18587,1466726567,720,NJ,8831,517931.41,0.03125,2250.9,0.0,C,360,07/03/2020,358,0.0,755000,68.6,SFH,OO,1
32906,1469153892,720,HI,96740,242431.01,0.025,963.3,0.0,C,360,09/24/2020,357,0.0,549000,44.16,SFH,OO,1
31404,1469136921,720,MN,55304,311664.98,0.0225,1198.34,0.0,C,360,09/18/2020,357,0.0,400000,77.92,SFH,OO,1
31915,1469142713,720,MN,55372,381445.98,0.025,1515.68,0.0,C,360,09/21/2020,357,0.0,650000,58.68,SFH,OO,1
48114,1473118519,720,MA,2347,334312.46,0.0225,2200.32,0.0,C,180,11/09/2020,179,0.0,425000,78.66,SFH,OO,1
18310,1466720420,720,CA,94571,244578.13,0.0275,1009.38,0.0,C,360,07/01/2020,354,0.0,400000,61.14,SFH,OO,1
36512,1469198921,720,CA,92408,94367.38,0.0225,624.69,0.0,C,180,10/06/2020,178,0.0,279221,33.8,SFH,OO,1
44394,1473071668,720,CO,80016,384058.36,0.025,1523.19,0.0,C,360,10/30/2020,358,0.0,815000,47.12,SFH,OO,1
3279,1448965382,720,VA,23838,184845.01,0.03625,861.94,37.8,C,360,10/28/2019,346,0.0,210000,88.02,SFH,OO,1
41755,1469261497,720,FL,33170,165276.96,0.03,716.73,0.0,C,360,10/23/2020,344,0.0,350000,47.22,SFH,OO,1
32653,1469151052,720,IL,60661,506898.16,0.02875,2387.32,0.0,C,300,09/23/2020,297,0.0,885000,57.28,SFH,OO,1
39646,1469237331,720,MI,48322,173082.69,0.02875,721.91,0.0,C,360,10/16/2020,357,0.0,292000,59.27,SFH,OO,1
3707,1448975746,720,MN,55125,183098.34,0.02375,1318.54,0.0,C,180,11/19/2019,167,0.0,437000,41.9,SFH,OO,1
40901,1469251803,720,TN,37216,79542.94,0.03375,352.79,0.0,C,360,10/19/2020,358,0.0,345000,23.06,SFH,OO,1
21784,1466769294,720,UT,84790,184774.51,0.02875,1293.87,0.0,C,180,07/22/2020,175,0.0,290000,63.72,SFH,OO,1
1217,1440050597,720,NJ,7840,209176.96,0.03375,1754.18,0.0,C,180,02/23/2018,146,0.0,340000,61.52,SFH,OO,1
3583,1448973790,720,CA,92352,173751.3,0.03875,1347.7,0.0,C,180,11/12/2019,167,0.0,245000,70.92,SFH,OO,1
21854,1466770086,720,CA,93644,268953.79,0.025,1072.75,0.0,C,360,07/27/2020,355,0.0,413000,65.12,SFH,OO,1
15112,1466677919,720,TX,77407,182099.64,0.025,1293.57,0.0,C,180,06/08/2020,164,0.0,275000,66.22,SFH,OO,1
37464,1469210882,720,OR,97202,247955.26,0.02625,1004.13,0.0,C,360,10/09/2020,354,0.0,650000,38.15,SFH,OO,1
8179,1463459220,720,CA,95386,353955.65,0.02875,2533.16,0.0,C,180,04/24/2020,171,0.0,590000,59.99,SFH,OO,1
18906,1466730692,720,GA,30040,305318.54,0.0325,1340.44,0.0,C,360,07/07/2020,355,0.0,425000,71.84,SFH,OO,1
3307,1448965820,720,FL,33909,102681.93,0.02875,763.59,0.0,C,180,10/25/2019,165,0.0,182000,56.42,SFH,OO,1
36741,1469202673,720,TN,38556,265869.8,0.02625,1073.81,35.6,C,360,10/07/2020,357,0.0,330000,80.57,SFH,OO,1
47304,1473106993,720,NC,28214,111489.94,0.025,442.54,0.0,C,360,11/04/2020,359,0.0,180000,61.94,SFH,OO,1
20100,1466748116,720,TN,37920,139139.02,0.0225,1346.16,0.0,C,120,07/15/2020,117,0.0,200000,69.57,SFH,OO,1
23321,1466792049,720,RI,2818,433304.38,0.0275,1789.34,0.0,C,360,08/03/2020,355,0.0,650000,66.66,SFH,OO,1
33836,1469166217,720,TN,37069,321279.12,0.03,1367.51,0.0,C,360,09/28/2020,354,0.0,425000,75.6,SFH,OO,1
13888,1466659321,720,NJ,8050,227901.68,0.025,1586.96,0.0,C,180,06/01/2020,173,0.0,500000,45.58,SFH,OO,1
29581,1469114373,720,PA,19608,161917.68,0.0275,665.02,0.0,C,360,09/08/2020,358,0.0,275000,58.88,SFH,OO,1
22850,1466784095,720,TX,77429,210495.29,0.0275,878.13,138.02,C,360,07/31/2020,355,0.0,231000,91.12,SFH,OO,1
45056,1473080461,720,VA,20169,473863.22,0.025,1875.84,0.0,C,360,11/02/2020,359,0.0,595000,79.64,SFH,OO,1
23790,1466797832,720,MD,21104,440875.32,0.02875,1842.12,66.6,C,360,08/06/2020,356,0.0,545000,80.89,SFH,OO,1
22899,1466784715,720,CA,92626,300998.15,0.025,2133.73,0.0,C,180,07/29/2020,168,0.0,800000,37.62,SFH,OO,1
10373,1463494607,720,AL,35117,244504.57,0.0325,1085.4,0.0,C,360,04/30/2020,351,0.0,475000,51.47,SFH,OO,1
11038,1463504744,720,AL,35007,133882.43,0.03,573.73,0.0,C,360,05/14/2020,352,0.0,179000,74.79,SFH,OO,1
3220,1448964419,720,OK,74437,148728.9,0.0375,703.94,55.73,C,360,10/23/2019,346,0.0,160000,92.96,SFH,OO,1
38622,1469225765,720,NC,28704,287524.81,0.02875,1197.79,0.0,C,360,10/15/2020,358,0.0,385000,74.68,SFH,OO,1
49087,1473129631,720,NV,89081,305375.06,0.03,1289.69,163.15,C,360,11/09/2020,359,0.0,322000,94.84,SFH,OO,1
26295,1469067803,720,SC,29323,131651.95,0.02625,538.21,0.0,C,360,08/21/2020,355,0.0,180000,73.14,SFH,OO,1
15648,1466684535,720,GA,30519,171375.98,0.0275,750.58,0.0,C,360,06/15/2020,320,0.0,363000,47.21,SFH,OO,1
46668,1473099883,720,NJ,8515,366483.8,0.02625,1694.64,86.92,C,300,11/03/2020,292,0.0,415000,88.31,SFH,OO,1
45407,1473084604,720,IL,60634,207585.25,0.0325,913.93,0.0,C,360,10/28/2020,353,0.0,280000,74.14,SFH,OO,1
2766,1448954972,720,MO,63049,105030.71,0.03875,659.36,0.0,C,240,09/11/2019,225,0.0,165000,63.65,SFH,OO,1
21166,1466761481,720,CA,93534,97866.17,0.025,667.94,0.0,C,180,07/22/2020,175,0.0,311000,31.47,SFH,OO,1
46859,1473101994,720,MI,48642,111973.97,0.0225,736.97,0.0,C,180,11/04/2020,179,0.0,200000,55.99,SFH,OO,1
15158,1466678404,720,NC,28610,220255.0,0.0275,1219.87,26.25,C,240,06/08/2020,234,0.0,260000,84.71,SFH,OO,1
21771,1466769153,720,VA,20191,622466.67,0.02875,2605.52,0.0,C,360,07/27/2020,355,0.0,975000,63.84,SFH,OO,1
34119,1469169286,720,SC,29621,133660.92,0.02625,539.82,0.0,C,360,09/28/2020,357,0.0,173000,77.26,SFH,OO,1
49529,1473136537,720,MN,55443,181130.42,0.0225,1192.25,0.0,C,180,11/16/2020,179,0.0,352000,51.46,SFH,OO,1
33416,1469161374,720,CO,80521,422759.45,0.02875,1763.29,0.0,C,360,09/28/2020,357,0.0,668000,63.29,SFH,OO,1
4215,1448986008,720,AZ,85123,101648.57,0.03625,778.72,0.0,C,180,12/17/2019,168,0.0,136000,74.74,SFH,OO,1
20921,1466758420,720,CA,94585,112889.15,0.0225,1100.78,0.0,C,120,07/21/2020,114,0.0,410000,27.53,SFH,OO,1
1214,1440050555,720,AL,36904,29977.45,0.04125,984.68,0.0,C,180,02/23/2018,34,0.0,165000,18.17,SFH,OO,1
48505,1473122966,720,WA,98502,236953.87,0.02875,984.83,0.0,C,360,11/12/2020,359,0.0,980000,24.18,SFH,OO,1
49494,1473136115,720,NC,28110,508352.18,0.0225,1950.98,0.0,C,360,11/12/2020,358,0.0,795000,63.94,SFH,OO,1
81,1440008793,720,NC,28027,113994.32,0.03875,1122.16,0.0,C,180,05/03/2016,124,0.0,204000,55.88,SFH,OO,1
39247,1469232811,720,VA,23451,222150.26,0.03125,954.85,0.0,C,360,10/19/2020,358,0.0,298531,74.41,SFH,OO,1
13462,1466653928,720,NV,89074,307787.77,0.0325,1355.23,0.0,C,360,06/01/2020,353,0.0,415000,74.17,SFH,OO,1
33309,1469160152,720,CA,92104,400826.21,0.02625,1628.99,0.0,C,360,09/25/2020,356,0.0,980000,40.9,SFH,OO,1
36416,1469197808,720,GA,30318,502692.92,0.02875,2362.06,0.0,C,300,10/14/2020,298,0.0,780000,64.45,SFH,OO,1
34527,1469174823,720,CO,80550,337246.66,0.025,2287.09,0.0,C,180,09/29/2020,177,0.0,600000,56.21,SFH,OO,1
1912,1448928380,720,GA,30076,108437.49,0.045,917.99,0.0,C,180,04/25/2019,160,0.0,167000,64.93,SFH,OO,1
16323,1466692942,720,CA,93908,482009.7,0.03125,2085.97,0.0,C,360,06/19/2020,354,0.0,700000,68.86,SFH,OO,1
36531,1469199135,720,IL,60543,165576.53,0.02875,689.55,0.0,C,360,10/06/2020,358,0.0,250000,66.23,SFH,OO,1
13258,1466651211,720,AL,35120,213824.04,0.02875,898.24,0.0,C,360,05/28/2020,353,0.0,290000,73.73,SFH,OO,1
33929,1469167231,720,KY,42276,127631.74,0.02625,874.5,0.0,C,180,09/28/2020,176,0.0,180000,70.91,SFH,OO,1
19936,1466746177,720,MN,56373,128443.69,0.02375,869.11,0.0,C,180,07/16/2020,175,0.0,280000,45.87,SFH,OO,1
