index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
25944,1466827886,720,FL,34953,192647.24,0.03125,1093.71,0.0,C,240,08/20/2020,236,0.0,270000,71.35,SFH,OO,1
23845,1466798491,720,IN,46149,171934.69,0.03125,1219.07,0.0,C,180,08/06/2020,176,0.0,230000,74.75,SFH,OO,1
26117,1469065740,720,NJ,8520,351230.76,0.0275,1928.49,0.0,C,240,08/20/2020,236,0.0,475000,73.94,SFH,OO,1
44235,1473069878,720,MI,48864,238845.44,0.025,1076.68,0.0,C,300,10/29/2020,298,0.0,300000,79.62,SFH,OO,1
3493,1448970655,720,NC,28791,122920.93,0.03125,539.66,0.0,C,360,10/31/2019,346,0.0,265000,46.39,SFH,OO,1
29859,1469117624,720,TN,37087,131304.11,0.02875,547.66,0.0,C,360,09/10/2020,357,0.0,243000,54.03,SFH,OO,1
7398,1463447787,720,AZ,85006,296131.31,0.035,1347.13,0.0,C,360,04/08/2020,352,0.0,375000,78.97,SFH,OO,1
40667,1469249120,720,HI,96782,401466.81,0.02875,1672.02,120.9,C,360,10/20/2020,358,0.0,440000,91.24,SFH,OO,1
2498,1448947257,720,AR,71854,133262.84,0.03625,1040.64,0.0,C,180,08/21/2019,163,0.0,185000,72.03,SFH,OO,1
15253,1466679600,720,SC,29414,322521.07,0.02875,2274.19,0.0,C,180,06/12/2020,174,0.0,550000,58.64,SFH,OO,1
4853,1449001534,720,AZ,85029,157049.3,0.0375,740.98,40.0,C,360,01/24/2020,348,0.0,192500,81.58,SFH,OO,1
15917,1466688056,720,WA,98056,341101.35,0.02625,2362.63,0.0,C,180,06/18/2020,174,0.0,465000,73.36,SFH,OO,1
1043,1440046231,720,KS,66085,122728.59,0.0425,639.52,0.0,C,360,10/31/2017,322,0.0,425000,28.88,SFH,OO,1
16124,1466690573,720,CA,94533,151346.65,0.0275,624.61,0.0,C,360,06/16/2020,354,0.0,375000,40.36,SFH,OO,1
41394,1469257321,720,GA,30338,362638.77,0.025,1438.24,0.0,C,360,10/21/2020,358,0.0,480000,75.55,SFH,OO,1
13827,1466658539,720,AZ,85623,230498.42,0.03375,1349.9,0.0,C,240,05/29/2020,233,0.0,320000,72.03,SFH,OO,1
