index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
33986,1469167835,720,CA,93065,364526.57,0.0275,1496.2,0.0,C,360,09/28/2020,357,0.0,650000,56.08,SFH,OO,1
4169,1448985190,720,GA,30064,424194.47,0.0375,2235.96,0.0,C,300,12/16/2019,288,0.0,621400,68.26,SFH,OO,1
14757,1466673744,720,FL,34748,105286.67,0.03375,470.04,0.0,C,360,06/08/2020,354,0.0,190000,55.41,SFH,OO,1
39945,1469240806,720,FL,33579,264146.32,0.03375,1171.55,0.0,C,360,10/19/2020,358,0.0,332500,79.44,SFH,OO,1
13203,1466650486,720,OH,44865,146426.99,0.02375,1005.26,0.0,C,180,05/28/2020,172,0.0,200000,73.21,SFH,OO,1
31474,1469137705,720,AZ,85929,142914.96,0.03,606.27,0.0,C,360,09/16/2020,357,0.0,230000,62.14,SFH,OO,1
34404,1469173445,720,NC,28901,121420.98,0.0225,471.24,0.0,C,360,09/29/2020,356,0.0,211000,57.55,SFH,OO,1
20635,1466754742,720,AZ,85395,94031.94,0.0325,413.34,0.0,C,360,07/20/2020,354,0.0,364000,25.83,SFH,OO,1
44414,1473071882,720,FL,33138,438523.65,0.025,1742.48,0.0,C,360,10/26/2020,357,0.0,650000,67.47,SFH,OO,1
31149,1469132763,720,TX,78666,191636.95,0.0225,1279.38,58.59,C,180,09/16/2020,176,0.0,214000,89.55,SFH,OO,1
46617,1473099339,720,TX,75056,288915.51,0.025,1145.85,0.0,C,360,11/05/2020,358,0.0,496000,58.25,SFH,OO,1
40584,1469248221,720,MD,20878,458561.71,0.02375,1792.49,0.0,C,360,10/20/2020,357,0.0,620000,73.96,SFH,OO,1
4276,1448987113,720,MI,48324,119071.35,0.03625,928.36,0.0,C,180,12/18/2019,168,0.0,240000,49.61,SFH,OO,1
3723,1448976041,720,TN,38139,208573.68,0.03625,1599.98,0.0,C,180,11/19/2019,170,4799.94,307000,67.94,SFH,OO,1
16296,1466692629,720,NC,28215,236806.65,0.03125,1153.77,46.0,C,300,06/19/2020,294,0.0,287000,82.51,SFH,OO,1
11833,1466629688,720,VA,22003,555400.25,0.0275,2296.36,0.0,C,360,05/19/2020,353,0.0,860000,64.58,SFH,OO,1
20277,1466750351,720,MS,39042,273488.97,0.03,1931.43,0.0,C,180,07/15/2020,175,0.0,425000,64.35,SFH,OO,1
13604,1466655741,720,CA,92346,382109.36,0.03375,2792.51,0.0,C,180,06/01/2020,173,0.0,525000,72.78,SFH,OO,1
40673,1469249195,720,MD,21087,393385.36,0.0275,1632.96,0.0,C,360,10/22/2020,350,0.0,580000,67.83,SFH,OO,1
31991,1469143612,720,VA,24018,175152.62,0.025,942.92,0.0,C,240,09/21/2020,237,0.0,270000,64.87,SFH,OO,1
14184,1466662960,720,CA,95709,182011.68,0.0275,751.16,0.0,C,360,06/04/2020,354,0.0,230000,79.14,SFH,OO,1
42651,1473051884,720,MN,56431,140806.15,0.0225,931.53,0.0,C,180,10/26/2020,178,0.0,225000,62.58,SFH,OO,1
50800,1473151031,720,ID,83686,360097.36,0.0225,1379.14,0.0,C,360,11/18/2020,359,0.0,515000,69.92,SFH,OO,1
41852,1473042974,720,WA,98465,444332.12,0.025,1762.24,0.0,C,360,10/26/2020,358,0.0,610000,72.84,SFH,OO,1
