index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
36943,1469204935,720,CA,95618,298946.88,0.02875,1244.68,0.0,C,360,10/05/2020,358,0.0,548000,54.55,SFH,OO,1
2900,1448958270,720,FL,33076,269662.82,0.03625,2091.01,0.0,C,180,09/27/2019,165,0.0,518000,52.06,SFH,OO,1
9967,1463488872,720,FL,34743,127108.28,0.02875,533.96,0.0,C,360,05/05/2020,353,0.0,190000,66.9,SFH,OO,1
193,1440014163,720,AR,72223,184385.3,0.02625,1689.12,0.0,C,180,06/21/2016,126,0.0,320000,57.62,SFH,OO,1
45456,1473085163,720,MO,65064,109605.57,0.0275,449.07,0.0,C,360,10/30/2020,358,0.0,137500,79.71,SFH,OO,1
19432,1466737226,720,FL,34984,132319.24,0.03,636.08,0.0,C,300,07/13/2020,294,0.0,195000,67.86,SFH,OO,1
37891,1469216814,720,NE,68104,236051.35,0.03,1317.17,0.0,C,240,10/13/2020,238,0.0,318000,74.23,SFH,OO,1
31567,1469138836,720,ID,83687,150239.33,0.03,1051.85,0.0,C,180,09/17/2020,177,0.0,285000,52.72,SFH,OO,1
3401,1448969202,720,MI,48327,204847.2,0.0399,999.45,0.0,C,360,10/30/2019,346,0.0,262000,78.19,SFH,OO,1
3267,1448965218,720,FL,34683,123904.51,0.0399,603.31,0.0,C,360,10/28/2019,346,0.0,211000,58.72,SFH,OO,1
27905,1469087975,720,FL,32839,198622.0,0.03,843.21,0.0,C,360,08/31/2020,356,0.0,250000,79.45,SFH,OO,1
48603,1473124160,720,WI,53213,504571.5,0.02625,2735.81,0.0,C,240,11/12/2020,236,0.0,748000,67.46,SFH,OO,1
17200,1466704135,720,TX,77346,125120.3,0.02875,609.88,0.0,C,300,06/24/2020,286,0.0,175000,71.5,SFH,OO,1
22655,1466781661,720,AZ,85302,243808.24,0.03125,1067.56,0.0,C,360,07/30/2020,347,0.0,345000,70.67,SFH,OO,1
12945,1466647243,720,MN,55125,338121.75,0.0325,2450.56,0.0,C,180,05/27/2020,173,0.0,490000,69.0,SFH,OO,1
7398,1463447787,720,AZ,85006,296131.31,0.035,1347.13,0.0,C,360,04/08/2020,352,0.0,375000,78.97,SFH,OO,1
30645,1469127003,720,VA,20132,378038.81,0.03,1602.1,0.0,C,360,09/15/2020,357,0.0,481000,78.59,SFH,OO,1
14770,1466673900,720,MD,21613,122925.73,0.0275,507.44,0.0,C,360,06/09/2020,354,0.0,156000,78.8,SFH,OO,1
25214,1466818174,720,VA,20155,391127.89,0.02875,1634.26,0.0,C,360,08/17/2020,356,0.0,540000,72.43,SFH,OO,1
7210,1463445161,720,GA,30152,120141.49,0.035,726.4,0.0,C,240,04/08/2020,229,0.0,245000,49.04,SFH,OO,1
4645,1448996585,720,AZ,85743,150828.84,0.025,1086.87,0.0,C,180,01/14/2020,169,0.0,300000,50.28,SFH,OO,1
43096,1473056933,720,VA,23838,308088.91,0.0225,2037.31,0.0,C,180,10/27/2020,178,0.0,500000,61.62,SFH,OO,1
23687,1466796677,720,NC,28412,171443.88,0.0275,706.26,0.0,C,360,08/05/2020,355,0.0,310000,55.3,SFH,OO,1
779,1440036984,720,VA,23059,192683.99,0.0375,1037.38,0.0,C,360,11/17/2016,295,0.0,336500,57.26,SFH,OO,1
31873,1469142242,720,FL,32124,101537.62,0.025,405.39,0.0,C,360,09/21/2020,357,0.0,176000,57.69,SFH,OO,1
18188,1466718895,720,FL,33175,318592.7,0.02875,1335.95,0.0,C,360,07/01/2020,354,0.0,590000,54.0,SFH,OO,1
49188,1473130860,720,TN,37138,174659.2,0.0225,668.93,0.0,C,360,11/12/2020,359,0.0,240000,72.77,SFH,OO,1
29011,1469103905,720,OR,97103,201261.79,0.02625,814.35,0.0,C,360,09/02/2020,356,0.0,360000,55.91,SFH,OO,1
17162,1466703681,720,MN,55304,272125.71,0.03,1542.34,0.0,C,240,06/24/2020,233,0.0,560000,48.59,SFH,OO,1
14669,1466672670,720,FL,32703,252963.05,0.0325,1111.95,0.0,C,360,06/10/2020,354,0.0,360000,70.27,SFH,OO,1
19378,1466736608,720,FL,33305,171666.66,0.02375,1163.22,0.0,C,180,07/13/2020,175,0.0,310000,55.38,SFH,OO,1
