index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
13502,1466654462,720,AL,36542,188763.73,0.03875,896.98,60.4,C,360,06/01/2020,353,0.0,229000,82.43,SFH,OO,1
29890,1469117996,720,NJ,7090,713823.48,0.035,3233.12,0.0,C,360,09/10/2020,353,0.0,910000,78.44,SFH,OO,1
16814,1466699186,720,AL,35062,161795.45,0.03125,790.09,21.91,C,300,06/22/2020,293,0.0,194000,83.4,SFH,OO,1
45326,1473083697,720,CA,95251,175031.84,0.025,694.7,0.0,C,360,10/30/2020,358,0.0,250000,70.01,SFH,OO,1
2662,1448952067,720,NC,27526,105093.63,0.04,513.88,0.0,C,360,08/28/2019,344,0.0,253000,41.54,SFH,OO,1
3014,1448961019,720,AZ,85373,119000.32,0.03375,539.38,0.0,C,360,10/10/2019,345,0.0,165000,72.12,SFH,OO,1
17978,1466716212,720,CA,95123,439399.87,0.0275,1813.41,0.0,C,360,06/30/2020,354,0.0,900000,48.82,SFH,OO,1
26469,1469069858,720,CA,90008,759980.44,0.02625,3075.04,0.0,C,360,08/24/2020,356,0.0,2100000,36.19,SFH,OO,1
1379,1440054284,720,CA,92276,106642.46,0.04125,542.81,0.0,C,360,04/23/2018,328,0.0,170000,62.73,SFH,OO,1
47256,1473106449,720,MO,64152,325727.97,0.02875,1353.79,195.78,C,360,11/06/2020,359,0.0,392000,83.09,SFH,OO,1
28087,1469090086,720,FL,32804,144813.21,0.02875,606.16,0.0,C,360,08/31/2020,355,0.0,185000,78.28,SFH,OO,1
15927,1466688155,720,VA,23112,301574.22,0.0275,2103.73,0.0,C,180,06/18/2020,174,0.0,399000,75.58,SFH,OO,1
47366,1473110094,720,CA,91784,236838.79,0.025,937.55,0.0,C,360,11/09/2020,359,0.0,450000,52.63,SFH,OO,1
33932,1469167264,720,CA,93555,132368.56,0.0275,544.85,0.0,C,360,09/28/2020,356,0.0,175000,75.64,SFH,OO,1
10293,1463493476,720,VA,24343,146937.65,0.03,1069.02,0.0,C,180,04/29/2020,171,0.0,225000,65.31,SFH,OO,1
34613,1469175861,720,CA,95212,310502.48,0.0225,2063.52,0.0,C,180,09/30/2020,179,0.0,424000,73.23,SFH,OO,1
41063,1469253619,720,FL,33028,373683.6,0.02875,1555.85,0.0,C,360,10/21/2020,358,0.0,505000,74.0,SFH,OO,1
40315,1469245128,720,MI,48088,106920.97,0.0275,438.86,0.0,C,360,10/20/2020,357,0.0,185000,57.8,SFH,OO,1
11564,1463512168,720,CT,6250,103576.26,0.03125,449.79,0.0,C,360,05/18/2020,352,0.0,230000,45.03,SFH,OO,1
14212,1466663281,720,TN,37727,163396.78,0.02875,913.02,0.0,C,240,06/04/2020,234,0.0,352000,46.42,SFH,OO,1
22804,1466783493,720,DC,20020,361554.95,0.0275,1490.08,0.0,C,360,07/31/2020,355,0.0,555000,65.15,SFH,OO,1
29092,1469104838,720,GA,30316,328087.44,0.0275,1351.28,0.0,C,360,08/31/2020,356,0.0,650000,50.47,SFH,OO,1
44423,1473071999,720,WA,98028,636756.87,0.02875,2651.16,0.0,C,360,10/30/2020,358,0.0,950000,67.03,SFH,OO,1
33210,1469159014,720,FL,33027,367538.39,0.0225,3511.28,0.0,C,120,09/25/2020,117,0.0,572000,64.25,SFH,OO,1
21738,1466768742,720,CA,93010,395335.82,0.0275,1845.24,0.0,C,300,07/27/2020,295,0.0,500000,79.07,SFH,OO,1
49871,1473140356,720,CA,93101,224579.73,0.025,889.02,0.0,C,360,11/16/2020,359,0.0,999999,22.46,SFH,OO,1
26154,1469066144,720,CA,95219,166247.92,0.02875,1159.51,0.0,C,180,08/19/2020,176,0.0,390000,42.63,SFH,OO,1
27075,1469078131,720,CA,93637,227776.31,0.0325,997.88,0.0,C,360,08/26/2020,356,0.0,332500,68.5,SFH,OO,1
51083,1473154720,720,PA,15241,348517.49,0.025,1382.92,49.58,C,360,11/19/2020,358,0.0,410000,85.0,SFH,OO,1
2732,1448954295,720,AL,35811,115560.5,0.03625,586.03,0.0,C,360,09/06/2019,293,0.0,165000,70.04,SFH,OO,1
5501,1451516973,720,TX,75052,35412.23,0.03375,983.01,0.0,C,120,04/22/2016,28,0.0,133500,26.53,SFH,OO,1
