index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
5441,1451514572,720,CA,91792,139896.85,0.035,696.02,0.0,C,360,04/12/2016,303,0.0,430000,32.53,SFH,OO,1
6808,1463437101,720,CA,91750,283759.37,0.02875,2087.99,0.0,C,180,03/31/2020,171,0.0,650000,43.66,SFH,OO,1
193,1440014163,720,AR,72223,184385.3,0.02625,1689.12,0.0,C,180,06/21/2016,126,0.0,320000,57.62,SFH,OO,1
27697,1469085540,720,DE,19709,308921.53,0.025,2108.39,0.0,C,180,08/26/2020,175,0.0,480000,64.36,SFH,OO,1
11161,1463506293,720,UT,84601,169248.7,0.0325,856.56,0.0,C,300,05/14/2020,281,0.0,300000,56.42,SFH,OO,1
8101,1463458065,720,NV,89403,123065.22,0.0275,510.71,0.0,C,360,04/24/2020,351,0.0,275000,44.75,SFH,OO,1
20002,1466746987,720,OH,44451,214094.72,0.0325,940.05,28.8,C,360,07/16/2020,355,0.0,260000,82.34,SFH,OO,1
18489,1466725411,720,PA,19139,300263.56,0.0275,2995.91,0.0,C,120,07/03/2020,114,0.0,610000,49.22,SFH,OO,1
4622,1448996270,720,LA,70750,86353.94,0.03875,412.87,0.0,C,360,01/10/2020,349,0.0,140000,61.68,SFH,OO,1
28723,1469100653,720,VA,20136,285724.94,0.02875,1193.85,0.0,C,360,09/03/2020,356,0.0,525000,54.42,SFH,OO,1
14515,1466670740,720,CA,92335,315000.59,0.0275,1476.19,0.0,C,300,06/10/2020,294,0.0,431000,73.09,SFH,OO,1
6831,1463437507,720,FL,33914,262643.64,0.0299,1973.69,0.0,C,180,03/31/2020,157,0.0,570000,46.08,SFH,OO,1
47002,1473103610,720,CA,92882,213663.75,0.0225,819.92,0.0,C,360,11/06/2020,358,0.0,280000,76.31,SFH,OO,1
14461,1466670096,720,AZ,85308,223019.18,0.02875,939.32,0.0,C,360,06/11/2020,353,0.0,283000,78.81,SFH,OO,1
49341,1473132635,720,NC,28012,121151.66,0.0225,816.24,0.0,C,180,11/16/2020,174,0.0,205000,59.1,SFH,OO,1
5287,1449013018,720,FL,32641,65265.46,0.05125,370.25,0.0,C,360,02/18/2020,325,0.0,107000,61.0,SFH,OO,1
32510,1469149502,720,CA,93446,298147.54,0.025,1185.36,0.0,C,360,09/24/2020,357,0.0,580000,51.4,SFH,OO,1
36155,1469194748,720,TX,75028,356381.35,0.025,1424.41,0.0,C,360,10/05/2020,357,0.0,540000,66.0,SFH,OO,1
12720,1466644356,720,OH,43015,96832.11,0.0275,678.62,0.0,C,180,05/26/2020,173,0.0,191000,50.7,SFH,OO,1
37237,1469208225,720,MA,2062,388341.54,0.025,1540.97,0.0,C,360,10/08/2020,358,0.0,523000,74.25,SFH,OO,1
39105,1469231185,720,VA,23235,331377.37,0.0225,1278.61,41.81,C,360,10/16/2020,357,0.0,400000,82.84,SFH,OO,1
41829,1473042735,720,CT,6877,311409.05,0.025,1236.73,0.0,C,360,10/22/2020,358,0.0,560000,55.61,SFH,OO,1
23833,1466798350,720,CT,6063,130600.65,0.0275,902.57,0.0,C,180,08/05/2020,176,0.0,207000,63.09,SFH,OO,1
18632,1466727227,720,MO,64063,123460.95,0.0275,865.24,0.0,C,180,07/01/2020,173,0.0,200000,61.73,SFH,OO,1
39507,1469235780,720,FL,32780,79706.24,0.02625,321.32,0.0,C,360,10/19/2020,358,0.0,260000,30.66,SFH,OO,1
