index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
30835,1469129181,720,AZ,85395,223675.86,0.025,889.02,0.0,C,360,09/15/2020,357,0.0,350000,63.91,SFH,OO,1
50625,1473149076,720,OH,43054,209430.14,0.0225,1378.39,0.0,C,180,11/19/2020,179,0.0,350000,59.84,SFH,OO,1
19838,1466744982,720,CA,92027,361428.74,0.025,2480.46,0.0,C,180,07/14/2020,175,0.0,650000,55.6,SFH,OO,1
30012,1469119356,720,WA,98360,254409.5,0.02625,1028.63,0.0,C,360,09/10/2020,357,0.0,489000,52.03,SFH,OO,1
50311,1473145496,720,CO,80021,459176.26,0.0275,1877.91,0.0,C,360,11/16/2020,359,0.0,670000,68.53,SFH,OO,1
51669,1473169371,720,HI,96706,383012.04,0.025,2042.78,0.0,C,240,11/18/2020,238,0.0,660000,58.03,SFH,OO,1
29320,1469109795,720,VA,20148,425552.91,0.025,2877.2,0.0,C,180,09/08/2020,177,0.0,750000,56.74,SFH,OO,1
37057,1469206153,720,VA,20170,527540.34,0.0225,2051.51,0.0,C,360,10/07/2020,351,0.0,900000,58.62,SFH,OO,1
3210,1448964252,720,NC,28079,207473.02,0.03875,996.9,0.0,C,360,10/24/2019,346,0.0,265000,78.29,SFH,OO,1
23254,1466789326,720,CA,92865,530132.9,0.02625,3649.34,0.0,C,180,07/31/2020,175,0.0,770000,68.85,SFH,OO,1
23730,1466797162,720,TX,77012,138526.67,0.0275,574.19,82.05,C,360,07/31/2020,354,0.0,148000,93.6,SFH,OO,1
350,1440020566,720,FL,33909,105386.49,0.03375,512.83,0.0,C,360,08/25/2016,310,0.0,145000,72.68,SFH,OO,1
41372,1469257065,720,NV,89074,317807.04,0.025,1260.44,69.12,C,360,10/23/2020,358,0.0,359000,88.53,SFH,OO,1
48464,1473122503,720,NV,89506,236792.96,0.03,1000.04,0.0,C,360,11/13/2020,359,0.0,352500,67.18,SFH,OO,1
48612,1473124251,720,CA,93312,259871.91,0.035,1170.66,0.0,C,360,11/12/2020,358,0.0,330000,78.75,SFH,OO,1
47413,1473110615,720,MN,55416,254562.77,0.0325,1157.65,64.28,C,360,11/03/2020,334,0.0,280000,90.92,SFH,OO,1
29033,1469104135,720,OH,45848,268082.83,0.03,1143.39,0.0,C,360,09/04/2020,353,0.0,339000,79.08,SFH,OO,1
14029,1466661087,720,NC,28139,96691.17,0.03,466.86,0.0,C,300,06/03/2020,293,0.0,135000,71.62,SFH,OO,1
37832,1469216137,720,TN,38117,507412.47,0.0225,1950.98,0.0,C,360,10/09/2020,357,0.0,1300000,39.03,SFH,OO,1
1539,1448915569,720,KY,40215,77109.43,0.0525,451.43,0.0,C,360,07/02/2018,330,0.0,109000,70.74,SFH,OO,1
5594,1463415917,720,IL,60187,188614.03,0.0375,884.27,0.0,C,360,02/27/2020,352,0.0,375000,50.3,SFH,OO,1
51121,1473155289,720,AZ,86351,386335.89,0.03,1631.61,0.0,C,360,11/19/2020,359,0.0,570000,67.78,SFH,OO,1
22897,1466784699,720,CA,92028,268936.86,0.025,1843.67,0.0,C,180,07/31/2020,175,0.0,438000,61.4,SFH,OO,1
6421,1463431120,720,OH,45212,108319.8,0.03125,471.21,0.0,C,360,03/30/2020,351,0.0,250000,43.33,SFH,OO,1
34258,1469171761,720,CA,93444,200865.72,0.025,798.14,0.0,C,360,09/29/2020,357,0.0,618000,32.5,SFH,OO,1
41462,1469258030,720,CA,94591,316385.46,0.02875,1317.28,0.0,C,360,10/23/2020,358,0.0,480000,65.91,SFH,OO,1
15329,1466680640,720,LA,70003,173066.31,0.0325,760.75,0.0,C,360,06/11/2020,354,0.0,300000,57.69,SFH,OO,1
32798,1469152704,720,CA,95742,168456.25,0.0225,651.65,0.0,C,360,09/23/2020,353,0.0,470000,35.84,SFH,OO,1
