index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
19534,1466738521,720,MD,20814,481828.04,0.025,3290.6,0.0,C,180,07/13/2020,175,0.0,685000,70.34,SFH,OO,1
44956,1473078077,720,GA,30040,164365.42,0.03125,707.68,0.0,C,360,10/27/2020,357,0.0,355000,46.3,SFH,OO,1
18414,1466724455,720,GA,30096,245082.89,0.03125,1402.19,0.0,C,240,07/02/2020,234,0.0,467000,52.48,SFH,OO,1
39101,1469231144,720,FL,33021,117989.79,0.02375,524.49,0.0,C,300,10/16/2020,298,0.0,245000,48.16,SFH,OO,1
18146,1466718333,720,AZ,85715,211405.3,0.0275,873.64,0.0,C,360,07/02/2020,354,0.0,440000,48.05,SFH,OO,1
40864,1469251365,720,OH,44830,133140.91,0.03,563.26,85.73,C,360,10/22/2020,358,0.0,143000,93.11,SFH,OO,1
4091,1448983922,720,FL,32162,132161.16,0.035,1000.84,0.0,C,180,12/09/2019,167,0.0,225000,58.74,SFH,OO,1
14386,1466669148,720,MN,56461,309595.73,0.03,1319.62,0.0,C,360,06/05/2020,354,0.0,405000,76.44,SFH,OO,1
17867,1466714878,720,GA,30421,117312.84,0.03,500.65,76.2,C,360,06/30/2020,353,0.0,125000,93.85,SFH,OO,1
4416,1448990711,720,NM,87124,342485.37,0.0325,2540.15,0.0,C,180,12/30/2019,168,0.0,500000,68.5,SFH,OO,1
26000,1466828512,720,PA,15136,178861.91,0.035,808.28,0.0,C,360,08/19/2020,356,0.0,230000,77.77,SFH,OO,1
22649,1466781588,720,VA,22408,160393.52,0.02875,672.73,0.0,C,360,07/30/2020,354,0.0,270000,59.41,SFH,OO,1
40200,1469243768,720,AL,35756,174609.57,0.025,692.51,0.0,C,360,10/20/2020,358,0.0,264000,66.14,SFH,OO,1
