index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
26968,1469075798,720,CO,80439,496329.98,0.02625,2008.25,0.0,C,360,08/25/2020,356,0.0,2020000,24.57,SFH,OO,1
13584,1466655469,720,PA,18058,201863.86,0.035,927.28,0.0,C,360,06/01/2020,347,0.0,295000,68.43,SFH,OO,1
20154,1466748918,720,MD,20905,616625.46,0.03,2622.33,129.58,C,360,07/16/2020,355,0.0,770000,80.08,SFH,OO,1
41435,1469257750,720,ID,83274,235171.55,0.02875,979.15,0.0,C,360,10/19/2020,358,0.0,295000,79.72,SFH,OO,1
36761,1469202905,720,HI,96766,217069.22,0.02875,912.76,0.0,C,360,10/07/2020,358,0.0,1100000,19.73,SFH,OO,1
16909,1466700380,720,CA,90280,175118.0,0.0275,1221.52,0.0,C,180,06/23/2020,174,0.0,400000,43.78,SFH,OO,1
40395,1469246019,720,TX,77316,418937.98,0.025,1671.36,0.0,C,360,10/20/2020,354,0.0,560000,74.81,SFH,OO,1
38986,1469229809,720,CA,93314,396104.61,0.02875,1649.2,0.0,C,360,10/15/2020,358,0.0,530000,74.74,SFH,OO,1
27889,1469087819,720,NJ,7950,390947.77,0.025,1556.38,0.0,C,360,08/31/2020,356,0.0,600000,65.16,SFH,OO,1
9082,1463475556,720,NC,28409,361155.15,0.0299,2610.31,0.0,C,180,04/29/2020,171,0.0,800000,45.14,SFH,OO,1
16077,1466689989,720,GA,30040,149567.06,0.0275,1065.44,0.0,C,180,06/18/2020,169,0.0,400000,37.39,SFH,OO,1
40993,1469252819,720,CA,95758,372352.32,0.025,1476.76,0.0,C,360,10/20/2020,358,0.0,496000,75.07,SFH,OO,1
21861,1466770151,720,CA,92103,653959.83,0.02875,2742.44,0.0,C,360,07/27/2020,354,0.0,999999,65.4,SFH,OO,1
13248,1466651104,720,AZ,85087,231629.24,0.02875,1658.5,0.0,C,180,05/29/2020,173,0.0,415000,55.81,SFH,OO,1
25270,1466818927,720,SC,29631,124100.25,0.02875,519.46,0.0,C,360,08/17/2020,355,0.0,275000,45.13,SFH,OO,1
4562,1448994689,720,MO,65686,171850.79,0.03875,822.91,0.0,C,360,12/31/2019,348,0.0,231000,74.39,SFH,OO,1
46884,1473102265,720,WI,53092,196051.38,0.035,883.18,0.0,C,360,10/30/2020,358,0.0,263000,74.54,SFH,OO,1
18507,1466725627,720,TN,37066,407481.49,0.03,2340.4,0.0,C,240,06/30/2020,231,0.0,710000,57.39,SFH,OO,1
31677,1469140055,720,NC,27612,359080.71,0.0275,2470.18,0.0,C,180,09/21/2020,177,0.0,455000,78.92,SFH,OO,1
38021,1469218364,720,CA,92868,439606.69,0.0225,1690.27,0.0,C,360,10/13/2020,357,0.0,750000,58.61,SFH,OO,1
33689,1469164584,720,CA,93727,158453.26,0.025,847.84,0.0,C,240,09/28/2020,237,0.0,275000,57.62,SFH,OO,1
11988,1466631809,720,VA,22556,493843.73,0.0275,3460.97,0.0,C,180,05/21/2020,173,0.0,850000,58.1,SFH,OO,1
19608,1466739438,720,MI,48033,202165.05,0.0275,832.81,42.5,C,360,07/13/2020,355,0.0,240000,84.24,SFH,OO,1
40031,1469241804,720,GA,30518,227749.63,0.0225,873.97,0.0,C,360,10/19/2020,358,0.0,321000,70.95,SFH,OO,1
18770,1466728928,720,MD,21236,199190.21,0.03,1406.71,0.0,C,180,07/06/2020,175,0.0,286000,69.65,SFH,OO,1
40224,1469244071,720,CO,80906,480964.68,0.02625,1940.17,0.0,C,360,10/20/2020,358,0.0,809000,59.45,SFH,OO,1
3638,1448974624,720,WA,98467,247431.34,0.03,1823.14,0.0,C,180,11/14/2019,167,0.0,370000,66.87,SFH,OO,1
6803,1463437036,720,NC,28146,167624.81,0.025,1173.55,0.0,C,180,03/31/2020,170,0.0,235000,71.33,SFH,OO,1
42436,1473049490,720,TX,75035,483886.3,0.0275,1989.77,0.0,C,360,10/26/2020,357,0.0,700000,69.13,SFH,OO,1
31897,1469142507,720,CA,92675,283412.95,0.0275,1164.71,0.0,C,360,09/21/2020,357,0.0,550000,51.53,SFH,OO,1
27475,1469082877,720,OR,97302,171094.31,0.02875,959.63,0.0,C,240,08/26/2020,236,0.0,375000,45.63,SFH,OO,1
25116,1466817044,720,CA,95020,228922.18,0.0275,943.04,0.0,C,360,08/14/2020,355,0.0,930000,24.62,SFH,OO,1
46816,1473101549,720,VA,23069,358673.2,0.0275,1951.8,0.0,C,240,11/05/2020,239,0.0,510000,70.33,SFH,OO,1
45438,1473084950,720,NC,27613,349939.27,0.03375,2018.92,0.0,C,240,10/28/2020,238,0.0,500000,69.99,SFH,OO,1
37478,1469211039,720,NJ,7840,270850.38,0.025,1449.28,0.0,C,240,10/07/2020,237,0.0,369000,73.4,SFH,OO,1
4709,1448998524,720,AR,72761,91343.49,0.02625,647.13,0.0,C,180,01/16/2020,169,0.0,209000,43.71,SFH,OO,1
44592,1473073961,720,CA,92111,245558.13,0.02375,958.03,0.0,C,360,10/27/2020,358,0.0,450000,54.57,SFH,OO,1
42655,1473051926,720,FL,33513,149072.56,0.02875,822.54,0.0,C,240,10/23/2020,238,0.0,250000,59.63,SFH,OO,1
31898,1469142515,720,TX,75104,252922.88,0.03,1071.87,0.0,C,360,09/21/2020,357,0.0,365000,69.29,SFH,OO,1
13155,1466649850,720,CA,90604,293691.26,0.035,1333.66,0.0,C,360,05/28/2020,353,0.0,396000,74.16,SFH,OO,1
4974,1449004967,720,CT,6488,121324.18,0.02875,889.96,0.0,C,180,01/31/2020,169,0.0,165000,73.53,SFH,OO,1
194,1440014189,720,TX,78250,56407.91,0.0375,618.14,0.0,C,180,06/28/2016,120,0.0,160000,35.25,SFH,OO,1
29873,1469117798,720,AL,36551,170445.61,0.0225,668.55,0.0,C,360,09/10/2020,345,0.0,250000,68.18,SFH,OO,1
27247,1469080137,720,CA,90631,722479.49,0.0275,2970.81,217.83,C,360,08/27/2020,356,0.0,809000,89.31,SFH,OO,1
19906,1466745807,720,CA,95616,350174.62,0.0275,1445.17,0.0,C,360,07/15/2020,354,0.0,800000,43.77,SFH,OO,1
20057,1466747605,720,VA,23703,191128.99,0.02875,801.57,38.64,C,360,07/15/2020,354,0.0,235000,81.33,SFH,OO,1
9234,1463477875,720,UT,84105,315517.5,0.0275,2320.89,0.0,C,180,04/29/2020,168,0.0,700000,45.07,SFH,OO,1
28913,1469102774,720,WA,98177,585847.79,0.02875,2447.87,0.0,C,360,09/01/2020,356,0.0,985000,59.48,SFH,OO,1
38017,1469218315,720,TN,37075,250579.01,0.02625,1010.15,0.0,C,360,10/13/2020,358,0.0,340000,73.7,SFH,OO,1
45220,1473082426,720,NJ,8096,131583.91,0.035,592.74,0.0,C,360,10/29/2020,358,0.0,175000,75.19,SFH,OO,1
11644,1463513216,720,TX,78641,128081.89,0.025,885.5,0.0,C,180,05/18/2020,173,0.0,225000,56.93,SFH,OO,1
29924,1469118390,720,PA,19355,318600.84,0.025,1265.97,0.0,C,360,09/10/2020,357,0.0,525000,60.69,SFH,OO,1
42793,1473053526,720,CA,95337,247904.52,0.025,1121.54,0.0,C,300,10/27/2020,298,0.0,500000,49.58,SFH,OO,1
34619,1469175945,720,CA,94558,505879.3,0.025,2010.12,0.0,C,360,09/30/2020,357,0.0,748500,67.59,SFH,OO,1
28059,1469089757,720,TX,75043,188505.34,0.02625,1032.24,0.0,C,240,08/31/2020,235,0.0,295000,63.9,SFH,OO,1
18325,1466720602,720,IA,51106,160609.5,0.03,684.23,0.0,C,360,07/01/2020,354,0.0,240000,66.92,SFH,OO,1
2144,1448936573,720,KS,67037,140403.08,0.0425,1140.45,0.0,C,180,06/24/2019,165,0.0,215000,65.3,SFH,OO,1
37621,1469212631,720,WI,53094,117627.46,0.02375,620.22,0.0,C,240,10/13/2020,238,0.0,148000,79.48,SFH,OO,1
19120,1466733241,720,AR,72703,137312.41,0.03,584.98,0.0,C,360,07/02/2020,354,0.0,185000,74.22,SFH,OO,1
21999,1466771845,720,TX,75189,173135.22,0.04,832.61,0.0,C,360,07/27/2020,355,0.0,218000,79.42,SFH,OO,1
3857,1448979318,720,OK,74055,154064.25,0.0399,749.11,0.0,C,360,11/27/2019,347,0.0,237000,65.01,SFH,OO,1
28300,1469092678,720,CA,95815,94725.81,0.0225,641.98,0.0,C,180,08/19/2020,176,0.0,277000,34.2,SFH,OO,1
50316,1473145546,720,VA,23111,318428.75,0.0275,1302.29,0.0,C,360,11/16/2020,359,0.0,450000,70.76,SFH,OO,1
46814,1473101523,720,IN,46077,360108.94,0.02375,1898.76,0.0,C,240,11/04/2020,238,0.0,550000,65.47,SFH,OO,1
22172,1466775804,720,MD,20601,231669.71,0.0325,1016.64,36.99,C,360,07/28/2020,355,0.0,287000,80.72,SFH,OO,1
50738,1473150348,720,WA,98312,176190.57,0.02875,732.29,0.0,C,360,11/19/2020,359,0.0,420000,41.95,SFH,OO,1
26216,1469066821,720,FL,33569,234333.3,0.02875,979.15,0.0,C,360,08/21/2020,356,0.0,295000,79.44,SFH,OO,1
39351,1469234031,720,VA,22310,417493.11,0.02625,2253.13,0.0,C,240,10/19/2020,238,0.0,550000,75.91,SFH,OO,1
10443,1463495539,720,MI,49042,91145.8,0.03125,395.82,0.0,C,360,05/05/2020,353,0.0,197000,46.27,SFH,OO,1
39007,1469230054,720,IL,60565,316324.18,0.0275,1296.17,0.0,C,360,10/15/2020,358,0.0,410000,77.15,SFH,OO,1
38895,1469228736,720,MN,55345,326911.05,0.0225,2161.78,0.0,C,180,10/16/2020,178,0.0,625000,52.31,SFH,OO,1
24631,1466811153,720,CA,92562,346859.68,0.03125,1495.95,0.0,C,360,08/13/2020,356,0.0,490000,70.79,SFH,OO,1
18600,1466726757,720,FL,33917,393498.76,0.02375,2675.41,0.0,C,180,07/03/2020,174,0.0,506000,77.77,SFH,OO,1
22939,1466785191,720,AZ,85248,285620.19,0.0325,1253.39,0.0,C,360,07/31/2020,355,0.0,435000,65.66,SFH,OO,1
39520,1469235947,720,GA,30005,297219.23,0.02375,1982.76,0.0,C,180,10/16/2020,178,0.0,425000,69.93,SFH,OO,1
29927,1469118424,720,CA,92648,352980.43,0.025,1411.37,0.0,C,360,09/09/2020,353,0.0,750000,47.06,SFH,OO,1
2537,1448947950,720,AR,72116,387192.37,0.0425,1948.87,0.0,C,360,08/26/2019,344,0.0,505000,76.67,SFH,OO,1
23921,1466799382,720,PA,16865,434510.86,0.0325,1904.46,0.0,C,360,08/06/2020,356,0.0,547000,79.44,SFH,OO,1
7846,1463454247,720,GA,30738,307916.01,0.0325,1370.9,86.63,C,360,04/16/2020,352,0.0,350000,87.98,SFH,OO,1
18527,1466725866,720,CA,93505,94955.91,0.03625,437.81,0.0,C,360,07/03/2020,353,0.0,186000,51.05,SFH,OO,1
34211,1469171225,720,NJ,7728,204407.38,0.0225,1360.75,0.0,C,180,09/29/2020,177,0.0,529000,38.64,SFH,OO,1
38106,1469219347,720,FL,34203,192184.08,0.0225,1270.86,0.0,C,180,10/13/2020,178,0.0,307700,62.46,SFH,OO,1
41004,1469252934,720,CA,94590,360773.97,0.02625,1454.38,0.0,C,360,10/21/2020,358,0.0,490000,73.63,SFH,OO,1
26086,1469065385,720,NE,68007,219760.72,0.025,882.47,0.0,C,360,08/20/2020,351,0.0,329500,66.7,SFH,OO,1
38272,1469221194,720,MN,55709,196761.43,0.025,780.36,0.0,C,360,10/14/2020,358,0.0,290000,67.85,SFH,OO,1
11820,1466629464,720,WI,54235,302860.21,0.0325,1339.35,0.0,C,360,05/19/2020,352,0.0,425000,71.26,SFH,OO,1
5971,1463424364,720,CA,95973,231843.59,0.03875,1105.06,0.0,C,360,03/23/2020,351,0.0,300000,77.28,SFH,OO,1
13750,1466657572,720,MA,1810,448476.0,0.03375,2011.54,0.0,C,360,06/01/2020,353,0.0,800000,56.06,SFH,OO,1
26361,1469068595,720,TX,79336,76958.47,0.03625,787.82,0.0,C,120,08/21/2020,116,0.0,99000,77.74,SFH,OO,1
10753,1463500866,720,AZ,85748,307353.48,0.02875,1291.15,0.0,C,360,05/14/2020,353,0.0,389000,79.01,SFH,OO,1
12225,1466635461,720,CO,80112,131390.36,0.03,560.73,0.0,C,360,05/22/2020,353,0.0,337000,38.99,SFH,OO,1
47071,1473104360,720,AL,35907,105406.13,0.0225,694.52,0.0,C,180,11/04/2020,179,0.0,220000,47.91,SFH,OO,1
7651,1463451441,720,FL,34743,210725.5,0.03375,943.88,0.0,C,360,04/14/2020,352,0.0,288000,73.17,SFH,OO,1
38802,1469227753,720,WA,98502,345628.86,0.0275,1418.64,0.0,C,360,10/15/2020,357,0.0,965000,35.82,SFH,OO,1
27079,1469078198,720,UT,84120,267606.34,0.0275,1102.25,0.0,C,360,08/26/2020,356,0.0,370000,72.33,SFH,OO,1
43060,1473056560,720,AZ,85028,338831.64,0.03,1433.45,0.0,C,360,10/27/2020,358,0.0,550000,61.61,SFH,OO,1
41347,1469256760,720,TX,76051,292900.54,0.025,1161.66,0.0,C,360,10/21/2020,358,0.0,420000,69.74,SFH,OO,1
22838,1466783956,720,OR,97206,324193.83,0.02875,1357.94,0.0,C,360,07/31/2020,356,0.0,791000,40.99,SFH,OO,1
5232,1449012036,720,NJ,7071,196517.91,0.03875,938.12,0.0,C,360,02/18/2020,350,0.0,285000,68.95,SFH,OO,1
34828,1469178303,720,OR,97215,288769.32,0.025,1147.43,0.0,C,360,09/29/2020,357,0.0,415000,69.58,SFH,OO,1
34335,1469172660,720,DC,20011,367493.33,0.02875,1539.25,0.0,C,360,09/29/2020,354,0.0,833000,44.12,SFH,OO,4
38428,1469222929,720,AZ,85031,99618.16,0.02375,388.65,0.0,C,360,10/14/2020,358,0.0,250000,39.85,SFH,OO,1
1529,1448915288,720,FL,32824,85017.68,0.05,767.07,0.0,C,180,06/29/2018,149,0.0,233000,36.49,SFH,OO,1
20308,1466750740,720,KS,66213,283369.86,0.0275,1967.43,0.0,C,180,07/17/2020,175,0.0,458500,61.8,SFH,OO,1
5640,1463417020,720,SC,29325,198778.91,0.035,907.07,28.62,C,360,03/13/2020,350,0.0,239405,83.03,SFH,OO,1
29882,1469117913,720,CA,92040,163444.18,0.03,695.65,0.0,C,360,09/11/2020,356,0.0,660000,24.76,SFH,OO,1
23944,1466799663,720,AL,35114,184506.29,0.02875,1823.71,0.0,C,120,08/07/2020,116,0.0,325000,56.77,SFH,OO,1
19798,1466744420,720,AR,72032,373679.58,0.02875,1564.14,0.0,C,360,07/14/2020,355,0.0,645000,57.93,SFH,OO,1
39840,1469239576,720,FL,32833,305909.48,0.02875,1278.01,0.0,C,360,10/16/2020,357,0.0,455000,67.23,SFH,OO,1
27399,1469081952,720,SD,57005,248150.69,0.025,989.78,0.0,C,360,08/26/2020,355,0.0,388000,63.96,SFH,OO,1
14667,1466672647,720,MD,20723,423295.47,0.0275,1766.87,0.0,C,360,06/10/2020,342,0.0,541000,78.24,SFH,OO,1
36758,1469202863,720,MN,55418,230136.14,0.025,912.73,0.0,C,360,10/07/2020,358,0.0,298000,77.23,SFH,OO,1
45834,1473089405,720,MD,21703,144457.74,0.025,572.93,0.0,C,360,10/30/2020,358,0.0,208000,69.45,SFH,OO,1
28734,1469100778,720,CA,94568,507533.94,0.025,2016.7,0.0,C,360,09/03/2020,357,0.0,925000,54.87,SFH,OO,1
47279,1473106696,720,TX,78247,117030.65,0.02625,793.77,0.0,C,180,11/06/2020,179,0.0,226551,51.66,SFH,OO,1
27024,1469077570,720,CA,94565,392477.08,0.03,1666.18,0.0,C,360,08/27/2020,356,0.0,530000,74.05,SFH,OO,1
8647,1463467298,720,LA,70806,436002.29,0.0275,3070.08,0.0,C,180,04/24/2020,172,0.0,900000,48.44,SFH,OO,1
29034,1469104143,720,NC,28757,205383.47,0.0275,845.47,0.0,C,360,09/03/2020,357,0.0,818000,25.11,SFH,OO,1
19683,1466742994,720,AK,99515,234985.41,0.025,1606.96,0.0,C,180,07/14/2020,175,0.0,375000,62.66,SFH,OO,1
43837,1473065454,720,MT,59860,264806.44,0.02625,1084.46,0.0,C,360,10/28/2020,349,0.0,475000,55.75,SFH,OO,1
13147,1466649777,720,CT,6472,207250.68,0.0275,856.9,0.0,C,360,05/29/2020,353,0.0,280000,74.02,SFH,OO,1
20279,1466750377,720,ME,4090,139054.9,0.02375,1396.17,0.0,C,120,07/16/2020,110,0.0,525000,26.49,SFH,OO,1
42950,1473055364,720,NJ,8560,369915.88,0.02875,1540.16,0.0,C,360,10/26/2020,358,0.0,465000,79.55,SFH,OO,1
32000,1469143703,720,KY,40299,272270.83,0.0225,1423.98,0.0,C,240,09/21/2020,237,0.0,420000,64.83,SFH,OO,1
4408,1448990588,720,PA,17314,146772.78,0.0375,694.67,0.0,C,360,12/26/2019,347,0.0,232000,63.26,SFH,OO,1
11217,1463507010,720,TN,38363,164892.2,0.0275,681.76,0.0,C,360,05/15/2020,353,0.0,285000,57.86,SFH,OO,1
26082,1469065336,720,AZ,85083,506574.6,0.025,2016.7,0.0,C,360,08/19/2020,356,0.0,860000,58.9,SFH,OO,1
22160,1466775655,720,VA,24073,170344.86,0.03,1208.52,0.0,C,180,07/28/2020,174,0.0,275000,61.94,SFH,OO,1
15539,1466683180,720,TX,77084,158635.99,0.0275,1116.33,19.19,C,180,06/15/2020,172,0.0,195000,81.35,SFH,OO,1
28418,1469096927,720,IN,46311,234864.87,0.02875,981.64,0.0,C,360,09/01/2020,356,0.0,310000,75.76,SFH,OO,1
25802,1466826268,720,MI,48176,292499.5,0.0275,1203.29,0.0,C,360,08/20/2020,356,0.0,393000,74.43,SFH,OO,1
30571,1469125692,720,VA,23111,358332.3,0.02625,1449.96,57.16,C,360,09/14/2020,356,0.0,425000,84.31,SFH,OO,1
18972,1466731500,720,SC,29745,330954.38,0.035,1504.3,136.79,C,360,07/08/2020,354,0.0,380000,87.09,SFH,OO,1
37698,1469213480,720,PA,15090,255042.65,0.025,1011.51,0.0,C,360,10/13/2020,358,0.0,320000,79.7,SFH,OO,1
20597,1466754254,720,PA,18940,222717.78,0.03125,963.84,0.0,C,360,07/20/2020,354,0.0,340000,65.51,SFH,OO,1
22002,1466771878,720,SC,29527,135642.67,0.0275,558.9,19.39,C,360,07/28/2020,355,0.0,162000,83.73,SFH,OO,1
20051,1466747548,720,NJ,8753,291464.76,0.03,1239.52,0.0,C,360,07/15/2020,355,0.0,410000,71.09,SFH,OO,1
34973,1469179939,720,MN,55092,177677.43,0.025,953.83,0.0,C,240,09/29/2020,236,0.0,272000,65.32,SFH,OO,1
44882,1473077269,720,CA,93725,257896.69,0.03375,1279.32,0.0,C,300,10/30/2020,298,0.0,379000,68.05,SFH,OO,1
