index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
8961,1463473809,720,CA,95608,329471.07,0.03125,1430.77,0.0,C,360,04/28/2020,352,0.0,443000,74.37,SFH,OO,1
16230,1466691852,720,VA,22427,187907.66,0.0325,1085.23,0.0,C,240,06/17/2020,234,0.0,335000,56.09,SFH,OO,1
13854,1466658919,720,TX,77064,209806.66,0.0325,923.81,0.0,C,360,06/04/2020,353,0.0,330000,63.58,SFH,OO,1
41844,1473042883,720,PA,19057,254005.86,0.0225,974.73,0.0,C,360,10/21/2020,358,0.0,325000,78.16,SFH,OO,1
15647,1466684527,720,OR,97526,173778.6,0.0275,718.5,43.88,C,360,06/15/2020,353,0.0,205000,84.77,SFH,OO,1
29016,1469103954,720,OR,97219,385293.85,0.02625,1560.41,0.0,C,360,09/04/2020,357,0.0,555200,69.4,SFH,OO,1
17876,1466715008,720,FL,32259,282038.38,0.0275,1225.13,0.0,C,360,06/30/2020,326,0.0,400200,70.47,SFH,OO,1
1916,1448928422,720,GA,30076,84514.68,0.04625,446.45,0.0,C,360,04/25/2019,340,0.0,325000,26.0,SFH,OO,1
41820,1473042636,720,MA,2642,304902.8,0.0275,1249.22,0.0,C,360,10/21/2020,358,0.0,956000,31.89,SFH,OO,1
35756,1469189599,720,MI,48169,109984.71,0.0225,1047.8,0.0,C,120,10/05/2020,117,0.0,228000,48.24,SFH,OO,1
20117,1466748363,720,NH,3801,254233.55,0.03,1441.95,0.0,C,240,07/16/2020,233,0.0,401000,63.4,SFH,OO,1
27566,1469084030,720,CO,80601,217482.15,0.03,948.61,0.0,C,360,08/28/2020,350,0.0,475000,45.79,SFH,OO,1
25532,1466821871,720,AK,99623,180746.03,0.03,767.32,0.0,C,360,08/17/2020,356,0.0,480000,37.66,SFH,OO,1
47313,1473107090,720,AZ,85901,125733.78,0.03,531.22,0.0,C,360,11/04/2020,359,0.0,191000,65.83,SFH,OO,1
30738,1469128076,720,CA,91786,333654.51,0.0225,1282.89,0.0,C,360,09/14/2020,357,0.0,580000,57.53,SFH,OO,1
1034,1440046041,720,KS,67207,109215.57,0.0425,574.59,0.0,C,360,10/31/2017,322,0.0,146000,74.81,SFH,OO,1
46141,1473094116,720,MD,20871,360384.11,0.03,1531.27,0.0,C,360,11/02/2020,354,0.0,454000,79.38,SFH,OO,1
43770,1473064655,720,CA,91724,504223.74,0.02875,2099.36,0.0,C,360,10/29/2020,358,0.0,635000,79.41,SFH,OO,1
33982,1469167793,720,PA,19342,318087.27,0.0225,2187.98,0.0,C,180,09/28/2020,170,0.0,580000,54.84,SFH,OO,1
27513,1469083321,720,CA,91913,414561.79,0.02875,1732.18,0.0,C,360,08/28/2020,356,0.0,605000,68.52,SFH,OO,1
26638,1469071961,720,SC,29803,260036.32,0.025,1035.22,0.0,C,360,08/24/2020,356,0.0,375000,69.34,SFH,OO,1
19294,1466735519,720,SC,29316,108729.84,0.02875,455.12,0.0,C,360,07/09/2020,355,0.0,350000,31.07,SFH,OO,1
50213,1473144325,720,CA,92399,509446.63,0.025,2016.7,0.0,C,360,11/17/2020,359,0.0,690000,73.83,SFH,OO,1
7020,1463440956,720,IN,46563,117491.26,0.045,602.96,0.0,C,360,04/06/2020,352,0.0,166000,70.78,SFH,OO,1
35731,1469189292,720,CO,80120,484819.22,0.02625,1958.05,0.0,C,360,10/05/2020,357,0.0,875000,55.41,SFH,OO,1
32165,1469145542,720,CA,90240,369755.44,0.02625,1493.34,0.0,C,360,09/22/2020,357,0.0,800000,46.22,SFH,OO,1
28656,1469099897,720,OH,43338,164249.14,0.02375,734.3,0.0,C,300,08/31/2020,296,0.0,256000,64.16,SFH,OO,1
1435,1440055570,720,WV,25177,85227.9,0.0475,604.87,0.0,C,240,05/15/2018,209,0.0,117000,72.84,SFH,OO,1
43926,1473066437,720,CA,92011,553093.39,0.02875,2605.29,0.0,C,300,10/28/2020,297,0.0,1000000,55.31,SFH,OO,1
32140,1469145245,720,CA,91942,321570.94,0.025,1280.19,0.0,C,360,09/22/2020,356,0.0,650000,49.47,SFH,OO,1
20796,1466756770,720,TX,77064,172671.76,0.02875,1216.51,0.0,C,180,07/20/2020,175,0.0,260000,66.41,SFH,OO,1
20494,1466753009,720,CA,94619,497854.66,0.02875,2117.61,0.0,C,360,07/20/2020,355,0.0,852000,58.43,SFH,OO,1
4176,1448985331,720,KY,40214,211046.61,0.0375,995.7,0.0,C,360,12/17/2019,348,0.0,390000,54.11,SFH,OO,1
21024,1466759758,720,AZ,85213,278893.86,0.02625,1919.86,0.0,C,180,07/22/2020,175,0.0,999999,27.89,SFH,OO,1
16217,1466691712,720,NM,87120,160524.8,0.0275,1119.73,0.0,C,180,06/17/2020,174,0.0,289500,55.45,SFH,OO,1
15500,1466682711,720,NV,89509,313245.72,0.025,2180.4,0.0,C,180,06/15/2020,173,0.0,550000,56.95,SFH,OO,1
19383,1466736665,720,CA,95076,224654.32,0.02375,1520.12,0.0,C,180,07/13/2020,175,0.0,700000,32.09,SFH,OO,1
37506,1469211369,720,AZ,85379,188350.53,0.03,796.83,0.0,C,360,10/09/2020,358,0.0,270000,69.76,SFH,OO,1
35683,1469188757,720,MD,21113,204479.66,0.02875,851.36,0.0,C,360,10/05/2020,358,0.0,285000,71.75,SFH,OO,1
35625,1469187700,720,TX,77630,118544.41,0.0225,795.93,0.0,C,180,09/30/2020,175,0.0,200000,59.27,SFH,OO,1
32040,1469144180,720,ID,83634,377277.19,0.02625,1527.26,0.0,C,360,09/21/2020,355,0.0,510000,73.98,SFH,OO,1
33449,1469161762,720,NV,89011,206178.08,0.03,875.04,91.67,C,360,09/25/2020,357,0.0,230000,89.64,SFH,OO,1
39022,1469230237,720,NC,28173,368026.13,0.02625,1484.5,0.0,C,360,10/16/2020,358,0.0,462000,79.66,SFH,OO,1
8951,1463473643,720,CA,92532,348653.39,0.0325,1549.33,47.47,C,360,04/28/2020,352,0.0,425000,82.04,SFH,OO,1
49503,1473136255,720,CA,92804,413395.0,0.02375,1609.74,0.0,C,360,11/16/2020,359,0.0,635000,65.1,SFH,OO,1
386,1440022232,720,NJ,7869,172930.68,0.02875,1560.86,0.0,C,180,09/06/2016,129,0.0,285000,60.68,SFH,OO,1
47245,1473106332,720,FL,33647,247731.32,0.02875,1195.06,0.0,C,300,11/04/2020,285,0.0,359000,69.01,SFH,OO,1
24517,1466808589,720,TX,75068,203724.14,0.0225,1375.68,0.0,C,180,08/10/2020,173,0.0,300000,67.91,SFH,OO,1
20386,1466751656,720,VA,20152,373966.17,0.03125,1615.62,0.0,C,360,07/17/2020,355,0.0,490000,76.32,SFH,OO,1
33526,1469162646,720,TX,77386,295119.18,0.025,1579.11,0.0,C,240,09/25/2020,237,0.0,500000,59.02,SFH,OO,1
25276,1466818984,720,CA,96057,151167.05,0.025,1026.86,0.0,C,180,08/17/2020,176,0.0,240000,62.99,SFH,OO,1
2372,1448944759,720,VA,24551,109330.49,0.03625,854.43,0.0,C,180,07/31/2019,162,0.0,235000,46.52,SFH,OO,1
3321,1448966125,720,CA,95203,260272.94,0.035,1980.22,0.0,C,180,10/28/2019,166,0.0,370000,70.34,SFH,OO,1
22842,1466784004,720,IA,51534,241348.27,0.02875,1011.0,0.0,C,360,07/31/2020,355,0.0,390000,61.88,SFH,OO,1
43284,1473059051,720,CA,90605,406982.68,0.02375,1587.84,0.0,C,360,10/29/2020,358,0.0,640000,63.59,SFH,OO,1
19280,1466735295,720,GA,31820,193353.86,0.03125,835.33,0.0,C,360,07/10/2020,355,0.0,275000,70.31,SFH,OO,1
44259,1473070124,720,CO,80220,224226.81,0.03,948.61,0.0,C,360,10/28/2020,358,0.0,635000,35.31,SFH,OO,1
16531,1466695614,720,CO,80521,271383.35,0.0275,1120.0,0.0,C,360,06/22/2020,354,0.0,732000,37.07,SFH,OO,1
9350,1463480614,720,KY,40272,180077.3,0.0325,794.25,0.0,C,360,04/30/2020,352,0.0,290000,62.1,SFH,OO,1
20939,1466758644,720,IL,60042,134665.24,0.02875,754.0,0.0,C,240,07/20/2020,235,0.0,182000,73.99,SFH,OO,1
30127,1469120693,720,MO,63005,343213.96,0.025,1365.65,0.0,C,360,09/11/2020,357,0.0,600000,57.2,SFH,OO,1
42829,1473053971,720,CA,91761,249005.43,0.0225,955.54,0.0,C,360,10/27/2020,358,0.0,450000,55.33,SFH,OO,1
21369,1466764006,720,CO,80013,379936.6,0.02875,1593.19,0.0,C,360,07/23/2020,354,0.0,595000,63.85,SFH,OO,1
45592,1473086682,720,TX,77494,372722.87,0.0225,2515.53,0.0,C,180,11/02/2020,175,0.0,480000,77.65,SFH,OO,1
2976,1448959864,720,MI,48188,197444.13,0.04,962.47,0.0,C,360,10/04/2019,346,0.0,252000,78.35,SFH,OO,1
4190,1448985596,720,GA,31643,256939.04,0.0275,1859.42,0.0,C,180,11/15/2019,167,0.0,383000,67.09,SFH,OO,1
30623,1469126252,720,MA,2021,370209.99,0.02625,2010.23,0.0,C,240,09/14/2020,236,0.0,600000,61.7,SFH,OO,1
30948,1469130486,720,ID,83687,272907.77,0.03,1182.6,0.0,C,360,09/16/2020,343,0.0,550000,49.62,SFH,OO,1
41596,1469259624,720,TX,75094,318089.99,0.02625,1285.28,0.0,C,360,10/21/2020,357,0.0,400000,79.52,SFH,OO,1
1955,1448931178,720,FL,32164,51620.86,0.03875,440.06,0.0,C,180,04/30/2019,160,0.0,288000,17.92,SFH,OO,1
46316,1473095998,720,WA,98208,417251.47,0.0275,1706.45,0.0,C,360,11/04/2020,359,0.0,525000,79.48,SFH,OO,1
26994,1469076085,720,FL,33647,132843.49,0.03,564.95,0.0,C,360,08/25/2020,355,0.0,210000,63.26,SFH,OO,1
30122,1469120636,720,CA,95337,372307.12,0.02875,1553.77,0.0,C,360,09/10/2020,357,0.0,529000,70.38,SFH,OO,1
15817,1466686761,720,IL,60181,187818.89,0.0275,775.66,0.0,C,360,06/16/2020,354,0.0,340000,55.24,SFH,OO,1
44209,1473069597,720,NC,28462,298830.42,0.0225,1146.74,0.0,C,360,10/27/2020,358,0.0,520000,57.47,SFH,OO,1
9206,1463477479,720,GA,30340,192966.19,0.0325,860.4,0.0,C,360,05/04/2020,351,0.0,280000,68.92,SFH,OO,1
21675,1466767942,720,VA,23602,184202.86,0.02625,1268.02,20.42,C,180,07/27/2020,175,0.0,220000,83.73,SFH,OO,1
29947,1469118655,720,CA,91001,444044.68,0.02625,1793.37,0.0,C,360,09/10/2020,357,0.0,723000,61.42,SFH,OO,1
41469,1469258113,720,FL,32935,99543.14,0.02875,467.74,0.0,C,300,10/22/2020,298,0.0,199000,50.02,SFH,OO,1
20757,1466756259,720,GA,30107,317005.73,0.02875,1327.66,0.0,C,360,07/20/2020,355,0.0,400000,79.25,SFH,OO,1
24245,1466805247,720,MI,48323,273145.24,0.03125,1178.03,0.0,C,360,08/10/2020,356,0.0,459000,59.51,SFH,OO,1
33468,1469162000,720,CA,93727,231068.64,0.0275,949.16,0.0,C,360,09/28/2020,357,0.0,310000,74.54,SFH,OO,1
998,1440045274,720,GA,31523,108377.71,0.035,520.44,39.6,C,360,09/08/2017,321,0.0,133000,81.49,SFH,OO,1
30232,1469121881,720,NC,28079,186343.83,0.0225,1238.11,0.0,C,180,09/10/2020,177,0.0,280000,66.55,SFH,OO,1
10270,1463493153,720,VA,23221,210503.36,0.0325,1219.47,0.0,C,240,05/06/2020,233,0.0,420000,50.12,SFH,OO,1
7039,1463441228,720,MI,48188,110386.15,0.0299,793.62,0.0,C,180,04/02/2020,171,0.0,380000,29.05,SFH,OO,1
17288,1466705272,720,FL,33467,175873.79,0.03,998.28,0.0,C,240,06/23/2020,233,0.0,364000,48.32,SFH,OO,1
13680,1466656723,720,MA,2341,172895.69,0.0275,734.83,0.0,C,360,06/01/2020,333,0.0,277500,62.3,SFH,OO,1
16702,1466697867,720,TX,76266,220846.48,0.02875,1560.86,0.0,C,180,06/22/2020,173,0.0,286000,77.22,SFH,OO,1
51309,1473157921,720,IN,47905,299462.78,0.0275,1224.72,0.0,C,360,11/17/2020,359,0.0,720000,41.59,SFH,OO,1
47858,1473115655,720,GA,30582,407952.88,0.02875,1698.53,0.0,C,360,11/06/2020,358,0.0,600000,67.99,SFH,OO,1
12150,1466633995,720,SC,29385,140347.14,0.03125,613.34,0.0,C,360,05/20/2020,353,0.0,350000,40.1,SFH,OO,1
