index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
48967,1473128294,720,FL,32750,228243.6,0.0225,1185.78,0.0,C,240,11/10/2020,239,0.0,315000,72.46,SFH,OO,1
39518,1469235913,720,KY,41042,211501.53,0.0225,1398.61,0.0,C,180,10/19/2020,178,0.0,350000,60.43,SFH,OO,1
11735,1463514339,720,NC,28712,182198.99,0.0325,805.13,0.0,C,360,05/18/2020,353,0.0,260000,70.08,SFH,OO,1
29736,1469116170,720,GA,31324,316428.75,0.02625,2168.43,0.0,C,180,09/10/2020,176,0.0,410000,77.18,SFH,OO,1
20018,1466747167,720,TX,76132,208227.23,0.03125,899.59,0.0,C,360,07/15/2020,355,0.0,300000,69.41,SFH,OO,1
22054,1466774377,720,WA,98059,278365.47,0.0275,1932.68,0.0,C,180,07/28/2020,175,0.0,500000,55.67,SFH,OO,1
38865,1469228413,720,WA,98034,525090.12,0.02875,2467.3,0.0,C,300,10/15/2020,298,0.0,755000,69.55,SFH,OO,1
31389,1469136756,720,IL,60502,307623.19,0.025,1222.9,0.0,C,360,09/16/2020,357,0.0,445000,69.13,SFH,OO,1
7695,1463452126,720,IL,61341,97683.71,0.02375,670.83,12.69,C,180,04/15/2020,172,0.0,107000,91.29,SFH,OO,1
15339,1466680749,720,CA,92399,197971.33,0.03125,856.75,0.0,C,360,06/12/2020,354,0.0,500000,39.59,SFH,OO,1
32427,1469148538,720,PA,19129,187368.98,0.025,748.75,0.0,C,360,09/22/2020,355,0.0,300000,62.46,SFH,OO,1
3218,1448964385,720,NC,28214,135030.25,0.0375,639.1,0.0,C,360,10/24/2019,346,0.0,174000,77.6,SFH,OO,1
24096,1466803366,720,IL,60439,299757.38,0.0225,2910.54,0.0,C,120,08/10/2020,114,0.0,575000,52.13,SFH,OO,1
34963,1469179798,720,RI,2816,261932.37,0.02625,1420.44,0.0,C,240,09/30/2020,237,0.0,337000,77.72,SFH,OO,1
