index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
47500,1473111555,720,CT,6484,155749.08,0.03375,689.67,0.0,C,360,11/04/2020,359,0.0,320000,48.67,SFH,OO,1
17944,1466715792,720,AZ,85296,229646.74,0.03125,993.83,0.0,C,360,06/30/2020,354,0.0,290000,79.19,SFH,OO,1
50208,1473144267,720,CT,6776,336956.43,0.025,1333.88,0.0,C,360,11/16/2020,359,0.0,495000,68.07,SFH,OO,1
31238,1469133886,720,MI,48375,173641.6,0.02875,1210.35,0.0,C,180,09/17/2020,176,0.0,221000,78.57,SFH,OO,1
26681,1469072456,720,WA,98033,326462.9,0.025,1772.53,0.0,C,240,08/24/2020,232,0.0,900000,36.27,SFH,OO,1
18623,1466727086,720,CA,95203,185426.06,0.03,1047.63,0.0,C,240,07/01/2020,234,0.0,240000,77.26,SFH,OO,1
45294,1473083317,720,WA,98208,454294.73,0.025,1801.75,0.0,C,360,10/30/2020,358,0.0,599900,75.73,SFH,OO,1
613,1440030292,720,AZ,85305,47803.81,0.03,448.88,0.0,C,180,10/14/2016,130,0.0,290000,16.48,SFH,OO,1
10434,1463495380,720,FL,33774,117228.09,0.02875,657.14,0.0,C,240,05/05/2020,233,0.0,185000,63.37,SFH,OO,1
18870,1466730221,720,AZ,85388,284623.62,0.0325,1249.04,0.0,C,360,07/07/2020,355,0.0,363000,78.41,SFH,OO,1
5179,1449009560,720,AR,72936,167466.02,0.04875,897.54,0.0,C,360,02/12/2020,350,0.0,212000,78.99,SFH,OO,1
33301,1469160061,720,TN,37129,351401.64,0.02625,1421.84,0.0,C,360,09/25/2020,356,0.0,540000,65.07,SFH,OO,1
38660,1469226219,720,NV,89113,477304.65,0.025,1896.58,0.0,C,360,10/16/2020,357,0.0,999999,47.73,SFH,OO,1
7981,1463456390,720,NC,28411,242572.94,0.02625,1701.9,0.0,C,180,04/15/2020,171,0.0,420000,57.76,SFH,OO,1
1410,1440054953,720,TX,79930,98013.95,0.0475,534.17,0.0,C,360,04/30/2018,328,0.0,128000,76.57,SFH,OO,1
11517,1463511491,720,TX,75034,365482.31,0.02625,2543.44,0.0,C,180,05/18/2020,174,0.0,483000,75.67,SFH,OO,1
6571,1463433449,720,SC,29708,304867.56,0.035,1388.9,0.0,C,360,03/30/2020,351,0.0,390000,78.17,SFH,OO,1
211,1440014957,720,CO,81625,239863.58,0.0275,2198.73,0.0,C,180,06/29/2016,126,0.0,405000,59.23,SFH,OO,1
30873,1469129645,720,NH,3079,384588.22,0.025,1528.17,0.0,C,360,09/17/2020,357,0.0,857000,44.88,SFH,OO,1
41586,1469259509,720,FL,33635,228143.61,0.025,904.83,0.0,C,360,10/20/2020,358,0.0,320000,71.29,SFH,OO,1
8403,1463462554,720,GA,30188,235425.81,0.0325,1040.14,0.0,C,360,03/30/2020,351,0.0,322000,73.11,SFH,OO,1
44258,1473070116,720,OR,97426,303915.54,0.0225,1169.67,0.0,C,360,10/29/2020,358,0.0,400000,75.98,SFH,OO,1
25932,1466827738,720,KY,40004,272026.19,0.03,1531.59,23.42,C,240,08/19/2020,236,0.0,325000,83.7,SFH,OO,1
14801,1466674213,720,MO,64113,125748.72,0.025,863.49,0.0,C,180,06/08/2020,174,0.0,350000,35.93,SFH,OO,1
