index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
26027,1469064719,720,NJ,7044,336661.51,0.02625,1369.63,0.0,C,360,08/19/2020,353,0.0,600000,56.11,SFH,OO,1
8404,1463462596,720,GA,30004,77492.12,0.035,357.44,0.0,C,360,04/03/2020,343,0.0,300000,25.83,SFH,OO,1
26929,1469075350,720,MI,48304,175856.39,0.03375,782.51,0.0,C,360,08/25/2020,356,0.0,310000,56.73,SFH,OO,1
43450,1473060984,720,MI,49735,125775.55,0.025,569.74,0.0,C,300,10/29/2020,296,0.0,167000,75.31,SFH,OO,1
37224,1469208092,720,MD,20852,351281.39,0.025,1393.2,102.84,C,360,10/09/2020,358,0.0,400000,87.82,SFH,OO,1
41595,1469259616,720,GA,30101,249874.05,0.025,991.01,0.0,C,360,10/21/2020,358,0.0,330000,75.72,SFH,OO,1
21072,1466760350,720,NC,28173,216633.12,0.02875,908.41,0.0,C,360,07/23/2020,354,0.0,600000,36.11,SFH,OO,1
50077,1473142766,720,GA,30120,109774.9,0.0225,735.66,0.0,C,180,11/12/2020,175,0.0,190000,57.78,SFH,OO,1
25643,1466823141,720,NC,27317,112859.87,0.02375,760.06,0.0,C,180,08/17/2020,176,0.0,161000,70.1,SFH,OO,1
29581,1469114373,720,PA,19608,161917.68,0.0275,665.02,0.0,C,360,09/08/2020,358,0.0,275000,58.88,SFH,OO,1
41219,1469255366,720,CA,92887,386279.91,0.02625,2090.45,0.0,C,240,10/22/2020,237,0.0,775000,49.84,SFH,OO,1
16020,1466689369,720,NJ,7666,444145.65,0.0325,1952.34,100.94,C,360,06/17/2020,354,0.0,535000,83.02,SFH,OO,1
49949,1473141230,720,OR,97759,345755.79,0.0275,1416.6,0.0,C,360,11/12/2020,358,0.0,585000,59.1,SFH,OO,1
