index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
44864,1473077046,720,NC,28173,199267.6,0.02625,803.3,0.0,C,360,10/29/2020,358,0.0,365000,54.59,SFH,OO,1
1443,1440055760,720,TX,75098,81505.29,0.04375,710.07,0.0,C,180,05/18/2018,149,0.0,235849,34.56,SFH,OO,1
41624,1469259962,720,FL,33487,224210.16,0.02875,933.51,0.0,C,360,10/19/2020,358,0.0,500000,44.84,SFH,OO,1
6250,1463428449,720,GA,31539,121202.69,0.03,876.04,0.0,C,180,03/25/2020,170,0.0,160000,75.75,SFH,OO,1
46151,1473094223,720,CO,80504,395524.39,0.02875,1647.12,0.0,C,360,11/03/2020,357,0.0,530000,74.63,SFH,OO,1
41361,1469256919,720,NJ,7860,242368.1,0.0275,1000.19,0.0,C,360,10/22/2020,354,0.0,327000,74.12,SFH,OO,1
5227,1449011962,720,FL,34711,228570.08,0.0375,1088.8,0.0,C,360,02/14/2020,349,0.0,325000,70.33,SFH,OO,1
10124,1463491181,720,CA,92115,375592.02,0.0325,1653.78,0.0,C,360,05/06/2020,353,0.0,650000,57.78,SFH,OO,1
38044,1469218653,720,CA,91741,298004.78,0.02875,1645.08,0.0,C,240,10/13/2020,238,0.0,700000,42.57,SFH,OO,1
5851,1463422152,720,CO,80021,279849.09,0.03125,1217.4,0.0,C,360,03/25/2020,351,0.0,360000,77.74,SFH,OO,1
27958,1469088569,720,CA,94080,345550.89,0.02875,1443.83,0.0,C,360,08/28/2020,356,0.0,725000,47.66,SFH,OO,1
1740,1448920791,720,CA,95828,121153.28,0.0375,1631.0,0.0,C,120,11/21/2018,97,0.0,300000,40.38,SFH,OO,1
50442,1473146999,720,PA,18347,124913.18,0.0225,822.13,0.0,C,180,11/12/2020,179,0.0,165000,75.7,SFH,OO,1
13574,1466655360,720,PA,19145,300509.39,0.03125,1346.15,0.0,C,360,06/01/2020,342,0.0,450000,66.78,SFH,OO,1
47000,1473103594,720,WA,98155,398007.97,0.0225,1740.16,0.0,C,300,11/04/2020,299,0.0,535000,74.39,SFH,OO,1
31946,1469143083,720,NJ,8520,298418.43,0.02875,1244.68,0.0,C,360,09/21/2020,357,0.0,520000,57.39,SFH,OO,1
45262,1473082962,720,CA,90806,484929.73,0.025,1923.25,0.0,C,360,10/30/2020,358,0.0,642000,75.53,SFH,OO,1
44513,1473073011,720,VA,22642,99381.7,0.02875,548.36,0.0,C,240,10/30/2020,238,0.0,215000,46.22,SFH,OO,1
46076,1473093423,720,MN,55438,288872.93,0.0225,1901.25,0.0,C,180,11/03/2020,179,0.0,525000,55.02,SFH,OO,1
39867,1469239915,720,FL,34984,230171.73,0.0275,943.04,0.0,C,360,10/19/2020,358,0.0,330000,69.75,SFH,OO,1
14506,1466670658,720,CA,93619,310363.52,0.0275,1280.87,0.0,C,360,06/11/2020,354,0.0,500000,62.07,SFH,OO,1
34966,1469179848,720,TX,76049,191384.79,0.025,1042.49,0.0,C,240,09/30/2020,234,0.0,300000,63.79,SFH,OO,1
38861,1469228371,720,VA,22405,594868.96,0.03,2521.0,0.0,C,360,10/16/2020,357,0.0,719000,82.74,SFH,OO,1
31040,1469131542,720,NC,27607,255968.66,0.0225,2966.43,0.0,C,120,09/16/2020,93,0.0,867000,29.52,SFH,OO,1
33427,1469161515,720,CA,94568,380379.42,0.02875,1589.04,0.0,C,360,09/28/2020,357,0.0,650000,58.52,SFH,OO,1
19178,1466733969,720,NC,27610,359151.95,0.02875,1505.23,0.0,C,360,07/09/2020,355,0.0,515000,69.74,SFH,OO,1
49199,1473130993,720,WA,98178,272326.26,0.025,1078.68,0.0,C,360,11/16/2020,359,0.0,500000,54.47,SFH,OO,1
20050,1466747530,720,TX,75762,169723.69,0.03,721.79,0.0,C,360,07/14/2020,355,0.0,214000,79.31,SFH,OO,1
50338,1473145819,720,MN,55330,288410.67,0.0225,1907.61,0.0,C,180,11/16/2020,178,0.0,364000,79.23,SFH,OO,1
31587,1469139040,720,AZ,85308,187045.41,0.02375,731.15,0.0,C,360,09/18/2020,357,0.0,265000,70.58,SFH,OO,1
40169,1469243396,720,TX,76087,299109.75,0.02375,1997.63,0.0,C,180,10/19/2020,178,0.0,380000,78.71,SFH,OO,1
25673,1466823497,720,FL,34747,403202.69,0.03,1711.71,0.0,C,360,08/18/2020,356,0.0,595000,67.77,SFH,OO,1
10507,1463496347,720,IN,47150,158092.75,0.0325,696.33,0.0,C,360,05/07/2020,353,0.0,200000,79.05,SFH,OO,1
3413,1448969392,720,NC,27889,114624.56,0.02625,826.06,0.0,C,180,10/31/2019,166,0.0,153500,74.67,SFH,OO,1
25274,1466818968,720,OH,45241,146777.0,0.0325,644.11,0.0,C,360,08/11/2020,355,0.0,215000,68.27,SFH,OO,1
49017,1473128849,720,NJ,8540,324866.1,0.0225,1244.21,0.0,C,360,11/12/2020,359,0.0,750000,43.32,SFH,OO,1
12109,1466633458,720,TN,37069,241885.74,0.02875,1738.2,0.0,C,180,05/21/2020,169,0.0,475000,50.92,SFH,OO,1
35300,1469183535,720,VA,22630,201811.77,0.0225,775.96,0.0,C,360,10/01/2020,357,0.0,261000,77.32,SFH,OO,1
40885,1469251621,720,NC,28451,151860.3,0.02625,613.32,0.0,C,360,10/20/2020,357,0.0,193000,78.68,SFH,OO,1
15088,1466677653,720,VA,22554,483153.07,0.0275,3391.41,0.0,C,180,06/10/2020,173,0.0,630000,76.69,SFH,OO,1
31620,1469139404,720,PA,17963,277659.4,0.02625,1124.62,0.0,C,360,09/21/2020,357,0.0,370000,75.04,SFH,OO,1
1505,1440057279,720,GA,30038,121568.42,0.0475,672.93,0.0,C,360,06/21/2018,330,0.0,215000,56.54,SFH,OO,1
49465,1473135786,720,MS,38654,206836.76,0.02875,859.66,0.0,C,360,11/12/2020,359,0.0,260000,79.55,SFH,OO,1
22145,1466775473,720,CA,90620,325935.17,0.0225,2194.53,0.0,C,180,07/28/2020,175,0.0,600000,54.32,SFH,OO,1
35066,1469180978,720,TN,38572,175501.05,0.025,697.39,0.0,C,360,10/01/2020,357,0.0,260000,67.5,SFH,OO,1
50746,1473150439,720,CA,92562,277852.37,0.03375,1230.35,0.0,C,360,11/16/2020,359,0.0,430000,64.62,SFH,OO,1
17983,1466716261,720,TX,75789,185769.71,0.02875,1314.4,0.0,C,180,06/30/2020,173,0.0,320000,58.05,SFH,OO,1
7660,1463451532,720,FL,33708,237012.37,0.03625,1094.52,0.0,C,360,04/10/2020,352,0.0,323000,73.38,SFH,OO,1
40932,1469252157,720,CA,95691,276607.92,0.0225,1062.64,0.0,C,360,10/22/2020,358,0.0,550000,50.29,SFH,OO,1
43268,1473058889,720,UT,84020,359351.11,0.025,1425.2,0.0,C,360,10/27/2020,358,0.0,483000,74.4,SFH,OO,1
766,1440036547,720,MN,55369,141672.93,0.03,1278.96,0.0,C,180,12/02/2016,131,0.0,0,0.0,SFH,OO,1
35128,1469181687,720,GA,30017,294737.93,0.02875,1229.33,41.98,C,360,09/28/2020,357,0.0,350000,84.21,SFH,OO,1
33383,1469160996,720,FL,33756,156017.81,0.0225,1041.58,0.0,C,180,09/25/2020,176,0.0,275000,56.73,SFH,OO,1
109,1440010237,720,AZ,85648,61329.42,0.03,1110.45,0.0,C,120,05/06/2016,64,0.0,210000,29.2,SFH,OO,1
49677,1473138186,720,NV,89135,366855.74,0.02875,1524.73,0.0,C,360,11/10/2020,359,0.0,525000,69.88,SFH,OO,1
33143,1469158305,720,VA,22153,421503.7,0.02625,1703.0,0.0,C,360,09/25/2020,357,0.0,530000,79.53,SFH,OO,1
25425,1466820600,720,TX,75025,255145.0,0.02375,1726.5,0.0,C,180,08/17/2020,175,0.0,328600,77.65,SFH,OO,1
6153,1463426880,720,NJ,8865,237399.99,0.0299,1017.29,0.0,C,360,03/27/2020,350,0.0,315000,75.37,SFH,OO,1
942,1440043709,720,OH,44201,103366.19,0.035,965.09,0.0,C,180,08/31/2017,139,0.0,235000,43.99,SFH,OO,1
11516,1463511475,720,FL,33175,188092.41,0.03,811.59,0.0,C,360,05/18/2020,353,0.0,280000,67.18,SFH,OO,1
39002,1469229981,720,ID,83406,444832.96,0.02875,1852.08,0.0,C,360,10/13/2020,358,0.0,558000,79.72,SFH,OO,1
9170,1463476927,720,TX,77316,202069.67,0.0299,865.92,0.0,C,360,04/28/2020,351,0.0,345000,58.57,SFH,OO,1
41113,1469254203,720,FL,32828,332854.89,0.0225,2201.08,0.0,C,180,10/20/2020,178,0.0,420000,79.25,SFH,OO,1
3487,1448970572,720,AZ,85212,218069.88,0.0325,971.82,0.0,C,360,10/31/2019,346,0.0,333000,65.49,SFH,OO,1
46367,1473096616,720,GA,30252,266025.44,0.03125,1141.5,0.0,C,360,11/03/2020,359,0.0,410000,64.88,SFH,OO,1
1771,1448921922,720,GA,30127,99358.4,0.05875,603.37,0.0,C,360,12/26/2018,336,0.0,139000,71.48,SFH,OO,1
31690,1469140220,720,NC,28027,311312.49,0.0225,2068.43,0.0,C,180,09/21/2020,177,0.0,395000,78.81,SFH,OO,1
