index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
47155,1473105326,720,FL,32836,420213.62,0.025,1663.46,0.0,C,360,11/02/2020,359,0.0,650000,64.65,SFH,OO,1
3345,1448966489,720,MO,64083,131229.54,0.03625,612.93,0.0,C,360,10/28/2019,345,0.0,168000,78.11,SFH,OO,1
40336,1469245367,720,TX,76542,142634.65,0.03,607.95,26.44,C,360,10/20/2020,358,0.0,178000,80.13,SFH,OO,1
8494,1463465078,720,KS,66219,186014.37,0.02875,1320.85,0.0,C,180,04/08/2020,172,0.0,315000,59.05,SFH,OO,1
42228,1473047114,720,NJ,8720,411550.2,0.02875,1713.51,0.0,C,360,10/23/2020,358,0.0,589000,69.87,SFH,OO,1
31519,1469138240,720,TX,76262,272639.62,0.03,1155.42,0.0,C,360,09/18/2020,357,0.0,482500,56.51,SFH,OO,1
10216,1463492395,720,GA,30276,251116.49,0.03375,1124.8,0.0,C,360,04/30/2020,352,0.0,325000,77.27,SFH,OO,1
35089,1469181232,720,GA,30324,507311.34,0.02875,2115.95,0.0,C,360,09/28/2020,357,0.0,742000,68.37,SFH,OO,1
37137,1469207102,720,TN,37027,502353.32,0.0225,3321.93,0.0,C,180,10/09/2020,178,0.0,999999,50.24,SFH,OO,1
43685,1473063681,720,PA,19355,338435.02,0.025,1343.41,0.0,C,360,10/28/2020,358,0.0,425000,79.63,SFH,OO,1
32418,1469148413,720,IL,60031,194512.09,0.0225,1883.24,0.0,C,120,09/22/2020,116,0.0,280000,69.47,SFH,OO,1
40812,1469250748,720,TX,78638,177319.87,0.025,955.94,0.0,C,240,10/22/2020,237,0.0,425000,41.72,SFH,OO,1
32559,1469150021,720,CA,90278,472990.35,0.0275,1941.4,0.0,C,360,09/24/2020,357,0.0,995000,47.54,SFH,OO,1
18021,1466716725,720,MD,20785,176264.9,0.0275,975.9,0.0,C,240,06/30/2020,234,0.0,248000,71.07,SFH,OO,1
4748,1448999191,720,KS,66739,180745.58,0.03625,1378.62,0.0,C,180,01/17/2020,168,0.0,239000,75.63,SFH,OO,1
1638,1448917714,720,GA,30153,102542.02,0.055,601.86,0.0,C,360,08/15/2018,332,0.0,142600,71.91,SFH,OO,1
7565,1463450203,720,WI,53717,181557.36,0.0325,800.78,0.0,C,360,04/14/2020,352,0.0,230000,78.94,SFH,OO,1
14203,1466663190,720,CA,90501,141727.55,0.02875,1006.34,0.0,C,180,06/03/2020,173,0.0,680000,20.84,SFH,OO,1
14793,1466674130,720,OH,43229,121870.72,0.02375,846.36,0.0,C,180,06/08/2020,170,0.0,225000,54.16,SFH,OO,1
37332,1469209355,720,NC,27822,130587.73,0.0275,535.71,0.0,C,360,10/06/2020,358,0.0,198000,65.95,SFH,OO,1
1906,1448928281,720,LA,71112,75728.82,0.04,386.71,0.0,C,360,04/17/2019,340,0.0,102000,74.24,SFH,OO,1
18451,1466724968,720,FL,34711,152329.76,0.0275,629.88,0.0,C,360,07/03/2020,353,0.0,250000,60.93,SFH,OO,1
21407,1466764519,720,IN,47143,154660.91,0.0325,890.5,0.0,C,240,07/22/2020,235,0.0,200000,77.33,SFH,OO,1
25662,1466823356,720,CT,6610,186280.7,0.035,841.81,0.0,C,360,08/18/2020,356,0.0,248000,75.11,SFH,OO,1
35387,1469184459,720,MI,48047,181146.53,0.02625,732.96,0.0,C,360,09/30/2020,356,0.0,291000,62.25,SFH,OO,1
5924,1463423465,720,IL,60018,214315.77,0.03375,961.56,0.0,C,360,03/27/2020,351,0.0,280000,76.54,SFH,OO,1
