index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
36577,1469200834,720,NJ,7470,355672.33,0.02375,2372.71,0.0,C,180,10/08/2020,178,0.0,675000,52.69,SFH,OO,1
5007,1449005501,720,NC,28214,123916.59,0.03875,592.5,0.0,C,360,01/31/2020,349,0.0,180000,68.84,SFH,OO,1
12083,1466633078,720,GA,30114,207220.08,0.03375,926.63,111.79,C,360,05/20/2020,353,0.0,222000,93.34,SFH,OO,1
15162,1466678446,720,MN,55449,229518.04,0.03,1297.64,0.0,C,240,06/09/2020,234,0.0,350000,65.58,SFH,OO,1
31928,1469142861,720,IN,47905,212022.35,0.02625,859.53,0.0,C,360,09/21/2020,353,0.0,280000,75.72,SFH,OO,1
38533,1469224727,720,NC,28904,188221.51,0.0225,1244.66,0.0,C,180,10/13/2020,178,0.0,245000,76.83,SFH,OO,1
24670,1466811559,720,AZ,85206,244566.63,0.02875,1021.88,0.0,C,360,08/12/2020,356,0.0,315000,77.64,SFH,OO,1
28669,1469100042,720,NV,89031,213722.72,0.0275,878.82,0.0,C,360,09/02/2020,356,0.0,310000,68.94,SFH,OO,1
43712,1473063996,720,CA,95818,454931.3,0.03,1924.62,0.0,C,360,10/28/2020,358,0.0,810000,56.16,SFH,OO,1
15789,1466686381,720,CA,93711,320940.56,0.0375,1674.01,0.0,C,300,06/16/2020,293,0.0,407000,78.86,SFH,OO,1
30328,1469122996,720,OH,44685,273550.24,0.02875,1140.95,0.0,C,360,09/14/2020,357,0.0,400000,68.39,SFH,OO,1
39265,1469233033,720,FL,34638,326325.72,0.0275,1336.99,103.71,C,360,10/19/2020,358,0.0,365000,89.4,SFH,OO,1
45385,1473084356,720,CA,95119,445787.79,0.0225,2947.88,0.0,C,180,11/02/2020,178,0.0,990000,45.03,SFH,OO,1
50939,1473152625,720,DC,20009,585880.38,0.02375,2281.39,0.0,C,360,11/16/2020,359,0.0,1300000,45.07,SFH,OO,1
4000,1448982171,720,MD,20659,178890.67,0.035,821.75,0.0,C,360,11/29/2019,346,0.0,262000,68.28,SFH,OO,1
31401,1469136897,720,AZ,85355,383740.61,0.0225,1475.47,0.0,C,360,09/18/2020,357,0.0,560000,68.53,SFH,OO,1
27677,1469085318,720,GA,30134,207693.44,0.03,883.26,27.93,C,360,08/26/2020,355,0.0,255000,81.45,SFH,OO,1
6912,1463439487,720,FL,34236,228226.67,0.02625,2311.24,0.0,C,120,04/03/2020,112,0.0,400000,57.06,SFH,OO,1
34681,1469176661,720,DC,20009,375411.64,0.025,1501.46,57.0,C,360,10/01/2020,357,0.0,460000,81.61,SFH,OO,1
38312,1469221616,720,TX,78664,396030.15,0.02875,1657.5,0.0,C,360,10/14/2020,355,0.0,615000,64.4,SFH,OO,1
20823,1466757109,720,AZ,85607,94472.44,0.03125,538.44,0.0,C,240,07/20/2020,235,0.0,143000,66.06,SFH,OO,1
30803,1469128795,720,CA,92021,274285.06,0.0225,1054.62,0.0,C,360,09/15/2020,357,0.0,500000,54.86,SFH,OO,1
9081,1463475549,720,TX,75025,120251.5,0.0325,881.5,0.0,C,180,04/28/2020,170,0.0,332000,36.22,SFH,OO,1
3307,1448965820,720,FL,33909,102681.93,0.02875,763.59,0.0,C,180,10/25/2019,165,0.0,182000,56.42,SFH,OO,1
21180,1466761663,720,NE,68505,164181.73,0.025,1120.54,25.21,C,180,07/23/2020,175,0.0,197000,83.34,SFH,OO,1
16150,1466690912,720,AL,35043,133481.37,0.03125,956.44,0.0,C,180,06/18/2020,174,0.0,182000,73.34,SFH,OO,1
21350,1466763792,720,AZ,85212,341821.37,0.03,1456.22,0.0,C,360,07/23/2020,354,0.0,497000,68.78,SFH,OO,1
37608,1469212508,720,CO,80918,217815.87,0.0225,1139.18,0.0,C,240,10/13/2020,237,0.0,332000,65.61,SFH,OO,1
36977,1469205296,720,VA,20187,274482.77,0.02875,1143.03,0.0,C,360,10/08/2020,358,0.0,350000,78.42,SFH,OO,1
19711,1466743380,720,NM,88317,203757.81,0.0325,894.78,0.0,C,360,07/14/2020,355,0.0,257000,79.28,SFH,OO,1
21097,1466760640,720,CA,95032,172534.49,0.03,752.7,0.0,C,360,07/23/2020,355,0.0,1960000,8.8,SFH,OO,1
