index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
21538,1466766225,720,NC,28134,138179.43,0.0225,926.94,0.0,C,180,07/24/2020,175,0.0,195000,70.86,SFH,OO,1
38410,1469222721,720,CO,80021,155807.44,0.0225,1489.14,0.0,C,120,10/14/2020,117,0.0,340000,45.83,SFH,OO,1
5191,1449009792,720,GA,30082,314150.44,0.0375,1491.23,0.0,C,360,02/14/2020,346,0.0,460000,68.29,SFH,OO,1
11611,1463512788,720,DE,19711,250379.7,0.0275,1042.24,0.0,C,360,05/18/2020,351,0.0,380000,65.89,SFH,OO,1
21792,1466769385,720,GA,30024,204916.8,0.02375,1387.55,0.0,C,180,07/27/2020,175,0.0,400000,51.23,SFH,OO,1
50328,1473145702,720,NJ,8857,398952.65,0.02625,1608.29,0.0,C,360,11/16/2020,358,0.0,675000,59.1,SFH,OO,1
43342,1473059721,720,AL,35212,243025.99,0.03,1028.14,40.64,C,360,10/28/2020,358,0.0,285000,85.27,SFH,OO,1
43601,1473062733,720,ME,4401,141280.73,0.02625,569.54,0.0,C,360,10/29/2020,358,0.0,230000,61.43,SFH,OO,1
36973,1469205247,720,CO,80920,326398.43,0.02625,1317.41,0.0,C,360,10/20/2020,358,0.0,500000,65.28,SFH,OO,1
4132,1448984631,720,VA,23703,180237.91,0.03125,788.21,0.0,C,360,12/13/2019,348,0.0,230000,78.36,SFH,OO,1
42712,1473052593,720,FL,32909,196484.23,0.02625,1334.49,0.0,C,180,10/28/2020,178,0.0,414000,47.46,SFH,OO,1
25794,1466826177,720,ME,4072,205176.83,0.02875,858.83,0.0,C,360,08/17/2020,355,0.0,345000,59.47,SFH,OO,2
18215,1466719224,720,CA,92506,345384.07,0.03,1471.4,0.0,C,360,07/02/2020,354,0.0,490000,70.49,SFH,OO,1
18776,1466729025,720,FL,33426,274362.08,0.02875,1148.42,0.0,C,360,07/06/2020,355,0.0,346000,79.3,SFH,OO,1
3879,1448979581,720,AZ,85234,310539.44,0.0375,1472.71,0.0,C,360,11/27/2019,344,0.0,600000,51.76,SFH,OO,1
21214,1466762059,720,CA,93035,220000.62,0.02875,2207.65,0.0,C,120,07/23/2020,114,0.0,600000,36.67,SFH,OO,1
2251,1448940716,720,CA,90026,473241.12,0.04875,2563.16,0.0,C,360,06/28/2019,342,0.0,1225000,38.63,SFH,OO,1
12880,1466646328,720,AZ,85142,289409.25,0.0275,1358.92,0.0,C,300,05/27/2020,293,0.0,450000,64.31,SFH,OO,1
34876,1469178824,720,AZ,85212,221465.62,0.025,881.66,0.0,C,360,09/30/2020,356,0.0,374000,59.22,SFH,OO,1
49930,1473141024,720,PA,18612,222005.89,0.03,938.07,48.21,C,360,11/16/2020,359,0.0,250000,88.8,SFH,OO,1
46021,1473092755,720,IN,47025,159409.78,0.02625,857.62,0.0,C,240,11/03/2020,239,0.0,210000,75.91,SFH,OO,1
7942,1463455756,720,TX,75019,443767.9,0.03,1897.22,0.0,C,360,04/07/2020,352,0.0,568000,78.13,SFH,OO,1
9376,1463480978,720,AZ,85122,98152.23,0.03125,432.31,0.0,C,360,04/30/2020,351,0.0,260000,37.75,SFH,OO,1
2895,1448958171,720,FL,32606,143696.06,0.0325,641.49,0.0,C,360,09/27/2019,345,0.0,237000,60.63,SFH,OO,1
4360,1448989861,720,KS,67422,163190.35,0.0399,794.18,0.0,C,360,12/23/2019,348,0.0,217500,75.03,SFH,OO,1
42041,1473045035,720,CA,93446,298400.85,0.02625,1204.95,0.0,C,360,10/26/2020,358,0.0,525000,56.84,SFH,OO,1
21183,1466761697,720,FL,32832,178426.02,0.025,1223.56,0.0,C,180,07/22/2020,174,0.0,350000,50.98,SFH,OO,1
9475,1463482339,720,MI,48160,210069.55,0.03125,1211.49,0.0,C,240,04/30/2020,231,0.0,270000,77.8,SFH,OO,1
40032,1469241812,720,FL,34134,293152.65,0.0225,1124.95,0.0,C,360,10/16/2020,358,0.0,1000000,29.32,SFH,OO,1
45097,1473080966,720,FL,34683,288981.98,0.02875,1203.19,0.0,C,360,10/30/2020,358,0.0,372000,77.68,SFH,OO,1
35055,1469180846,720,FL,34974,164172.71,0.03375,729.33,0.0,C,360,09/30/2020,357,0.0,222500,73.79,SFH,OO,1
20591,1466754163,720,GA,31316,74000.05,0.03375,369.47,0.0,C,300,07/20/2020,295,0.0,150000,49.33,SFH,OO,1
28231,1469091860,720,NC,27407,240233.32,0.03,1019.86,0.0,C,360,08/31/2020,356,0.0,305000,78.77,SFH,OO,1
