index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
33067,1469155756,720,KS,66218,173574.31,0.025,1173.55,0.0,C,180,09/24/2020,177,0.0,305000,56.91,SFH,OO,1
17345,1466708292,720,TX,76120,209091.83,0.03125,909.23,0.0,C,360,06/26/2020,354,0.0,281000,74.41,SFH,OO,1
36800,1469203325,720,CA,95020,682640.03,0.0275,2798.9,0.0,C,360,10/07/2020,358,0.0,865000,78.92,SFH,OO,1
30643,1469126989,720,AZ,85004,214861.26,0.02875,896.17,0.0,C,360,09/15/2020,357,0.0,360000,59.68,SFH,OO,1
43748,1473064408,720,VA,23112,327429.64,0.02875,1377.44,0.0,C,360,10/28/2020,357,0.0,415000,78.9,SFH,OO,1
48723,1473125472,720,UT,84096,506834.43,0.02875,2107.65,0.0,C,360,11/12/2020,359,0.0,640000,79.19,SFH,OO,1
28577,1469098964,720,CA,91208,463389.72,0.025,2487.61,0.0,C,240,09/02/2020,236,0.0,900000,51.49,SFH,OO,1
37914,1469217069,720,MI,48876,171481.34,0.025,1166.19,0.0,C,180,10/13/2020,175,0.0,520000,32.98,SFH,OO,1
51237,1473156832,720,FL,32571,119789.63,0.02875,497.87,0.0,C,360,11/19/2020,359,0.0,175000,68.45,SFH,OO,1
10255,1463492965,720,DE,19939,259672.44,0.03,1850.76,0.0,C,180,05/05/2020,173,0.0,400000,64.92,SFH,OO,1
49837,1473139960,720,HI,96738,368325.1,0.02625,1482.09,0.0,C,360,11/16/2020,359,0.0,524000,70.29,SFH,OO,1
26074,1469065245,720,CA,95945,232849.69,0.02875,972.92,0.0,C,360,08/20/2020,356,0.0,399000,58.36,SFH,OO,1
42745,1473052981,720,NV,89005,401008.65,0.0225,2653.09,0.0,C,180,10/27/2020,178,0.0,676999,59.23,SFH,OO,1
34069,1469168767,720,FL,34787,253507.39,0.0225,974.73,0.0,C,360,09/28/2020,357,0.0,340000,74.56,SFH,OO,1
