index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
49404,1473133385,720,AZ,85260,209018.07,0.0225,1375.68,0.0,C,180,11/16/2020,179,0.0,470000,44.47,SFH,OO,1
38049,1469218703,720,MN,55119,118372.77,0.0275,814.35,0.0,C,180,10/13/2020,177,0.0,150000,78.92,SFH,OO,1
35598,1469187429,720,TX,77494,316603.29,0.0275,1727.34,0.0,C,240,10/19/2020,238,0.0,470000,67.36,SFH,OO,1
26904,1469075095,720,NJ,8872,235092.28,0.035,1067.23,182.21,C,360,08/25/2020,356,0.0,270000,87.07,SFH,OO,1
36930,1469204794,720,TX,78254,225935.5,0.0225,1496.75,0.0,C,180,10/07/2020,178,0.0,313000,72.18,SFH,OO,1
14626,1466672175,720,NC,28104,382559.49,0.02625,2658.47,0.0,C,180,06/09/2020,173,0.0,540000,70.84,SFH,OO,1
33749,1469165235,720,TX,78613,257351.93,0.0225,991.93,0.0,C,360,09/28/2020,356,0.0,412000,62.46,SFH,OO,1
40075,1469242273,720,VA,22033,223280.98,0.025,886.49,0.0,C,360,10/19/2020,358,0.0,570000,39.17,SFH,OO,1
21197,1466761861,720,OR,97103,160456.53,0.03,1136.01,0.0,C,180,07/22/2020,175,0.0,271000,59.21,SFH,OO,1
12174,1466634340,720,CT,6405,329950.83,0.0299,1406.36,0.0,C,360,05/18/2020,353,0.0,557000,59.24,SFH,OO,1
40556,1469247876,720,GA,30062,299536.34,0.0225,1990.19,0.0,C,180,10/22/2020,177,0.0,450000,66.56,SFH,OO,1
15916,1466688049,720,CA,94044,315500.0,0.025,2207.07,0.0,C,180,06/17/2020,172,0.0,999000,31.58,SFH,OO,1
227,1440015475,720,MD,21131,341499.13,0.0325,2357.27,0.0,C,240,07/06/2016,187,0.0,530000,64.43,SFH,OO,1
9416,1463481505,720,NC,27557,92698.18,0.03,396.31,33.68,C,360,04/30/2020,352,0.0,103000,90.0,SFH,OO,1
37246,1469208316,720,NJ,8822,320983.5,0.02625,1299.34,0.0,C,360,10/06/2020,357,0.0,540000,59.44,SFH,OO,1
40894,1469251738,720,TX,78665,177554.89,0.03,752.46,0.0,C,360,10/19/2020,357,0.0,275000,64.57,SFH,OO,1
50598,1473148763,720,CA,92708,358681.68,0.02625,1445.94,0.0,C,360,11/18/2020,358,0.0,800000,44.84,SFH,OO,1
11659,1463513406,720,CA,92688,387328.39,0.0275,2714.49,0.0,C,180,05/18/2020,173,0.0,950000,40.77,SFH,OO,1
45404,1473084562,720,TX,78738,508241.01,0.03125,2186.43,0.0,C,360,10/30/2020,358,0.0,753000,67.5,SFH,OO,1
43461,1473061107,720,NV,89131,305851.93,0.025,1213.02,0.0,C,360,10/28/2020,358,0.0,560000,54.62,SFH,OO,1
46251,1473095295,720,FL,32771,428087.71,0.0225,1643.66,0.0,C,360,11/04/2020,358,0.0,600000,71.35,SFH,OO,1
