index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
44904,1473077491,720,LA,70508,142896.6,0.02875,594.96,0.0,C,360,10/30/2020,358,0.0,180000,79.39,SFH,OO,1
13751,1466657606,720,CA,92345,294619.75,0.03375,1324.52,0.0,C,360,06/02/2020,354,0.0,380000,77.53,SFH,OO,1
11739,1463514388,720,FL,32164,115247.44,0.0325,507.45,0.0,C,360,05/18/2020,353,0.0,242000,47.62,SFH,OO,1
19163,1466733753,720,CA,96145,300079.77,0.02375,2063.77,0.0,C,180,07/09/2020,171,0.0,660000,45.47,SFH,OO,1
33636,1469163925,720,IL,62025,352332.7,0.02875,1469.55,0.0,C,360,09/28/2020,357,0.0,475000,74.18,SFH,OO,1
37266,1469208530,720,NE,68523,241150.49,0.02875,1004.04,0.0,C,360,10/07/2020,358,0.0,360000,66.99,SFH,OO,1
28006,1469089138,720,CA,93401,555253.16,0.02875,2320.49,0.0,C,360,08/27/2020,356,0.0,840000,66.1,SFH,OO,1
23554,1466794987,720,IA,50211,190389.2,0.03875,902.86,30.4,C,360,08/04/2020,354,0.0,235000,81.02,SFH,OO,1
7558,1463450104,720,MN,55070,218989.74,0.03125,950.99,0.0,C,360,04/13/2020,352,0.0,377000,58.09,SFH,OO,1
2133,1448936318,720,MO,64015,136296.89,0.04375,699.0,0.0,C,360,06/17/2019,341,0.0,185000,73.67,SFH,OO,1
16869,1466699921,720,SC,29710,227669.76,0.0275,947.12,0.0,C,360,06/23/2020,350,0.0,315000,72.28,SFH,OO,1
24502,1466808407,720,IL,60620,173669.93,0.02875,1217.88,0.0,C,180,08/11/2020,176,0.0,230000,75.51,SFH,OO,1
28028,1469089393,720,VA,23456,409338.04,0.03375,1821.44,0.0,C,360,08/31/2020,356,0.0,550000,74.43,SFH,OO,1
2625,1448951267,720,CA,95356,283619.52,0.03625,2195.56,0.0,C,180,08/29/2019,164,0.0,425000,66.73,SFH,OO,1
41145,1469254583,720,TX,75068,100638.84,0.025,970.98,0.0,C,120,10/20/2020,117,0.0,460000,21.88,SFH,OO,1
9713,1463485688,720,MD,21740,197973.94,0.0275,1400.68,0.0,C,180,04/29/2020,171,0.0,300000,65.99,SFH,OO,1
15171,1466678560,720,CT,6108,107502.97,0.0275,749.88,0.0,C,180,06/08/2020,174,0.0,165000,65.15,SFH,OO,1
13203,1466650486,720,OH,44865,146426.99,0.02375,1005.26,0.0,C,180,05/28/2020,172,0.0,200000,73.21,SFH,OO,1
17130,1466703269,720,AZ,85203,251405.32,0.035,1149.55,0.0,C,360,06/25/2020,353,0.0,320000,78.56,SFH,OO,1
41610,1469259806,720,ID,83835,299788.25,0.03125,1288.55,0.0,C,360,10/21/2020,358,0.0,376000,79.73,SFH,OO,1
