index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
17854,1466714712,720,FL,34491,249603.03,0.035,1131.59,0.0,C,360,06/30/2020,354,0.0,315000,79.24,SFH,OO,1
32703,1469151623,720,CA,95123,553473.0,0.025,2216.63,0.0,C,360,09/23/2020,354,0.0,980000,56.48,SFH,OO,1
48409,1473121885,720,MI,49546,371452.88,0.025,1470.43,0.0,C,360,11/13/2020,359,0.0,670000,55.44,SFH,OO,1
6383,1463430478,720,PA,19342,333953.36,0.02625,2354.41,0.0,C,180,03/23/2020,171,0.0,500000,66.79,SFH,OO,1
27712,1469085714,720,AZ,85028,452237.77,0.025,1808.42,0.0,C,360,08/28/2020,355,0.0,780000,57.98,SFH,OO,1
13918,1466659651,720,CA,91706,247517.62,0.0325,1088.02,0.0,C,360,06/04/2020,354,0.0,525000,47.15,SFH,OO,1
25593,1466822564,720,CA,90745,279544.77,0.025,1114.24,0.0,C,360,08/18/2020,356,0.0,560000,49.92,SFH,OO,1
35503,1469186256,720,MI,48186,114602.74,0.0225,757.9,0.0,C,180,10/02/2020,178,0.0,145000,79.04,SFH,OO,1
12843,1466645841,720,LA,70359,143757.03,0.0275,796.98,20.83,C,240,05/26/2020,233,0.0,168000,85.57,SFH,OO,1
152,1440012076,720,TN,37777,81863.54,0.03,768.62,0.0,C,180,06/08/2016,124,0.0,147000,55.69,SFH,OO,1
50674,1473149639,720,WA,98258,481517.84,0.035,2166.09,0.0,C,360,11/18/2020,359,0.0,670000,71.87,SFH,OO,1
31482,1469137804,720,FL,32092,180405.23,0.025,718.23,0.0,C,360,09/18/2020,356,0.0,320000,56.38,SFH,OO,1
10242,1463492809,720,MN,56320,203812.75,0.03625,1055.29,0.0,C,300,04/30/2020,291,0.0,260000,78.39,SFH,OO,1
