index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
4620,1448996247,720,NE,68046,107420.78,0.03,795.71,0.0,C,180,01/10/2020,163,0.0,235000,45.71,SFH,OO,1
51623,1473166906,720,RI,2891,340074.01,0.02875,1415.91,0.0,C,360,11/19/2020,358,0.0,435000,78.18,SFH,OO,1
26308,1469067985,720,FL,33184,121263.06,0.0275,667.95,0.0,C,240,08/21/2020,235,0.0,190000,63.82,SFH,OO,1
32362,1469147829,720,FL,33428,326434.95,0.025,1299.55,46.59,C,360,09/22/2020,356,0.0,390000,83.7,SFH,OO,1
24259,1466805437,720,WA,99352,120413.45,0.025,498.84,0.0,C,360,08/10/2020,351,0.0,300000,40.14,SFH,OO,1
49647,1473137840,720,NE,68118,334412.71,0.02875,1389.89,0.0,C,360,11/16/2020,359,0.0,657000,50.9,SFH,OO,1
5297,1449013166,720,UT,84054,277802.45,0.0375,2108.95,0.0,C,180,02/21/2020,170,0.0,1300000,21.37,SFH,OO,1
33181,1469158719,720,FL,33884,218095.57,0.03,924.27,0.0,C,360,09/25/2020,357,0.0,275000,79.31,SFH,OO,1
36185,1469195075,720,NC,27525,140096.87,0.0225,933.5,0.0,C,180,10/02/2020,178,0.0,201400,69.56,SFH,OO,1
25045,1466816053,720,CA,94087,312098.74,0.02375,2125.4,0.0,C,180,08/14/2020,176,0.0,896264,34.82,SFH,OO,1
5584,1462517978,720,HI,96741,320638.06,0.0325,1617.34,0.0,C,300,10/18/2019,286,0.0,715000,44.84,SFH,OO,1
8775,1463469294,720,SC,29407,122661.88,0.025,854.16,0.0,C,180,04/27/2020,172,0.0,208000,58.97,SFH,OO,1
41842,1473042867,720,VA,23322,414773.06,0.025,1645.01,0.0,C,360,10/26/2020,358,0.0,610000,68.0,SFH,OO,1
50678,1473149688,720,OH,43119,95828.09,0.0275,391.91,0.0,C,360,11/19/2020,359,0.0,149500,64.1,SFH,OO,1
45253,1473082855,720,NE,68164,126343.33,0.0275,518.47,0.0,C,360,10/28/2020,358,0.0,175000,72.2,SFH,OO,1
10550,1463498186,720,VA,20147,330474.27,0.03125,2395.64,0.0,C,180,04/30/2020,172,0.0,362000,91.29,SFH,OO,1
35583,1469187254,720,AZ,85208,229628.27,0.0225,1518.47,0.0,C,180,10/02/2020,178,0.0,333244,68.91,SFH,OO,1
24987,1466815337,720,MA,1507,268099.83,0.02875,1120.21,0.0,C,360,08/14/2020,356,0.0,394000,68.05,SFH,OO,1
13069,1466648795,720,CO,80015,357306.59,0.0325,1573.27,201.84,C,360,05/29/2020,353,0.0,395000,90.46,SFH,OO,1
15581,1466683669,720,TX,76248,365504.53,0.03125,1581.78,0.0,C,360,06/15/2020,354,0.0,479000,76.31,SFH,OO,1
5685,1463417731,720,AZ,85716,329799.91,0.0325,1928.47,0.0,C,240,02/13/2020,230,0.0,525000,62.82,SFH,OO,1
35459,1469185670,720,AZ,85255,258540.03,0.025,1027.31,0.0,C,360,10/02/2020,357,0.0,350000,73.87,SFH,OO,1
21016,1466759659,720,NE,68462,231155.84,0.035,1046.27,0.0,C,360,07/24/2020,355,0.0,333000,69.42,SFH,OO,1
7313,1463446474,720,WA,99336,231061.68,0.0275,1636.84,0.0,C,180,04/07/2020,171,0.0,405000,57.05,SFH,OO,1
1563,1448916112,720,TX,77504,140621.93,0.0475,782.47,0.0,C,360,07/20/2018,313,0.0,260000,54.09,SFH,OO,1
8246,1463460210,720,CA,91764,168571.87,0.0275,698.26,0.0,C,360,04/21/2020,352,0.0,455000,37.05,SFH,OO,1
43851,1473065611,720,CA,92008,466285.19,0.02625,1879.72,0.0,C,360,10/28/2020,358,0.0,755000,61.76,SFH,OO,1
18171,1466718697,720,PA,19382,326723.3,0.0325,1436.18,0.0,C,360,07/01/2020,354,0.0,430000,75.98,SFH,OO,1
2411,1448945376,720,OH,45036,183300.37,0.0275,1357.24,0.0,C,180,07/31/2019,162,0.0,290000,63.21,SFH,OO,1
12296,1466636303,720,CA,95648,194040.62,0.02625,1355.47,0.0,C,180,05/22/2020,172,0.0,425000,45.66,SFH,OO,1
20577,1466754007,720,CA,95124,599910.31,0.02375,4127.45,0.0,C,180,07/20/2020,171,0.0,1060000,56.6,SFH,OO,1
25122,1466817119,720,CA,93036,292283.97,0.0275,1201.86,0.0,C,360,08/14/2020,356,0.0,430000,67.97,SFH,OO,1
