index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
7847,1463454262,720,IN,46410,114097.8,0.03375,511.06,22.16,C,360,04/15/2020,352,0.0,138000,82.68,SFH,OO,1
23323,1466792064,720,CA,95138,486478.07,0.0275,2000.38,0.0,C,360,08/03/2020,356,0.0,740000,65.74,SFH,OO,1
9906,1463488070,720,NV,89081,177685.27,0.0275,734.83,0.0,C,360,05/06/2020,353,0.0,245000,72.52,SFH,OO,1
3171,1448963635,720,CA,92392,131175.48,0.03625,611.67,0.0,C,360,10/23/2019,346,0.0,240000,54.66,SFH,OO,1
18326,1466720651,720,IN,47906,175383.2,0.03,748.35,0.0,C,360,07/02/2020,354,0.0,290000,60.48,SFH,OO,1
13535,1466654876,720,IL,60047,208033.18,0.03125,906.01,0.0,C,360,06/01/2020,353,0.0,320000,65.01,SFH,OO,1
5104,1449008414,720,VA,24592,157443.46,0.0375,778.61,0.0,C,360,02/10/2020,316,0.0,260000,60.56,SFH,OO,1
23787,1466797808,720,CA,92571,289945.01,0.02875,1211.49,0.0,C,360,08/06/2020,356,0.0,365000,79.44,SFH,OO,1
13350,1466652433,720,NM,87124,192836.98,0.025,1333.58,0.0,C,180,06/01/2020,173,0.0,365000,52.83,SFH,OO,1
21409,1466764543,720,PA,19148,173747.45,0.0225,1166.05,0.0,C,180,07/23/2020,175,0.0,245000,70.92,SFH,OO,1
3813,1448977775,720,ID,83686,225850.07,0.0375,1067.48,0.0,C,360,11/26/2019,347,0.0,370000,61.04,SFH,OO,1
14386,1466669148,720,MN,56461,309595.73,0.03,1319.62,0.0,C,360,06/05/2020,354,0.0,405000,76.44,SFH,OO,1
14719,1466673306,720,ME,3908,140284.82,0.02375,1386.8,0.0,C,120,06/09/2020,113,0.0,329900,42.52,SFH,OO,1
5491,1451516551,720,IL,60660,108933.83,0.0425,586.88,0.0,C,360,04/25/2016,303,0.0,160000,68.08,SFH,OO,1
24606,1466810783,720,MN,55077,432701.39,0.02875,1808.39,0.0,C,360,08/12/2020,356,0.0,640000,67.61,SFH,OO,1
40647,1469248908,720,WA,98292,335318.76,0.02875,1396.11,0.0,C,360,10/22/2020,358,0.0,460000,72.9,SFH,OO,1
17825,1466714316,720,MN,55024,158930.87,0.03375,795.25,0.0,C,300,06/30/2020,294,0.0,380000,41.82,SFH,OO,1
7463,1463448652,720,KY,40014,139316.4,0.0325,691.83,0.0,C,300,04/07/2020,292,0.0,184000,75.72,SFH,OO,1
20541,1466753579,720,CA,92557,244428.08,0.02875,1023.12,0.0,C,360,07/20/2020,355,0.0,346000,70.64,SFH,OO,1
38925,1469229098,720,VA,20171,641489.33,0.0225,2461.66,85.87,C,360,10/13/2020,358,0.0,770000,83.31,SFH,OO,1
24475,1466808084,720,VA,23322,263095.26,0.0275,1081.84,0.0,C,360,08/11/2020,356,0.0,379000,69.42,SFH,OO,1
34850,1469178535,720,FL,32837,295205.24,0.025,1177.46,0.0,C,360,09/30/2020,355,0.0,375000,78.72,SFH,OO,1
20200,1466749437,720,FL,33027,249733.29,0.0275,1028.77,0.0,C,360,07/15/2020,355,0.0,460000,54.29,SFH,OO,1
29176,1469105884,720,TX,78676,412385.86,0.025,1641.73,0.0,C,360,09/02/2020,356,0.0,560000,73.64,SFH,OO,1
25399,1466820311,720,CO,80223,219113.69,0.0275,900.99,0.0,C,360,08/17/2020,356,0.0,410000,53.44,SFH,OO,1
3628,1448974525,720,AZ,85622,185025.71,0.035,1401.17,0.0,C,180,11/15/2019,167,0.0,264700,69.9,SFH,OO,1
2511,1448947406,720,CA,93446,126914.76,0.0399,619.89,0.0,C,360,08/19/2019,344,0.0,617500,20.55,SFH,OO,1
13075,1466648878,720,NC,28787,370062.38,0.03125,1604.27,0.0,C,360,05/29/2020,353,0.0,535000,69.17,SFH,OO,1
43678,1473063590,720,CA,91030,344207.96,0.025,1365.14,0.0,C,360,10/26/2020,358,0.0,1250000,27.54,SFH,OO,1
20505,1466753132,720,SC,29577,278528.97,0.03375,1241.41,0.0,C,360,07/16/2020,355,0.0,351000,79.35,SFH,OO,1
30333,1469123044,720,AZ,85310,210504.27,0.02875,879.57,0.0,C,360,09/02/2020,356,0.0,265000,79.44,SFH,OO,1
22615,1466781117,720,IL,60154,162831.41,0.03125,704.68,0.0,C,360,07/28/2020,354,0.0,250000,65.13,SFH,OO,1
49791,1473139465,720,AZ,85249,125015.53,0.0275,511.28,0.0,C,360,11/19/2020,359,0.0,248000,50.41,SFH,OO,1
37331,1469209348,720,GA,30265,141520.96,0.02875,977.59,0.0,C,180,10/05/2020,178,0.0,178500,79.28,SFH,OO,1
11051,1463504892,720,AR,72712,161635.0,0.03375,725.04,0.0,C,360,05/13/2020,353,0.0,205000,78.85,SFH,OO,1
9509,1463482818,720,IA,50265,168925.8,0.035,1011.54,0.0,C,240,04/30/2020,231,0.0,238000,70.98,SFH,OO,1
115,1440010401,720,MO,63303,130666.53,0.03125,1226.03,0.0,C,180,05/18/2016,125,0.0,212000,61.64,SFH,OO,1
46498,1473098034,720,MI,48183,122263.05,0.0275,833.7,0.0,C,180,11/05/2020,179,0.0,160000,76.41,SFH,OO,1
21590,1466766894,720,CA,92243,131361.93,0.0275,1301.48,0.0,C,120,07/21/2020,115,0.0,195000,67.37,SFH,OO,2
14943,1466675871,720,WA,98604,194802.88,0.03,836.88,0.0,C,360,06/05/2020,351,0.0,999999,19.48,SFH,OO,1
25621,1466822853,720,FL,33411,254861.58,0.0275,1405.84,0.0,C,240,08/18/2020,235,0.0,500000,50.97,SFH,OO,1
15140,1466678214,720,MA,2054,369190.37,0.0275,2040.34,0.0,C,240,06/09/2020,234,0.0,598000,61.74,SFH,OO,1
24528,1466808720,720,OR,97211,171708.74,0.03,728.95,0.0,C,360,08/11/2020,356,0.0,430000,39.93,SFH,OO,1
14613,1466671979,720,CT,6804,264315.94,0.02625,1829.72,0.0,C,180,06/11/2020,174,0.0,340000,77.74,SFH,OO,1
8313,1463461150,720,PA,19014,182449.46,0.035,829.83,0.0,C,360,04/21/2020,352,0.0,262000,69.64,SFH,OO,1
45466,1473085270,720,MI,48127,132556.25,0.0275,907.72,0.0,C,180,10/30/2020,178,0.0,186000,71.27,SFH,OO,1
15697,1466685193,720,NC,27504,148977.81,0.02375,1017.82,0.0,C,180,06/15/2020,173,0.0,200000,74.49,SFH,OO,1
16818,1466699228,720,GA,30224,155997.44,0.03875,740.15,0.0,C,360,06/22/2020,354,0.0,425000,36.71,SFH,OO,1
19567,1466738943,720,DE,19701,126749.56,0.0275,522.14,0.0,C,360,07/13/2020,355,0.0,174000,72.84,SFH,OO,1
8188,1463459378,720,LA,70808,194192.52,0.0275,1367.4,0.0,C,180,04/21/2020,172,0.0,267000,72.73,SFH,OO,1
15983,1466688866,720,CT,6405,199724.88,0.035,926.15,0.0,C,360,06/15/2020,344,0.0,275000,72.63,SFH,OO,1
14262,1466666714,720,PA,15143,219572.8,0.03,938.49,0.0,C,360,06/03/2020,354,0.0,315000,69.71,SFH,OO,1
21464,1466765250,720,MD,20853,226320.8,0.0275,932.32,0.0,C,360,07/24/2020,355,0.0,425000,53.25,SFH,OO,1
16490,1466695069,720,MO,64157,165389.2,0.0275,1153.66,0.0,C,180,06/19/2020,174,0.0,275000,60.14,SFH,OO,1
38195,1469220287,720,CA,91342,258806.54,0.03,1096.17,0.0,C,360,10/13/2020,358,0.0,325000,79.63,SFH,OO,1
28785,1469101354,720,MA,1803,320674.14,0.025,1278.22,0.0,C,360,09/01/2020,356,0.0,580000,55.29,SFH,OO,1
11726,1463514214,720,CO,80526,237980.02,0.035,1420.9,0.0,C,240,05/18/2020,231,0.0,394000,60.4,SFH,OO,1
12739,1466644588,720,GA,30094,135722.67,0.03125,588.48,0.0,C,360,05/26/2020,353,0.0,178000,76.25,SFH,OO,1
21299,1466763156,720,CA,91205,223700.23,0.03,951.33,0.0,C,360,07/22/2020,355,0.0,890000,25.13,SFH,OO,1
46062,1473093241,720,IL,60045,456845.07,0.025,1808.47,0.0,C,360,11/03/2020,359,0.0,800000,57.11,SFH,OO,1
9331,1463480333,720,CA,91709,273706.07,0.0275,1927.29,0.0,C,180,04/28/2020,172,0.0,580000,47.19,SFH,OO,1
40865,1469251373,720,WA,98346,144532.89,0.03375,641.04,0.0,C,360,10/19/2020,358,0.0,325000,44.47,SFH,OO,1
34460,1469174062,720,VA,23507,358219.97,0.0325,1566.74,0.0,C,360,09/29/2020,357,0.0,460000,77.87,SFH,OO,1
22577,1466780648,720,PA,15044,306076.88,0.03125,1749.93,0.0,C,240,07/29/2020,234,0.0,410000,74.65,SFH,OO,1
2984,1448960037,720,NC,27205,136720.94,0.0325,609.29,0.0,C,360,10/07/2019,346,0.0,175000,78.13,SFH,OO,1
19929,1466746086,720,NC,28594,283389.03,0.02625,1950.8,0.0,C,180,07/13/2020,175,0.0,367000,77.22,SFH,OO,1
15254,1466679618,720,MN,55110,190217.54,0.0275,1357.24,0.0,C,180,06/12/2020,169,0.0,400000,47.55,SFH,OO,1
51388,1473159216,720,NV,89301,184654.45,0.025,730.97,0.0,C,360,11/17/2020,359,0.0,248000,74.46,SFH,OO,1
