index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
35246,1469182974,720,PA,17225,260320.78,0.025,1035.81,0.0,C,360,09/30/2020,357,0.0,370000,70.36,SFH,OO,1
283,1440018057,720,MI,48650,14222.49,0.0275,386.41,0.0,C,120,08/02/2016,66,0.0,55000,25.86,SFH,OO,1
17458,1466709878,720,VT,5641,115567.83,0.02375,786.5,0.0,C,180,06/29/2020,174,0.0,181000,63.85,SFH,OO,1
51267,1473157285,720,NC,28379,178626.43,0.025,711.02,0.0,C,360,11/19/2020,356,0.0,300000,59.54,SFH,OO,1
32835,1469153108,720,VA,23602,186152.82,0.03375,826.98,0.0,C,360,09/23/2020,357,0.0,238000,78.22,SFH,OO,1
34982,1469180036,720,IN,46035,180735.75,0.025,967.07,0.0,C,240,09/30/2020,237,0.0,250000,72.29,SFH,OO,1
20990,1466759287,720,AZ,85621,273655.84,0.03375,2870.4,0.0,C,120,07/21/2020,115,0.0,365000,74.97,SFH,OO,1
50719,1473150132,720,CA,93534,174593.21,0.02875,726.06,0.0,C,360,11/16/2020,359,0.0,300000,58.2,SFH,OO,1
1449,1440055992,720,TX,79407,109184.28,0.05375,635.01,0.0,C,360,05/22/2018,329,0.0,141800,77.0,SFH,OO,1
44010,1473067401,720,FL,32086,116242.81,0.0225,1099.02,0.0,C,120,10/28/2020,118,0.0,220000,52.84,SFH,OO,1
13784,1466657960,720,LA,70506,135499.57,0.0325,609.29,0.0,C,360,06/02/2020,338,0.0,310000,43.71,SFH,OO,1
46703,1473100301,720,TN,37043,258085.98,0.03125,1109.31,0.0,C,360,11/05/2020,358,0.0,328000,78.68,SFH,OO,1
10615,1463498996,720,MI,48001,153124.06,0.03,653.49,0.0,C,360,05/11/2020,353,0.0,260000,58.89,SFH,OO,1
7204,1463445096,720,MD,20841,373952.04,0.0275,2103.61,0.0,C,240,04/09/2020,231,0.0,555000,67.38,SFH,OO,1
40258,1469244469,720,MN,55417,247637.67,0.0275,1014.89,62.15,C,360,10/20/2020,358,0.0,298500,82.96,SFH,OO,1
1555,1448915866,720,MI,48169,19962.95,0.04875,672.09,0.0,C,360,07/09/2018,32,0.0,235000,8.49,SFH,OO,1
26882,1469074817,720,OH,43021,321431.09,0.025,3125.05,0.0,C,120,08/25/2020,116,0.0,550000,58.44,SFH,OO,1
20744,1466756101,720,NJ,7006,350529.93,0.02875,1985.07,0.0,C,240,07/20/2020,230,0.0,615000,57.0,SFH,OO,1
12464,1466638580,720,SC,29588,192891.1,0.03,824.66,0.0,C,360,05/26/2020,352,0.0,286000,67.44,SFH,OO,1
11677,1463513620,720,CO,80927,296440.67,0.02875,2098.26,0.0,C,180,05/18/2020,173,0.0,999999,29.64,SFH,OO,1
4946,1449004447,720,MA,1749,134751.25,0.03625,1095.98,0.0,C,180,01/31/2020,149,0.0,500000,26.95,SFH,OO,1
14367,1466668918,720,FL,33029,269181.87,0.03,1146.76,0.0,C,360,06/08/2020,354,0.0,390000,69.02,SFH,OO,1
32117,1469145005,720,UT,84020,445459.78,0.02375,4310.32,0.0,C,120,09/21/2020,116,0.0,575000,77.47,SFH,OO,1
27072,1469078107,720,VA,23023,318740.94,0.02875,1331.8,0.0,C,360,08/27/2020,356,0.0,800000,39.84,SFH,OO,1
9413,1463481463,720,MI,48183,137253.45,0.0325,605.37,0.0,C,360,04/30/2020,352,0.0,231000,59.42,SFH,OO,1
29842,1469117426,720,AR,71913,275460.58,0.03375,1223.72,0.0,C,360,09/10/2020,357,0.0,475000,57.99,SFH,OO,1
31720,1469140535,720,TN,37027,299071.17,0.025,3088.28,0.0,C,120,09/21/2020,107,0.0,725000,41.25,SFH,OO,1
43667,1473063467,720,OH,45069,117984.17,0.03,499.14,33.54,C,360,10/28/2020,358,0.0,135000,87.4,SFH,OO,1
29999,1469119224,720,PA,19341,237392.49,0.025,946.31,0.0,C,360,09/11/2020,357,0.0,413000,57.48,SFH,OO,1
22653,1466781646,720,UT,84098,303634.01,0.0275,1254.12,0.0,C,360,07/29/2020,355,0.0,730000,41.59,SFH,OO,1
35256,1469183071,720,OH,43026,272865.3,0.025,1085.3,0.0,C,360,10/01/2020,357,0.0,400000,68.22,SFH,OO,1
11385,1463509628,720,TX,78666,324582.25,0.025,2250.41,0.0,C,180,05/18/2020,173,0.0,617000,52.61,SFH,OO,1
8377,1463462141,720,GA,30052,149232.89,0.03125,651.13,0.0,C,360,04/24/2020,353,0.0,263000,56.74,SFH,OO,1
28518,1469098204,720,CT,6897,557779.63,0.025,3796.7,0.0,C,180,09/01/2020,176,0.0,900000,61.98,SFH,OO,1
10114,1463491025,720,NC,27604,149066.71,0.0275,616.85,0.0,C,360,05/06/2020,353,0.0,245000,60.84,SFH,OO,1
21149,1466761283,720,MI,48070,240810.18,0.02375,1657.33,0.0,C,180,07/23/2020,171,0.0,555000,43.39,SFH,OO,1
12085,1466633094,720,MA,1475,202512.05,0.035,956.47,0.0,C,360,05/21/2020,325,0.0,285000,71.06,SFH,OO,1
6411,1463430981,720,LA,70817,96146.34,0.035,714.88,0.0,C,180,03/27/2020,171,0.0,190000,50.6,SFH,OO,1
4180,1448985406,720,GA,30102,184646.32,0.0399,897.65,0.0,C,360,11/04/2019,347,0.0,262000,70.48,SFH,OO,2
46440,1473097408,720,MA,2346,203081.12,0.0225,1342.92,0.0,C,180,11/04/2020,178,0.0,450000,45.13,SFH,OO,1
1,1428046419,720,MA,1854,153307.91,0.03875,655.88,0.0,C,537,07/17/2012,471,0.0,237000,64.69,SFH,OO,1
18886,1466730411,720,MI,48423,119191.69,0.02875,499.6,0.0,C,360,07/07/2020,355,0.0,161000,74.03,SFH,OO,1
43841,1473065504,720,VA,22315,293141.24,0.025,1164.42,0.0,C,360,10/26/2020,358,0.0,455000,64.43,SFH,OO,1
5682,1463417707,720,FL,32506,124988.73,0.03125,720.73,0.0,C,240,03/12/2020,231,0.0,160700,77.78,SFH,OO,1
8871,1463470607,720,TX,77845,227283.91,0.03375,1018.15,0.0,C,360,04/27/2020,352,0.0,325000,69.93,SFH,OO,1
287,1440018271,720,GA,30096,45335.98,0.035,913.71,0.0,C,120,08/03/2016,68,0.0,154000,29.44,SFH,OO,1
31325,1469134876,720,CA,92646,283372.22,0.0225,1094.18,0.0,C,360,09/16/2020,357,0.0,880000,32.2,SFH,OO,1
50573,1473148490,720,ID,83854,276722.21,0.03,1168.7,0.0,C,360,11/18/2020,359,0.0,450000,61.49,SFH,OO,1
45345,1473083887,720,MD,20743,230467.29,0.02625,929.82,129.25,C,360,11/02/2020,359,0.0,248000,92.93,SFH,OO,1
9890,1463487866,720,NC,28150,135605.64,0.03,617.23,0.0,C,360,05/04/2020,319,0.0,183000,74.1,SFH,OO,1
12881,1466646336,720,VA,22315,356651.58,0.03125,1557.14,0.0,C,360,05/27/2020,352,0.0,567484,62.85,SFH,OO,1
37004,1469205569,720,TX,77354,312270.22,0.02625,1259.17,0.0,C,360,10/07/2020,358,0.0,523000,59.71,SFH,OO,1
18605,1466726815,720,CT,6084,151414.82,0.03,645.05,0.0,C,360,07/02/2020,354,0.0,205000,73.86,SFH,OO,1
10427,1463495307,720,MN,55444,221307.16,0.0375,1672.61,0.0,C,180,04/29/2020,171,0.0,325000,68.09,SFH,OO,1
30784,1469128597,720,CA,91724,333157.82,0.02625,1345.53,0.0,C,360,09/15/2020,357,0.0,600000,55.53,SFH,OO,1
18333,1466720743,720,NH,3244,153963.04,0.0275,1079.01,0.0,C,180,07/01/2020,173,0.0,210000,73.32,SFH,OO,1
9104,1463475903,720,MT,59714,374208.82,0.03,1599.99,0.0,C,360,04/30/2020,352,0.0,490000,76.37,SFH,OO,1
32989,1469154858,720,DE,19810,320917.83,0.0225,2135.67,0.0,C,180,09/22/2020,177,0.0,505000,63.55,SFH,OO,1
19321,1466735857,720,NC,28078,117178.56,0.03,659.97,0.0,C,240,07/09/2020,235,0.0,225000,52.08,SFH,OO,1
49742,1473138889,720,CA,95695,394336.57,0.03125,1692.08,0.0,C,360,11/16/2020,359,0.0,565000,69.79,SFH,OO,1
49863,1473140257,720,MT,59263,211504.01,0.025,837.66,0.0,C,360,11/16/2020,359,0.0,310000,68.23,SFH,OO,1
