index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
20528,1466753447,720,CO,80401,371697.14,0.02875,1555.85,0.0,C,360,07/20/2020,355,0.0,500000,74.34,SFH,OO,2
44497,1473072815,720,NJ,7470,377735.03,0.025,2014.8,0.0,C,240,10/29/2020,238,0.0,550000,68.68,SFH,OO,1
4969,1449004884,720,GA,30032,132129.83,0.0425,660.18,0.0,C,360,01/30/2020,349,0.0,180000,73.41,SFH,OO,1
25556,1466822168,720,NH,3051,312829.68,0.03,1328.05,0.0,C,360,08/18/2020,356,0.0,400000,78.21,SFH,OO,1
47001,1473103602,720,PA,19348,371041.99,0.0225,1626.32,0.0,C,300,11/12/2020,298,0.0,504000,73.62,SFH,OO,1
26272,1469067514,720,IL,60462,262896.78,0.025,1433.39,0.0,C,240,08/21/2020,228,0.0,375000,70.11,SFH,OO,1
47361,1473110045,720,CA,93907,471372.01,0.02875,1959.54,0.0,C,360,11/09/2020,359,0.0,675000,69.83,SFH,OO,1
21175,1466761580,720,TX,75068,189627.41,0.02875,1341.79,0.0,C,180,07/21/2020,175,0.0,245000,77.4,SFH,OO,1
43503,1473061594,720,CA,91766,276729.96,0.02875,1300.3,0.0,C,300,10/28/2020,298,0.0,475000,58.26,SFH,OO,1
14457,1466670047,720,CA,91325,390785.52,0.03125,1691.18,0.0,C,360,06/08/2020,354,0.0,750000,52.1,SFH,OO,1
41461,1469258022,720,FL,34771,311901.26,0.02875,1298.61,54.78,C,360,10/22/2020,358,0.0,360000,86.64,SFH,OO,1
36156,1469194755,720,GA,30318,411119.78,0.025,1630.52,0.0,C,360,10/05/2020,358,0.0,700000,58.73,SFH,OO,1
14430,1466669692,720,NC,27587,292583.57,0.03125,1269.06,0.0,C,360,06/10/2020,353,0.0,405000,72.24,SFH,OO,1
38102,1469219297,720,CA,95642,347219.16,0.0225,2296.07,0.0,C,180,10/13/2020,178,0.0,550000,63.13,SFH,OO,1
17811,1466714159,720,OH,45102,176250.23,0.0275,728.71,0.0,C,360,06/30/2020,354,0.0,302000,58.36,SFH,OO,1
38821,1469227944,720,AZ,85087,267956.05,0.02875,1115.65,0.0,C,360,10/16/2020,358,0.0,376000,71.26,SFH,OO,1
19711,1466743380,720,NM,88317,203757.81,0.0325,894.78,0.0,C,360,07/14/2020,355,0.0,257000,79.28,SFH,OO,1
