index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
19109,1466733126,720,MI,48091,107237.3,0.02375,775.26,14.66,C,180,07/08/2020,162,0.0,134000,80.03,SFH,OO,1
47783,1473114781,720,CA,92069,371950.44,0.025,1977.45,0.0,C,240,11/09/2020,239,0.0,622000,59.8,SFH,OO,1
11097,1463505444,720,MI,49328,168596.6,0.03125,732.52,0.0,C,360,05/14/2020,352,0.0,300000,56.2,SFH,OO,1
9316,1463478899,720,TX,75070,225056.57,0.02875,1598.34,0.0,C,180,04/30/2020,172,0.0,338000,66.58,SFH,OO,1
21000,1466759402,720,TX,78736,248823.62,0.04,1330.15,0.0,C,300,07/21/2020,294,0.0,330000,75.4,SFH,OO,1
45945,1473091831,720,WY,82009,346045.88,0.025,1375.02,0.0,C,360,11/02/2020,357,0.0,435000,79.55,SFH,OO,1
9340,1463480465,720,FL,34104,175957.0,0.03625,812.57,0.0,C,360,04/30/2020,352,0.0,260000,67.68,SFH,OO,1
41856,1473043014,720,GA,30540,198541.35,0.025,789.85,0.0,C,360,10/23/2020,358,0.0,335000,59.27,SFH,OO,1
51229,1473156717,720,MA,2346,130387.47,0.0225,858.16,0.0,C,180,11/19/2020,179,0.0,335000,38.92,SFH,OO,1
14217,1466663364,720,NM,88240,166417.81,0.03,717.99,0.0,C,360,06/03/2020,342,0.0,230000,72.36,SFH,OO,1
44512,1473073003,720,LA,70546,92016.77,0.025,492.36,0.0,C,240,10/30/2020,237,0.0,120000,76.68,SFH,OO,1
22481,1466779483,720,FL,32905,195921.73,0.0275,807.09,0.0,C,360,07/29/2020,355,0.0,250000,78.37,SFH,OO,1
36298,1469196396,720,NM,88220,332683.34,0.025,1321.92,0.0,C,360,10/06/2020,357,0.0,464000,71.7,SFH,OO,1
48629,1473124442,720,MN,55901,124421.25,0.02375,826.15,0.0,C,180,11/12/2020,179,0.0,215000,57.87,SFH,OO,1
47821,1473115218,720,MI,49428,168460.42,0.03,711.46,0.0,C,360,11/06/2020,359,0.0,234000,71.99,SFH,OO,1
38285,1469221335,720,MA,1887,412486.93,0.02875,1717.65,0.0,C,360,10/13/2020,358,0.0,593000,69.56,SFH,OO,1
