index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
22390,1466778428,720,MN,55374,231192.64,0.025,1582.94,0.0,C,180,07/29/2020,175,0.0,375000,61.65,SFH,OO,1
11644,1463513216,720,TX,78641,128081.89,0.025,885.5,0.0,C,180,05/18/2020,173,0.0,225000,56.93,SFH,OO,1
33762,1469165391,720,CA,95747,208387.3,0.025,829.75,0.0,C,360,09/28/2020,357,0.0,530000,39.32,SFH,OO,1
14574,1466671516,720,MN,55012,203982.81,0.02875,1437.63,0.0,C,180,06/08/2020,174,0.0,390000,52.3,SFH,OO,1
50517,1473147849,720,VA,22033,449159.46,0.025,1778.04,0.0,C,360,11/18/2020,359,0.0,900000,49.91,SFH,OO,1
19696,1466743141,720,UT,84094,134093.93,0.02375,913.06,0.0,C,180,07/14/2020,174,0.0,420000,31.93,SFH,OO,1
38967,1469229593,720,OR,97032,496360.62,0.0325,2167.33,0.0,C,360,10/15/2020,358,0.0,623000,79.67,SFH,OO,1
35945,1469192429,720,CA,95608,328295.28,0.0225,2181.43,0.0,C,180,10/05/2020,177,0.0,555000,59.15,SFH,OO,1
34586,1469175598,720,TN,38555,109043.49,0.03,462.92,0.0,C,360,09/29/2020,356,0.0,145000,75.2,SFH,OO,1
13509,1466654538,720,CA,93022,441488.06,0.03125,2535.16,0.0,C,240,06/01/2020,233,0.0,605000,72.97,SFH,OO,1
37082,1469206468,720,NV,89115,154013.01,0.035,693.77,0.0,C,360,10/05/2020,358,0.0,210000,73.34,SFH,OO,1
21815,1466769666,720,KY,42066,235262.11,0.0275,1098.17,0.0,C,300,07/27/2020,295,0.0,490000,48.01,SFH,OO,1
18016,1466716642,720,IN,46761,259209.65,0.03125,1480.71,0.0,C,240,06/30/2020,234,0.0,390000,66.46,SFH,OO,1
24543,1466808928,720,MI,48098,327444.13,0.03625,1504.97,0.0,C,360,08/11/2020,355,0.0,508000,64.46,SFH,OO,1
46285,1473095659,720,NV,89123,302863.14,0.025,1201.17,0.0,C,360,11/05/2020,358,0.0,380000,79.7,SFH,OO,1
29212,1469108557,720,VA,24060,99438.46,0.025,395.12,0.0,C,360,09/08/2020,357,0.0,250000,39.78,SFH,OO,1
17314,1466705546,720,CA,95648,163395.06,0.02875,1161.74,0.0,C,180,06/24/2020,174,0.0,450000,36.31,SFH,OO,1
27351,1469081374,720,VA,22025,290711.16,0.0225,1119.98,41.51,C,360,08/26/2020,356,0.0,355000,81.89,SFH,OO,1
40574,1469248098,720,VA,20147,517070.28,0.02375,3522.71,0.0,C,180,10/21/2020,175,0.0,800000,64.63,SFH,OO,1
27055,1469077935,720,CA,92807,298032.34,0.03,1265.23,0.0,C,360,08/26/2020,356,0.0,900000,33.11,SFH,OO,1
28291,1469092553,720,AZ,85138,194803.15,0.025,1049.21,0.0,C,240,08/31/2020,235,0.0,345000,56.46,SFH,OO,1
10019,1463489649,720,OH,44107,242593.11,0.03,1037.15,0.0,C,360,04/30/2020,352,0.0,325000,74.64,SFH,OO,1
6940,1463439826,720,IN,47129,175918.02,0.0325,779.02,0.0,C,360,04/02/2020,352,0.0,240000,73.3,SFH,OO,1
1668,1448918530,720,NC,28384,69132.65,0.05375,447.98,0.0,C,360,08/30/2018,249,0.0,104000,66.47,SFH,OO,1
36288,1469196289,720,CO,80516,448316.17,0.025,1778.04,0.0,C,360,10/06/2020,358,0.0,600000,74.72,SFH,OO,1
28186,1469091290,720,KY,40241,240568.21,0.02625,1648.3,0.0,C,180,08/31/2020,176,0.0,350000,68.73,SFH,OO,1
44008,1473067385,720,MD,20720,391830.14,0.03125,2211.11,0.0,C,240,10/26/2020,238,0.0,500000,78.37,SFH,OO,1
18445,1466724844,720,MD,20602,172901.43,0.0325,761.61,0.0,C,360,07/03/2020,355,0.0,250000,69.16,SFH,OO,1
4675,1448997955,720,MO,64870,128584.8,0.04,623.94,0.0,C,360,01/16/2020,349,0.0,205000,62.72,SFH,OO,1
19387,1466736715,720,NC,28227,244245.21,0.025,1666.97,0.0,C,180,07/13/2020,175,0.0,385000,63.44,SFH,OO,1
6683,1463435162,720,CA,91381,317179.49,0.03375,1423.07,0.0,C,360,04/02/2020,351,0.0,625000,50.75,SFH,OO,1
