index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
16567,1466696075,720,MN,55391,340025.13,0.0275,2767.22,0.0,C,240,06/22/2020,143,0.0,950000,35.79,SFH,OO,1
7183,1463444743,720,AZ,85383,190630.61,0.0375,1162.06,0.0,C,240,04/09/2020,232,0.0,330000,57.77,SFH,OO,1
4265,1448986875,720,OR,97137,474686.54,0.0375,2243.1,0.0,C,360,12/19/2019,347,0.0,650000,73.03,SFH,OO,1
24311,1466806088,720,FL,33472,207411.16,0.0275,1462.63,0.0,C,180,08/10/2020,174,0.0,475000,43.67,SFH,OO,1
3558,1448973394,720,DE,19808,158424.07,0.0275,1142.8,0.0,C,180,11/08/2019,167,0.0,375000,42.25,SFH,OO,1
7867,1463454635,720,LA,70131,158995.82,0.03625,734.24,0.0,C,360,04/21/2020,352,0.0,218000,72.93,SFH,OO,1
38391,1469222499,720,AZ,85050,498030.55,0.025,1975.6,0.0,C,360,10/14/2020,358,0.0,1000000,49.8,SFH,OO,1
14856,1466674908,720,CA,93311,157771.45,0.02625,1119.07,0.0,C,180,06/11/2020,166,0.0,610000,25.86,SFH,OO,1
42700,1473052478,720,CA,93010,229103.32,0.0225,879.17,0.0,C,360,10/27/2020,358,0.0,650000,35.25,SFH,OO,1
50301,1473145371,720,CA,92109,508586.72,0.0275,2082.03,0.0,C,360,11/16/2020,359,0.0,725000,70.15,SFH,OO,1
11445,1463510436,720,AZ,85338,305226.16,0.0325,1344.35,0.0,C,360,05/18/2020,353,0.0,394900,77.29,SFH,OO,1
23650,1466796172,720,SC,29681,196166.97,0.0275,1357.24,0.0,C,180,08/05/2020,176,0.0,285000,68.83,SFH,OO,1
46088,1473093555,720,MN,55356,345330.07,0.02375,1344.7,74.96,C,360,11/03/2020,359,0.0,370000,93.33,SFH,OO,1
19366,1466736467,720,NE,68105,150873.11,0.03875,714.76,0.0,C,360,07/13/2020,355,0.0,190000,79.41,SFH,OO,1
26892,1469074924,720,NJ,7016,364322.75,0.02625,1979.5,0.0,C,240,08/25/2020,236,0.0,650000,56.05,SFH,OO,1
46087,1473093548,720,TX,78665,227115.54,0.0275,938.55,231.82,C,360,11/03/2020,353,0.0,242000,93.85,SFH,OO,1
48254,1473120085,720,WI,53185,278020.61,0.02875,1157.55,39.53,C,360,11/10/2020,358,0.0,335000,82.99,SFH,OO,1
12618,1466643085,720,TN,37934,501676.21,0.02875,2117.61,0.0,C,360,05/26/2020,353,0.0,850000,59.02,SFH,OO,1
42828,1473053963,720,FL,32771,175313.86,0.0225,672.75,0.0,C,360,10/27/2020,359,0.0,290000,60.45,SFH,OO,1
34413,1469173577,720,AZ,85024,130336.41,0.02375,509.48,0.0,C,360,09/29/2020,357,0.0,260000,50.13,SFH,OO,1
41640,1469260135,720,GA,30040,219312.71,0.0275,900.17,0.0,C,360,10/20/2020,357,0.0,454000,48.31,SFH,OO,1
13591,1466655576,720,CO,80829,227037.72,0.0275,1610.03,0.0,C,180,06/01/2020,172,0.0,640000,35.47,SFH,OO,1
49876,1473140414,720,MD,21702,350344.38,0.025,1386.87,0.0,C,360,11/16/2020,359,0.0,610000,57.43,SFH,OO,1
40636,1469248783,720,CO,80526,298901.4,0.02625,1204.95,0.0,C,360,10/23/2020,358,0.0,420000,71.17,SFH,OO,1
26342,1469068363,720,CO,80906,347536.85,0.02875,1452.12,0.0,C,360,08/21/2020,356,0.0,700000,49.65,SFH,OO,1
46668,1473099883,720,NJ,8515,366483.8,0.02625,1694.64,86.92,C,300,11/03/2020,292,0.0,415000,88.31,SFH,OO,1
42784,1473053435,720,CA,95020,306026.21,0.02625,1233.67,0.0,C,360,10/27/2020,358,0.0,900000,34.0,SFH,OO,1
29469,1469112948,720,MO,63131,452550.02,0.0275,1857.5,0.0,C,360,09/08/2020,357,0.0,801000,56.5,SFH,OO,1
6326,1463429587,720,OK,74112,127798.4,0.0275,909.9,0.0,C,180,03/26/2020,170,0.0,167600,76.25,SFH,OO,1
43097,1473056941,720,MD,20817,301759.72,0.0225,1996.04,0.0,C,180,10/26/2020,178,0.0,780000,38.69,SFH,OO,1
146,1440011987,720,CA,95742,150310.28,0.0375,1454.44,0.0,C,180,06/01/2016,125,0.0,298000,50.44,SFH,OO,1
21510,1466765839,720,MD,21234,137436.97,0.0275,960.25,0.0,C,180,07/23/2020,174,0.0,250000,54.97,SFH,OO,1
19195,1466734173,720,GA,30309,234868.23,0.0275,967.53,0.0,C,360,07/08/2020,355,0.0,350000,67.11,SFH,OO,1
27581,1469084196,720,NC,28027,399525.61,0.025,1599.05,151.76,C,360,08/24/2020,355,0.0,427000,93.57,SFH,OO,1
44798,1473076287,720,NC,27518,233709.13,0.03,988.72,0.0,C,360,10/29/2020,358,0.0,375000,62.32,SFH,OO,1
36915,1469204604,720,NH,3062,261804.86,0.02375,1754.75,0.0,C,180,10/07/2020,177,0.0,500000,52.36,SFH,OO,1
42672,1473052148,720,NM,87111,164148.96,0.0225,1085.48,0.0,C,180,10/21/2020,178,0.0,300000,54.72,SFH,OO,1
30624,1469126260,720,CA,95621,99483.91,0.03,421.6,0.0,C,360,09/10/2020,357,0.0,200000,49.74,SFH,OO,1
38367,1469222218,720,CO,80125,568531.75,0.03,2405.25,0.0,C,360,10/14/2020,358,0.0,725000,78.42,SFH,OO,1
36837,1469203747,720,ME,4964,99616.26,0.025,395.12,0.0,C,360,10/05/2020,358,0.0,175000,56.92,SFH,OO,1
9993,1463489276,720,NC,27587,503479.06,0.03125,2186.43,0.0,C,360,04/30/2020,352,0.0,1140000,44.16,SFH,OO,1
13551,1466655089,720,CT,6605,487553.02,0.03,2084.41,0.0,C,360,06/01/2020,352,0.0,650000,75.01,SFH,OO,1
50876,1473151882,720,NC,28104,448648.16,0.0275,1837.09,0.0,C,360,11/18/2020,359,0.0,807000,55.59,SFH,OO,1
13929,1466659826,720,NV,89441,313067.31,0.0275,1292.08,0.0,C,360,06/04/2020,354,0.0,534999,58.52,SFH,OO,1
17227,1466704440,720,GA,30259,178213.66,0.0325,783.38,0.0,C,360,06/22/2020,354,0.0,440000,40.5,SFH,OO,1
1127,1440048328,720,OR,97479,45879.18,0.04375,455.17,0.0,C,180,12/26/2017,118,0.0,174000,26.37,SFH,OO,1
27696,1469085524,720,TX,77382,398941.56,0.0225,2670.13,0.0,C,180,08/28/2020,176,0.0,680000,58.67,SFH,OO,1
13080,1466648936,720,NC,28075,321511.89,0.0325,1591.09,0.0,C,300,05/29/2020,293,0.0,440000,73.07,SFH,OO,1
50468,1473147294,720,MN,55304,394456.17,0.0225,1513.69,0.0,C,360,11/18/2020,358,0.0,700000,56.35,SFH,OO,1
32752,1469152167,720,AL,36609,119299.49,0.0225,792.65,0.0,C,180,09/23/2020,177,0.0,185000,64.49,SFH,OO,1
26466,1469069825,720,IL,60046,227648.59,0.0225,1519.8,0.0,C,180,08/24/2020,176,0.0,290000,78.5,SFH,OO,1
39656,1469237463,720,CO,80620,186483.08,0.0325,814.27,0.0,C,360,10/15/2020,358,0.0,300000,62.16,SFH,OO,1
42520,1473050423,720,FL,32780,120944.92,0.02875,568.3,0.0,C,300,10/26/2020,298,0.0,240000,50.39,SFH,OO,1
47066,1473104311,720,TX,78163,286175.97,0.03125,1611.05,0.0,C,240,11/06/2020,239,0.0,540000,53.0,SFH,OO,1
28909,1469102733,720,CA,90232,718115.06,0.02875,3008.39,0.0,C,360,09/02/2020,354,0.0,1440000,49.87,SFH,OO,1
48224,1473119749,720,GA,30134,177474.61,0.025,798.54,0.0,C,300,11/10/2020,299,0.0,225000,78.88,SFH,OO,1
23125,1466787601,720,SC,29063,304309.01,0.03125,1743.2,0.0,C,240,07/31/2020,235,0.0,530000,57.42,SFH,OO,1
14602,1466671821,720,TX,77354,217783.54,0.0275,1519.13,0.0,C,180,06/09/2020,174,0.0,305000,71.4,SFH,OO,1
23309,1466791892,720,GA,30179,143444.49,0.03625,661.27,0.0,C,360,07/31/2020,354,0.0,188000,76.3,SFH,OO,1
31468,1469137622,720,CO,80013,119329.39,0.0275,834.7,0.0,C,180,09/18/2020,176,0.0,330000,36.16,SFH,OO,1
18759,1466728803,720,VA,23464,158145.08,0.03,674.57,0.0,C,360,07/06/2020,353,0.0,240000,65.89,SFH,OO,1
11925,1466630934,720,KY,40272,255607.58,0.0275,1056.83,110.58,C,360,05/20/2020,353,0.0,272500,93.8,SFH,OO,1
47046,1473104105,720,MI,48165,348455.93,0.02625,2365.53,0.0,C,180,11/06/2020,178,0.0,455000,76.58,SFH,OO,1
26783,1469073652,720,VA,22043,499158.19,0.03,2122.78,0.0,C,360,08/25/2020,355,0.0,634950,78.61,SFH,OO,1
43023,1473056164,720,CO,80526,313072.62,0.025,1244.63,0.0,C,360,10/27/2020,358,0.0,530000,59.07,SFH,OO,1
34418,1469173627,720,NJ,8081,129370.93,0.03375,574.73,0.0,C,360,09/29/2020,357,0.0,185000,69.93,SFH,OO,1
23793,1466797881,720,MA,2045,435523.95,0.02875,1825.53,0.0,C,360,08/05/2020,355,0.0,550000,79.19,SFH,OO,1
12736,1466644547,720,LA,70075,137490.49,0.0325,607.11,0.0,C,360,05/26/2020,353,0.0,189000,72.75,SFH,OO,1
