index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
22159,1466775648,720,GA,30549,170985.66,0.03,1290.46,0.0,C,180,07/28/2020,175,0.0,305000,56.06,SFH,OO,1
43429,1473060737,720,CA,95747,468446.91,0.0275,1969.76,0.0,C,360,10/28/2020,345,0.0,720000,65.06,SFH,OO,1
28705,1469100448,720,WA,98118,376422.38,0.02625,1533.9,0.0,C,360,09/01/2020,353,0.0,640000,58.82,SFH,OO,1
35881,1469191017,720,MA,1001,128325.5,0.0225,669.16,0.0,C,240,10/05/2020,238,0.0,175000,73.33,SFH,OO,1
12580,1466639992,720,AZ,85396,241277.48,0.03,1037.15,0.0,C,360,05/26/2020,348,0.0,330000,73.11,SFH,OO,1
14367,1466668918,720,FL,33029,269181.87,0.03,1146.76,0.0,C,360,06/08/2020,354,0.0,390000,69.02,SFH,OO,1
32337,1469147464,720,MO,63021,197684.19,0.02625,1348.88,0.0,C,180,09/22/2020,177,0.0,428000,46.19,SFH,OO,1
41472,1469258147,720,MD,20814,539189.05,0.025,2138.45,0.0,C,360,10/20/2020,358,0.0,790000,68.25,SFH,OO,1
13476,1466654124,720,VA,22701,271393.78,0.035,1230.38,0.0,C,360,06/02/2020,354,0.0,350000,77.54,SFH,OO,1
17811,1466714159,720,OH,45102,176250.23,0.0275,728.71,0.0,C,360,06/30/2020,354,0.0,302000,58.36,SFH,OO,1
6013,1463424968,720,MD,20740,251836.08,0.0275,1045.1,0.0,C,360,03/25/2020,351,0.0,326000,77.25,SFH,OO,1
13553,1466655113,720,FL,32934,354655.35,0.0275,1674.56,0.0,C,300,06/01/2020,292,0.0,515000,68.87,SFH,OO,1
42637,1473051736,720,MN,55369,208537.02,0.025,2036.23,0.0,C,120,10/26/2020,115,0.0,500000,41.71,SFH,OO,1
11176,1463506467,720,CO,81623,380589.76,0.03125,2736.55,0.0,C,180,05/15/2020,173,0.0,675000,56.38,SFH,OO,1
50225,1473144440,720,CA,93727,271715.56,0.0225,1044.46,0.0,C,360,11/16/2020,357,0.0,375000,72.46,SFH,OO,1
4743,1448999118,720,FL,34491,117950.09,0.03125,514.91,0.0,C,360,01/16/2020,349,0.0,235000,50.19,SFH,OO,1
6980,1463440360,720,WI,54956,223590.92,0.0275,1574.4,65.73,C,180,04/03/2020,172,0.0,272000,82.2,SFH,OO,1
8269,1463460533,720,AL,35405,205717.54,0.03,995.84,0.0,C,300,04/22/2020,291,0.0,355000,57.95,SFH,OO,1
18821,1466729595,720,MS,38651,212439.78,0.0275,875.14,0.0,C,360,07/06/2020,355,0.0,295000,72.01,SFH,OO,1
20700,1466755533,720,TX,75052,150205.49,0.03,638.78,0.0,C,360,07/20/2020,355,0.0,218000,68.9,SFH,OO,1
5719,1463418911,720,NJ,7076,374362.39,0.03125,2165.54,0.0,C,240,02/13/2020,230,0.0,610000,61.37,SFH,OO,1
