index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
34024,1469168262,720,MD,21904,309056.73,0.03,1313.3,0.0,C,360,09/28/2020,357,0.0,425000,72.72,SFH,OO,1
41261,1469255838,720,MN,55117,160527.4,0.025,646.2,0.0,C,360,10/21/2020,350,0.0,573300,28.0,SFH,OO,1
29624,1469114860,720,DE,19734,185214.16,0.03,784.92,0.0,C,360,09/08/2020,357,0.0,350000,52.92,SFH,OO,1
30749,1469128217,720,AZ,85259,495561.93,0.03,2103.8,0.0,C,360,09/15/2020,356,0.0,685000,72.34,SFH,OO,1
43874,1473065868,720,CT,6483,309381.88,0.02625,1247.2,49.17,C,360,10/26/2020,358,0.0,380000,81.42,SFH,OO,1
19221,1466734603,720,TX,77065,215195.13,0.0225,1454.29,0.0,C,180,07/09/2020,173,0.0,350000,61.48,SFH,OO,1
19828,1466744842,720,IA,50021,148838.23,0.03625,684.08,0.0,C,360,07/14/2020,355,0.0,215000,69.23,SFH,OO,1
11596,1463512556,720,SC,29710,337538.59,0.0325,1486.23,173.6,C,360,05/18/2020,353,0.0,360000,93.76,SFH,OO,1
45006,1473079927,720,MI,49301,323177.78,0.0225,2127.03,0.0,C,180,11/02/2020,179,0.0,610000,52.98,SFH,OO,1
42259,1473047478,720,CA,91204,241376.7,0.02875,1027.9,0.0,C,360,10/26/2020,343,0.0,490000,49.26,SFH,OO,1
46299,1473095808,720,CA,95136,246357.27,0.025,979.76,0.0,C,360,11/04/2020,358,0.0,890000,27.68,SFH,OO,1
6869,1463437994,720,MN,55343,162100.79,0.0275,1146.87,0.0,C,180,03/27/2020,171,0.0,392000,41.35,SFH,OO,1
36558,1469200636,720,MN,55129,240769.58,0.025,1620.3,0.0,C,180,10/06/2020,178,0.0,400000,60.19,SFH,OO,1
37116,1469206815,720,FL,34639,148595.92,0.0225,982.63,0.0,C,180,10/07/2020,178,0.0,225000,66.04,SFH,OO,1
24274,1466805619,720,FL,33713,78584.83,0.03,552.47,0.0,C,180,08/10/2020,176,0.0,144000,54.57,SFH,OO,1
32690,1469151474,720,TN,37027,528078.98,0.02375,3596.54,0.0,C,180,09/23/2020,171,0.0,730000,72.34,SFH,OO,1
25941,1466827852,720,VA,20175,477352.88,0.03,2680.16,0.0,C,240,08/19/2020,236,0.0,950000,50.25,SFH,OO,1
11470,1463510840,720,TX,75036,355205.52,0.03375,1591.99,54.02,C,360,05/15/2020,353,0.0,432000,82.22,SFH,OO,1
11684,1463513695,720,KY,40241,129164.31,0.03,732.07,0.0,C,240,05/18/2020,233,0.0,200000,64.58,SFH,OO,1
41548,1469259053,720,OR,97035,195281.54,0.03,826.34,0.0,C,360,10/21/2020,358,0.0,450000,43.4,SFH,OO,1
24246,1466805254,720,GA,30214,312939.75,0.03125,1350.45,257.45,C,360,08/05/2020,356,0.0,327000,95.7,SFH,OO,1
28732,1469100752,720,MI,48187,228315.56,0.03,967.58,63.11,C,360,09/03/2020,357,0.0,250000,91.33,SFH,OO,1
27769,1469086373,720,PA,18216,84546.77,0.0275,584.29,0.0,C,180,08/28/2020,176,0.0,155000,54.55,SFH,OO,1
811,1440038576,720,CA,92003,164985.11,0.025,1505.61,0.0,C,180,12/27/2016,131,0.0,475000,34.73,SFH,OO,1
37753,1469215220,720,TX,77423,184810.31,0.0275,1272.42,0.0,C,180,10/13/2020,176,0.0,261000,70.81,SFH,OO,1
9227,1463477792,720,NC,28412,241461.87,0.0275,1000.19,0.0,C,360,04/30/2020,352,0.0,325000,74.3,SFH,OO,1
8791,1463469476,720,OH,44606,205107.45,0.03,885.37,0.0,C,360,04/27/2020,351,0.0,283000,72.48,SFH,OO,1
37019,1469205718,720,VA,22308,496207.61,0.02625,2000.47,0.0,C,360,10/07/2020,358,0.0,690000,71.91,SFH,OO,1
46084,1473093506,720,NC,28277,429293.19,0.0325,1871.39,0.0,C,360,11/02/2020,359,0.0,611000,70.26,SFH,OO,1
37053,1469206112,720,WA,98597,374962.72,0.02375,1462.89,0.0,C,360,10/08/2020,358,0.0,666000,56.3,SFH,OO,1
10850,1463502110,720,VA,24550,292081.27,0.0325,1305.18,99.67,C,360,05/14/2020,348,0.0,316000,92.43,SFH,OO,1
17637,1466712120,720,AK,99502,96862.48,0.02875,684.59,0.0,C,180,06/30/2020,173,0.0,218000,44.43,SFH,OO,1
50246,1473144721,720,CA,92881,241932.14,0.02875,1022.71,0.0,C,360,11/17/2020,348,0.0,530000,45.65,SFH,OO,1
798,1440038204,720,NM,87301,64268.95,0.03,1290.01,0.0,C,180,12/20/2016,21,0.0,600000,10.71,SFH,OO,1
648,1440031803,720,FL,32225,111490.34,0.025,984.18,0.0,C,180,10/26/2016,130,0.0,240439,46.37,SFH,OO,1
39521,1469235954,720,VA,20155,393777.22,0.0225,2603.96,0.0,C,180,10/19/2020,178,0.0,606000,64.98,SFH,OO,1
35561,1469186991,720,KY,40068,298350.3,0.02625,1204.95,0.0,C,360,10/02/2020,357,0.0,700000,42.62,SFH,OO,1
43238,1473058558,720,MN,55347,240131.01,0.0225,1587.93,0.0,C,180,10/29/2020,178,0.0,400000,60.03,SFH,OO,1
30190,1469121386,720,CT,6260,163719.22,0.02625,663.13,0.0,C,360,09/11/2020,355,0.0,224000,73.09,SFH,OO,1
19944,1466746250,720,SC,29642,108811.6,0.02625,749.04,0.0,C,180,07/15/2020,175,0.0,250000,43.52,SFH,OO,1
6241,1463428266,720,IL,60015,251623.68,0.02875,1849.07,0.0,C,180,03/26/2020,168,0.0,521000,48.3,SFH,OO,1
15046,1466677141,720,IL,60503,253821.3,0.0325,1118.38,34.26,C,360,06/11/2020,354,0.0,310000,81.88,SFH,OO,1
3010,1448960946,720,AZ,85037,170335.01,0.03875,818.21,34.8,C,360,10/10/2019,346,0.0,207000,82.29,SFH,OO,1
18116,1466717954,720,CA,92084,424325.76,0.03375,1898.8,0.0,C,360,07/01/2020,352,0.0,735000,57.73,SFH,OO,1
31747,1469140840,720,TN,37803,131020.42,0.025,521.56,0.0,C,360,09/21/2020,357,0.0,244000,53.7,SFH,OO,1
45164,1473081725,720,DE,19701,130568.77,0.0225,1255.03,0.0,C,120,10/30/2020,117,0.0,260000,50.22,SFH,OO,1
5661,1463417301,720,RI,2830,199545.89,0.03375,1175.79,0.0,C,240,03/13/2020,231,0.0,485000,41.14,SFH,OO,1
22343,1466777883,720,WA,98115,330884.81,0.0275,1365.57,0.0,C,360,07/28/2020,354,0.0,900000,36.76,SFH,OO,1
14125,1466662317,720,TX,77494,381361.51,0.02875,2710.96,0.0,C,180,06/02/2020,171,0.0,575000,66.32,SFH,OO,1
10852,1463502136,720,AZ,85041,295037.41,0.0325,1299.09,149.25,C,360,05/14/2020,353,0.0,315000,93.66,SFH,OO,1
14882,1466675178,720,MN,55422,163702.78,0.035,1201.0,0.0,C,180,06/10/2020,174,0.0,210000,77.95,SFH,OO,1
23367,1466792619,720,CA,90278,117401.5,0.03,498.4,0.0,C,360,08/03/2020,356,0.0,800000,14.68,SFH,OO,1
31894,1469142473,720,TX,75219,380027.75,0.03,1610.53,92.32,C,360,09/21/2020,357,0.0,446000,85.21,SFH,OO,1
2404,1448945293,720,NC,28704,119963.67,0.0275,894.59,0.0,C,180,08/01/2019,164,0.0,259000,46.32,SFH,OO,1
33305,1469160111,720,DE,19713,210110.86,0.02875,877.91,29.98,C,360,09/22/2020,356,0.0,240000,87.55,SFH,OO,1
14578,1466671573,720,GA,30513,294881.3,0.02875,2134.2,0.0,C,180,06/05/2020,168,0.0,800000,36.86,SFH,OO,1
945,1440043758,720,ID,83843,62407.15,0.03375,458.85,0.0,C,240,08/29/2017,198,0.0,160000,39.0,SFH,OO,1
45904,1473091351,720,NJ,8807,418525.64,0.02875,1742.55,0.0,C,360,11/02/2020,358,0.0,550000,76.1,SFH,OO,1
38693,1469226607,720,CO,80209,406007.73,0.02625,1636.73,0.0,C,360,10/15/2020,358,0.0,600000,67.67,SFH,OO,1
49850,1473140117,720,CO,80104,248693.0,0.025,991.75,0.0,C,360,11/16/2020,355,0.0,365000,68.14,SFH,OO,1
32345,1469147571,720,CA,91321,447627.63,0.02875,1867.02,0.0,C,360,09/22/2020,359,0.0,600000,74.6,SFH,OO,1
14008,1466660832,720,AZ,85383,296292.26,0.03,2147.46,0.0,C,180,06/04/2020,174,0.0,575000,51.53,SFH,OO,1
41237,1469255580,720,CA,93546,164393.13,0.03,695.48,0.0,C,360,10/19/2020,358,0.0,560000,29.36,SFH,OO,1
16248,1466692033,720,NC,28273,208172.66,0.03875,1270.76,0.0,C,240,06/18/2020,234,0.0,265000,78.56,SFH,OO,1
719,1440034997,720,FL,34104,69665.65,0.03,624.29,0.0,C,180,11/23/2016,131,0.0,250000,27.87,SFH,OO,1
17433,1466709597,720,MD,21797,410685.38,0.02375,2792.39,0.0,C,180,06/29/2020,174,0.0,750000,54.76,SFH,OO,1
49146,1473130332,720,MD,20850,197220.34,0.0225,1862.75,0.0,C,120,11/12/2020,119,0.0,585000,33.71,SFH,OO,1
19003,1466731872,720,TN,38120,259994.81,0.0275,1805.13,0.0,C,180,07/08/2020,175,0.0,400000,65.0,SFH,OO,1
12007,1466632054,720,NJ,8070,159761.17,0.0275,662.58,0.0,C,360,05/20/2020,352,0.0,240000,66.57,SFH,OO,1
47244,1473106324,720,MN,55089,489140.99,0.02875,2032.97,0.0,C,360,11/06/2020,359,0.0,700000,69.88,SFH,OO,1
21689,1466768114,720,MN,55330,317218.73,0.0275,1307.6,0.0,C,360,07/27/2020,355,0.0,428000,74.12,SFH,OO,1
13918,1466659651,720,CA,91706,247517.62,0.0325,1088.02,0.0,C,360,06/04/2020,354,0.0,525000,47.15,SFH,OO,1
9111,1463476000,720,NC,28411,345780.8,0.03375,1551.76,0.0,C,360,04/29/2020,350,0.0,448000,77.18,SFH,OO,1
3029,1448961290,720,SC,29301,149506.48,0.03625,1153.66,0.0,C,180,10/08/2019,166,0.0,235000,63.62,SFH,OO,1
20467,1466752670,720,MO,64804,97416.18,0.03375,708.76,0.0,C,180,07/16/2020,174,0.0,125000,77.93,SFH,OO,1
10005,1463489425,720,NC,28098,268318.4,0.0275,1117.07,77.53,C,360,04/30/2020,352,0.0,295000,90.96,SFH,OO,1
27340,1469081242,720,KY,40324,287979.59,0.0225,1931.84,0.0,C,180,08/27/2020,175,0.0,450000,64.0,SFH,OO,1
16534,1466695648,720,GA,30188,262114.02,0.03125,1134.34,0.0,C,360,06/22/2020,354,0.0,331000,79.19,SFH,OO,1
4032,1448982882,720,TN,37681,120784.09,0.0375,570.76,0.0,C,360,12/04/2019,347,0.0,148000,81.61,SFH,OO,1
15908,1466687942,720,MD,20850,207224.38,0.0275,1480.75,0.0,C,180,06/17/2020,168,0.0,500000,41.44,SFH,OO,1
21763,1466769062,720,CA,95301,131981.82,0.02875,924.19,0.0,C,180,07/27/2020,175,0.0,276000,47.82,SFH,OO,1
38416,1469222804,720,CA,90806,389359.88,0.02625,2101.17,0.0,C,240,10/14/2020,238,0.0,640000,60.84,SFH,OO,1
38857,1469228322,720,DC,20007,605946.27,0.02875,2530.84,0.0,C,360,10/16/2020,358,0.0,1800000,33.66,SFH,OO,1
7902,1463455202,720,TX,75142,106163.61,0.0325,772.94,0.0,C,180,04/10/2020,172,0.0,300000,35.39,SFH,OO,1
31008,1469131153,720,PA,17011,408083.09,0.0225,2711.4,0.0,C,180,09/17/2020,177,0.0,570000,71.59,SFH,OO,1
16413,1466694120,720,NJ,8061,148074.16,0.02625,1024.51,0.0,C,180,06/19/2020,174,0.0,330000,44.87,SFH,OO,1
49889,1473140562,720,FL,34285,309556.37,0.02875,1286.58,0.0,C,360,11/16/2020,359,0.0,400000,77.39,SFH,OO,1
13658,1466656442,720,TN,37138,301310.3,0.0275,1245.8,0.0,C,360,06/01/2020,353,0.0,513000,58.73,SFH,OO,1
25390,1466820220,720,NJ,8534,462660.17,0.03,1964.13,0.0,C,360,08/17/2020,356,0.0,630000,73.44,SFH,OO,1
6780,1463436673,720,GA,30350,96340.21,0.03125,1000.53,0.0,C,120,03/31/2020,111,0.0,309000,31.18,SFH,OO,1
37701,1469213514,720,CA,92128,432674.39,0.025,1726.33,0.0,C,360,10/13/2020,354,0.0,999999,43.27,SFH,OO,1
11757,1466628615,720,NC,28638,105863.8,0.025,732.97,0.0,C,180,05/19/2020,172,0.0,177000,59.81,SFH,OO,1
25523,1466821772,720,TX,79602,150637.83,0.03,854.08,0.0,C,240,08/17/2020,235,0.0,274000,54.98,SFH,OO,1
10358,1463494417,720,TN,37172,124017.07,0.02375,859.2,0.0,C,180,04/30/2020,171,0.0,240000,51.67,SFH,OO,1
49430,1473135364,720,CA,90039,393279.38,0.02625,1582.5,0.0,C,360,11/16/2020,359,0.0,799000,49.22,SFH,OO,1
29317,1469109761,720,AZ,85213,343221.89,0.025,2331.46,0.0,C,180,09/04/2020,176,0.0,600000,57.2,SFH,OO,1
29245,1469108979,720,NC,27527,326096.87,0.02625,1317.01,120.23,C,360,09/08/2020,357,0.0,371000,87.9,SFH,OO,1
24614,1466810882,720,CA,91384,453615.98,0.0275,1865.25,0.0,C,360,08/12/2020,356,0.0,590000,76.88,SFH,OO,1
45603,1473086807,720,MT,59044,301959.51,0.0225,1988.26,0.0,C,180,11/02/2020,179,0.0,450000,67.1,SFH,OO,1
5958,1463424158,720,WI,53095,342468.13,0.0375,1611.64,89.9,C,360,03/25/2020,351,0.0,420000,81.54,SFH,OO,1
42551,1473050738,720,FL,33186,366536.64,0.0225,2423.81,0.0,C,180,10/26/2020,178,0.0,535000,68.51,SFH,OO,1
49743,1473138897,720,TX,77406,214909.37,0.03125,927.65,0.0,C,360,11/13/2020,355,0.0,300000,71.64,SFH,OO,1
38509,1469224461,720,AZ,85701,468572.51,0.0225,3098.55,0.0,C,180,10/16/2020,178,0.0,999999,46.86,SFH,OO,1
26802,1469073918,720,NM,87144,224078.38,0.03125,966.42,0.0,C,360,08/25/2020,356,0.0,282000,79.46,SFH,OO,1
25049,1466816103,720,AR,72019,283229.02,0.0225,1897.98,26.56,C,180,08/14/2020,176,0.0,353500,80.12,SFH,OO,1
22157,1466775622,720,IL,60101,285683.07,0.035,2116.05,0.0,C,180,07/27/2020,172,0.0,370000,77.21,SFH,OO,1
22690,1466782065,720,FL,33186,417595.06,0.03375,1861.23,0.0,C,360,07/29/2020,355,0.0,614000,68.01,SFH,OO,1
30093,1469120305,720,SC,29928,285178.81,0.02875,1191.57,0.0,C,360,09/10/2020,356,0.0,800000,35.65,SFH,OO,1
34520,1469174732,720,CO,80129,393993.8,0.02875,1647.12,0.0,C,360,09/29/2020,356,0.0,550000,71.64,SFH,OO,1
8100,1463458057,720,MA,2056,200632.46,0.0275,849.14,0.0,C,360,04/20/2020,339,0.0,430000,46.66,SFH,OO,1
4378,1448990158,720,CA,93422,129251.96,0.03125,950.87,0.0,C,180,12/23/2019,168,0.0,470000,27.5,SFH,OO,1
34095,1469169047,720,MA,2043,556909.53,0.025,2208.73,0.0,C,360,10/16/2020,358,0.0,1030000,54.07,SFH,OO,1
13671,1466656624,720,VA,23235,101025.18,0.02375,695.82,0.0,C,180,06/01/2020,172,0.0,230000,43.92,SFH,OO,1
7521,1463449593,720,MS,39402,264671.67,0.03375,1184.82,89.33,C,360,04/14/2020,358,8143.62,300000,88.22,SFH,OO,1
17020,1466701776,720,NC,28602,130797.78,0.0375,611.31,0.0,C,360,06/23/2020,354,0.0,166000,78.79,SFH,OO,1
20483,1466752894,720,NC,28104,201793.16,0.02625,1395.66,0.0,C,180,07/20/2020,174,0.0,400000,50.45,SFH,OO,1
18115,1466717947,720,UT,84037,318870.52,0.03375,1423.55,0.0,C,360,07/01/2020,354,0.0,595000,53.59,SFH,OO,1
7999,1463456614,720,AZ,85390,196174.3,0.025,1358.25,0.0,C,180,04/15/2020,172,0.0,710000,27.63,SFH,OO,1
50369,1473146171,720,VA,20152,560938.29,0.02625,2261.29,0.0,C,360,11/16/2020,358,0.0,711000,78.89,SFH,OO,1
38100,1469219271,720,VA,20120,475864.53,0.0275,1955.88,0.0,C,360,10/14/2020,357,0.0,750000,63.45,SFH,OO,1
2911,1448958502,720,WV,26105,130085.06,0.0399,826.44,0.0,C,240,09/27/2019,224,0.0,182000,71.48,SFH,OO,2
