index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
13136,1466649645,720,MI,48042,202733.64,0.03,1453.67,0.0,C,180,05/28/2020,172,0.0,378000,53.63,SFH,OO,1
8294,1463460889,720,PA,18337,98728.1,0.035,449.04,0.0,C,360,04/22/2020,352,0.0,200000,49.36,SFH,OO,1
16727,1466698204,720,NJ,7731,125590.02,0.0275,520.51,0.0,C,360,06/22/2020,353,0.0,350000,35.88,SFH,OO,1
4797,1449000510,720,MO,64060,353860.59,0.02375,2485.06,0.0,C,180,12/18/2019,168,0.0,470000,75.29,SFH,OO,1
19045,1466732375,720,TX,75181,171455.23,0.0275,709.73,0.0,C,360,07/08/2020,353,0.0,265000,64.7,SFH,OO,1
33137,1469158222,720,CA,94530,352011.45,0.0275,2436.25,0.0,C,180,09/23/2020,175,0.0,850000,41.41,SFH,OO,1
44723,1473075412,720,TX,79109,206257.78,0.0275,845.06,94.88,C,360,10/30/2020,358,0.0,226000,91.26,SFH,OO,1
21222,1466762158,720,FL,33331,308259.2,0.0275,1702.4,0.0,C,240,07/23/2020,235,0.0,450000,68.5,SFH,OO,1
34280,1469172009,720,TX,77386,168960.71,0.0275,786.54,36.94,C,300,09/29/2020,297,0.0,197000,85.77,SFH,OO,1
46884,1473102265,720,WI,53092,196051.38,0.035,883.18,0.0,C,360,10/30/2020,358,0.0,263000,74.54,SFH,OO,1
25446,1466820840,720,TN,37922,287807.5,0.0275,1580.41,0.0,C,240,08/17/2020,236,0.0,775000,37.14,SFH,OO,1
47402,1473110508,720,GA,30305,438533.06,0.02625,2358.46,0.0,C,240,11/06/2020,239,0.0,990000,44.3,SFH,OO,1
36636,1469201493,720,UT,84020,493164.35,0.02625,1996.2,0.0,C,360,10/07/2020,354,0.0,665000,74.16,SFH,OO,1
27563,1469083974,720,HI,96789,355424.19,0.02875,1490.29,0.0,C,360,08/28/2020,356,0.0,449000,79.16,SFH,OO,1
26023,1469064651,720,NV,89523,384135.46,0.02875,1605.04,0.0,C,360,08/19/2020,356,0.0,512000,75.03,SFH,OO,1
33048,1469155558,720,VA,23692,128155.75,0.025,541.32,0.0,C,360,09/23/2020,335,0.0,230000,55.72,SFH,OO,1
10136,1463491348,720,CO,80909,210154.45,0.03125,917.79,0.0,C,360,05/07/2020,350,0.0,450000,46.7,SFH,OO,1
40367,1469245722,720,WA,98499,433652.34,0.0275,1779.93,0.0,C,360,10/20/2020,357,0.0,600000,72.28,SFH,OO,1
19753,1466743877,720,GA,30188,272507.53,0.03125,1179.32,0.0,C,360,07/14/2020,354,0.0,375000,72.67,SFH,OO,1
6309,1463429355,720,OH,44212,182796.83,0.03,1315.56,0.0,C,180,03/23/2020,171,0.0,240000,76.17,SFH,OO,1
34486,1469174351,720,CO,80223,328971.7,0.02625,1333.48,0.0,C,360,09/25/2020,357,0.0,575000,57.21,SFH,OO,1
19635,1466739727,720,NH,3580,276422.48,0.02375,1870.41,0.0,C,180,07/13/2020,175,0.0,357000,77.43,SFH,OO,1
48599,1473124129,720,NJ,7675,419026.04,0.025,2228.24,0.0,C,240,11/10/2020,239,0.0,715000,58.61,SFH,OO,1
48149,1473118915,720,PA,17236,208400.24,0.03125,1458.84,0.0,C,180,11/09/2020,179,0.0,277500,75.1,SFH,OO,1
6897,1463439222,720,MN,55347,267170.1,0.03375,1196.75,0.0,C,360,04/03/2020,352,0.0,470000,56.84,SFH,OO,1
3731,1448976165,720,WA,99205,139727.41,0.03375,837.39,0.0,C,240,11/14/2019,227,0.0,205000,68.16,SFH,OO,1
28001,1469089062,720,NV,89134,178748.71,0.02875,1245.95,0.0,C,180,08/31/2020,176,0.0,380000,47.04,SFH,OO,1
42521,1473050431,720,VA,22192,285486.97,0.02875,1190.74,0.0,C,360,10/26/2020,357,0.0,394718,72.33,SFH,OO,1
15700,1466685227,720,PA,18966,113256.0,0.03,809.36,0.0,C,180,06/15/2020,173,0.0,420000,26.97,SFH,OO,1
30356,1469123291,720,GA,30342,242096.72,0.025,1636.83,0.0,C,180,09/09/2020,177,0.0,428500,56.5,SFH,OO,1
25394,1466820261,720,FL,32163,414384.07,0.02875,1731.43,0.0,C,360,08/17/2020,356,0.0,750000,55.25,SFH,OO,1
4326,1448989341,720,AL,36575,147682.45,0.03375,1104.25,0.0,C,180,12/24/2019,168,0.0,225000,65.64,SFH,OO,1
