index,UNIQUE_ID,CURRENT_FICO_PRIM,PROP_STATE,PROP_ZIP,UNPAID_BALANCE,INTEREST_RATE,PRINCIPAL_AND_INTEREST,MI_AMT,LOAN_TYPE,LOAN_TERM,ORIGINATION_DATE,REMAINING_TERM,ORIG_HELOC_BALANCE,CURRENT_PROPERTY_VALUE,LTV,PROPERTY_TYPE,CURRENT_OCCUPANCY_TYPE,NUMBER_OF_UNITS
4128,1448984557,720,WA,98382,226167.83,0.03375,1019.87,0.0,C,360,12/13/2019,351,3721.96,391000,57.84,SFH,OO,1
44569,1473073680,720,MD,21758,174896.91,0.03,739.92,0.0,C,360,10/29/2020,358,0.0,250000,69.96,SFH,OO,1
15916,1466688049,720,CA,94044,315500.0,0.025,2207.07,0.0,C,180,06/17/2020,172,0.0,999000,31.58,SFH,OO,1
21332,1466763545,720,OK,73170,312775.67,0.0275,2171.59,0.0,C,180,07/17/2020,175,0.0,400000,78.19,SFH,OO,1
15351,1466680897,720,IL,60016,250745.55,0.03875,1189.7,0.0,C,360,06/12/2020,354,0.0,329450,76.11,SFH,OO,1
4730,1448998870,720,CA,95304,472801.84,0.045,2431.51,0.0,C,360,01/21/2020,349,0.0,675000,70.04,SFH,OO,1
39188,1469232092,720,NV,89015,182672.93,0.025,726.73,0.0,C,360,10/16/2020,357,0.0,278000,65.71,SFH,OO,1
21488,1466765565,720,CA,93292,451973.66,0.03,1922.11,125.37,C,360,07/20/2020,355,0.0,480000,94.16,SFH,OO,1
27612,1469084527,720,CA,95677,525574.97,0.02875,2196.03,0.0,C,360,08/28/2020,356,0.0,895000,58.72,SFH,OO,1
21125,1466760988,720,UT,84501,152165.76,0.0325,749.69,0.0,C,300,07/23/2020,295,0.0,198000,76.85,SFH,OO,1
35287,1469183394,720,MA,2148,306862.46,0.0225,1190.7,0.0,C,360,09/30/2020,351,0.0,610000,50.31,SFH,OO,1
18346,1466720891,720,IL,60538,176343.16,0.03625,811.77,0.0,C,360,07/01/2020,354,0.0,291700,60.45,SFH,OO,1
35628,1469187734,720,TX,75159,118394.16,0.02875,821.5,0.0,C,180,09/30/2020,177,0.0,296000,40.0,SFH,OO,1
34724,1469177149,720,CA,94132,423561.93,0.025,1925.01,0.0,C,300,09/29/2020,297,0.0,1480000,28.62,SFH,OO,1
21956,1466771290,720,VA,22942,190750.12,0.02625,1313.09,0.0,C,180,07/27/2020,175,0.0,250000,76.3,SFH,OO,1
5196,1449010238,720,FL,33904,160505.31,0.0325,1196.29,0.0,C,180,02/14/2020,172,0.0,245000,65.51,SFH,OO,1
2897,1448958205,720,MN,55106,125117.81,0.03625,964.03,0.0,C,180,09/30/2019,165,0.0,280000,44.68,SFH,OO,1
27833,1469087173,720,HI,96743,448322.52,0.02875,1873.24,0.0,C,360,08/26/2020,356,0.0,999999,44.83,SFH,OO,1
4748,1448999191,720,KS,66739,180745.58,0.03625,1378.62,0.0,C,180,01/17/2020,168,0.0,239000,75.63,SFH,OO,1
40988,1469252769,720,OR,97133,456477.45,0.02625,1844.22,0.0,C,360,10/22/2020,358,0.0,596000,76.59,SFH,OO,1
30597,1469125973,720,FL,33073,335436.26,0.03,1438.51,0.0,C,360,09/11/2020,355,0.0,460000,72.92,SFH,OO,1
17441,1466709688,720,IL,60613,127546.61,0.02625,894.0,0.0,C,180,06/29/2020,175,0.0,195000,65.41,SFH,OO,1
7686,1463452019,720,SC,29640,123271.04,0.025,853.49,0.0,C,180,04/13/2020,172,0.0,160000,77.04,SFH,OO,1
14037,1466661186,720,CA,90638,117379.16,0.03125,507.98,0.0,C,360,06/03/2020,354,0.0,553000,21.23,SFH,OO,1
19675,1466742903,720,TX,78254,133757.59,0.025,912.89,0.0,C,180,07/14/2020,175,0.0,285000,46.93,SFH,OO,1
19457,1466737572,720,FL,33472,501984.57,0.0325,2487.26,89.32,C,300,07/13/2020,292,0.0,610000,82.29,SFH,OO,1
31838,1469141848,720,AZ,85212,274406.87,0.03,1165.43,0.0,C,360,09/21/2020,356,0.0,381000,72.02,SFH,OO,1
33567,1469163156,720,NC,27707,159300.39,0.03375,707.69,69.37,C,360,09/28/2020,357,0.0,168500,94.54,SFH,OO,1
